Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight,has_target_substructure,matching_patterns
O=C(O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),441.27,False,
C[C@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),267.24,False,
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),267.24,False,
CCCCCC[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),337.37,False,
O=C(O)[C@@H](O)CC(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),253.21,False,
CCCCC(=CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),291.3,False,
O=C(O)[C@H](O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),269.21,False,
CC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),281.26,False,
CCCC[C@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),307.3,False,
CCCC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),307.3,False,
CC(C)C(=CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),277.28,False,
CCCCCC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),337.37,False,
COC(=CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),265.22,False,
C[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),267.24,False,
O=C(O)[C@@H](O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),267.19,False,
O=C(O)[C@H](O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),267.19,False,
O=C(O)C(O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']",TE(linear),267.19,False,
CCCC[C@@H](CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),293.32,False,
CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),279.25,False,
O=C(O)C[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']",TE(linear),253.21,False,
CC[C@@H](CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),265.26,False,
CCCCCC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),335.36,False,
C[C@@H](CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),251.24,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),443.28,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),443.28,False,
O=C(O)CCC(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),237.21,False,
O=C(O)C(O)=CC(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),251.19,False,
CO[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),283.24,False,
O=C(O)CC(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']",TE(linear),251.19,False,
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']",TE(linear),441.27,False,
CC[C@H](C=C(O)[C@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),407.29,False,
CC[C@H](C=C(O)[C@@H](O)[C@@H](C(=O)O)C(C)C)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),259.3,False,
CC[C@H](C=C(O)[C@H](O)[C@@H](C(=O)O)C(C)C)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),259.3,False,
CC[C@H](C=C1C[C@H](OC)C(=O)O1)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=2)",213.23,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
CC[C@H](C=C(O)[C@@H](O)[C@@H](C)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),231.25,False,
CC[C@H](C=C1C=CC(=O)O1)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",181.19,True,['pattern_2: CCC=C1C=CC(=O)O1']
CC[C@H](C=C(O)[C@H](O)[C@H](O)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),233.22,False,
C=CC[C@H](C(=O)O)[C@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),257.29,False,
CC[C@H](C(=O)O)[C@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),245.27,False,
CC[C@H](C(=O)O)[C@@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),245.27,False,
CC[C@H](C=C(O)C[C@@H](C(=O)O)C(C)C)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),243.3,False,
CC[C@H](C=C(O)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),391.3,False,
C=CCC1=CC(=C[C@@H](CC)C(N)=O)OC1=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",221.26,True,['pattern_2: CCC=C1C=CC(=O)O1']
CC[C@H](C=C1C=C(C)C(=O)O1)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",195.22,True,['pattern_2: CCC=C1C=CC(=O)O1']
CC[C@H](C=C1OC(=O)[C@@H](OC)C1=O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=2)",227.22,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
CC[C@H](C=C1OC(=O)[C@H](OC)C1=O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=2)",227.22,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
CC[C@H](C=C(O)[C@@H](O)[C@H](O)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),233.22,False,
C=CC[C@@H](C(=O)O)[C@@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),257.29,False,
CC[C@H](C=C(O)C(=O)[C@H](C)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),229.23,False,
CC[C@H](C=C(O)C(=O)[C@@H](C)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),229.23,False,
CC[C@H](C(=O)O)C(=O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),243.26,False,
CC[C@H](C=C(O)[C@H](O)[C@@H](CC)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),245.27,False,
CC[C@H](C=C(O)[C@H](O)CC(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']",TE(linear),217.22,False,
CC[C@H](C=C1OC(=O)[C@@H](OC)[C@@H]1O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=4)",229.23,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
CC[C@H](C=C(O)[C@H](O)[C@@H](O)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),233.22,False,
CCCCCCC1=CC(=C[C@@H](CC)C(N)=O)OC1=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",265.35,True,['pattern_2: CCC=C1C=CC(=O)O1']
CC[C@H](C=C(O)C(=O)[C@H](C(=O)O)C(C)C)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", 'loading: False']",TE(linear),257.29,False,
CCCCCC[C@@H](CC(O)=C[C@@H](CC)C(N)=O)C(=O)O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),285.38,False,
C=CC[C@@H](C(=O)O)[C@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),257.29,False,
C=CC[C@H](C(=O)O)[C@@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),257.29,False,
CCCC[C@H](C(=O)O)[C@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),273.33,False,
CCCC[C@H](C(=O)O)[C@@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),273.33,False,
CC[C@H](C=C(O)C(=O)[C@@H](C(=O)O)C(C)C)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", 'loading: False']",TE(linear),257.29,False,
CC[C@H](C=C1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O1)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",371.26,True,['pattern_2: CCC=C1C=CC(=O)O1']
C=CC[C@@H](CC(O)=C[C@@H](CC)C(N)=O)C(=O)O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),241.29,False,
CC[C@H](C=C1OC(=O)[C@H](OC)[C@H]1O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=4)",229.23,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
C=CC[C@H](C(=O)O)C(=O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),255.27,False,
C=CC[C@@H](C(=O)O)C(=O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),255.27,False,
CC[C@H](C=C(O)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),407.29,False,
CC[C@H](C=C(O)[C@H](O)[C@H](C(=O)O)C(C)C)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),259.3,False,
CCCCCC[C@H](C(=O)O)C(=O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']",TE(linear),299.37,False,
CCC1=CC(=C[C@@H](CC)C(N)=O)OC1=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",209.24,True,['pattern_2: CCC=C1C=CC(=O)O1']
CCCC[C@@H](C(=O)O)[C@@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),273.33,False,
CCCCCC[C@H](C(=O)O)[C@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),301.38,False,
CCCCCC[C@H](C(=O)O)[C@@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),301.38,False,
CC[C@H](C=C1OC(=O)[C@@H](OC)[C@H]1O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=4)",229.23,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
CC[C@H](C=C(O)[C@@H](O)[C@H](C(=O)O)C(C)C)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),259.3,False,
CCCC[C@@H](C(=O)O)[C@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),273.33,False,
CC[C@H](C=C(O)C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),405.28,False,
CC[C@H](C=C(O)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),405.28,False,
CC[C@H](C=C(O)[C@@H](O)[C@H](C)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),231.25,False,
CC[C@H](C=C(O)[C@H](O)[C@H](C)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),231.25,False,
CCCCCC[C@@H](C(=O)O)[C@@H](O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),301.38,False,
CC[C@H](C=C(O)C[C@H](O)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),217.22,False,
CCCCC1=CC(=C[C@@H](CC)C(N)=O)OC1=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",237.3,True,['pattern_2: CCC=C1C=CC(=O)O1']
CC[C@H](C=C(O)[C@@H](O)[C@@H](O)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),233.22,False,
CC[C@H](C=C(O)[C@@H](O)[C@@H](CC)C(=O)O)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),245.27,False,
CCCC[C@H](C(=O)O)C(=O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),271.31,False,
CCCC[C@@H](C(=O)O)C(=O)C(O)=C[C@@H](CC)C(N)=O,"[""AT{'substrate': 'ema'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),271.31,False,
