starter_idx,starter_smiles,status,time_seconds,error
1659,C[C@@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1660,O=C1OC(=CCc2ccccc2)C(=O)[C@H]1O,scaffolded,0.0,
1661,O=C1CC(=O)C(=CCc2ccccc2)O1,scaffolded,0.0,
1662,CC[C@H]1CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1663,CC(C)[C@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1664,CO[C@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1665,C=CC[C@@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1666,C[C@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1667,O=C1OC(=CCc2ccccc2)[C@@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1668,CC(C)[C@@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1669,CO[C@@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1670,C=CC[C@@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1671,O=C1OC(=CCc2ccccc2)[C@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1672,CC(C)[C@@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1673,O=C1C[C@H](O)C(=CCc2ccccc2)O1,scaffolded,0.0,
1674,CO[C@@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1675,CC[C@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1676,O=C1OC(=CCc2ccccc2)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1677,CCCC[C@@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1678,O=C1OC(=CCc2ccccc2)C(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1679,CCCCCC[C@H]1CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1680,O=C1OC(=CCc2ccccc2)C(=O)[C@@H]1O,scaffolded,0.0,
1681,CCCC[C@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1682,CC(C)[C@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1683,CO[C@H]1CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1684,O=C1OC(=CCc2ccccc2)C[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1685,CCCCCC[C@@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1686,CC[C@@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1687,C[C@H]1CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1688,CCCC[C@@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1689,O=C1OC(=CCc2ccccc2)[C@@H](O)[C@H]1O,scaffolded,0.0,
1690,CC(C)[C@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1691,COC1=CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1692,O=C1C[C@@H](O)C(=CCc2ccccc2)O1,scaffolded,0.0,
1693,CCCCCC[C@@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1694,C[C@@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1695,CO[C@@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1696,C[C@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1697,CC[C@@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1698,CCCCCCC1=CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1699,CCCCCC[C@@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1700,CC[C@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1701,C=CC[C@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1702,CO[C@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1703,C=CC[C@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1704,C=CCC1=CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1705,O=C1OC(=CCc2ccccc2)C=C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1706,O=C1OC(=CCc2ccccc2)[C@@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1707,CCCC[C@@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1708,CO[C@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1709,O=C1OC(=CCc2ccccc2)C[C@@H]1O,scaffolded,0.0,
1710,CCCC[C@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1711,CC(C)[C@H]1CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1712,CCCCCC[C@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1713,C[C@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1714,C=CC[C@@H]1C(=O)OC(=CCc2ccccc2)C1=O,scaffolded,0.0,
1715,O=C1OC(=CCc2ccccc2)[C@H](O)[C@@H]1O,scaffolded,0.0,
1716,CCCC[C@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1717,O=C1OC(=CCc2ccccc2)C(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1718,CCCCCC[C@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1719,O=C1OC(=CCc2ccccc2)C(=O)C1O,scaffolded,0.0,
1720,O=C1CCC(=CCc2ccccc2)O1,scaffolded,0.0,
1721,C=CC[C@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1722,O=C1OC(=CCc2ccccc2)[C@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1723,O=C1C=CC(=CCc2ccccc2)O1,scaffolded,0.0,
1724,CC(C)C1=CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1725,O=C1OC(=CCc2ccccc2)[C@H](O)[C@H]1O,scaffolded,0.0,
1726,C=CC[C@H]1CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1727,CC[C@@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1728,CC1=CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1729,CC(C)[C@@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1730,O=C1OC(=CCc2ccccc2)[C@@H](O)[C@@H]1O,scaffolded,0.0,
1731,CCC1=CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1732,CCCCC1=CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1733,C[C@@H]1C(=O)OC(=CCc2ccccc2)[C@H]1O,scaffolded,0.0,
1734,CCCCCC[C@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1735,CCCC[C@H]1CC(=CCc2ccccc2)OC1=O,scaffolded,0.0,
1736,CC[C@H]1C(=O)OC(=CCc2ccccc2)[C@@H]1O,scaffolded,0.0,
1737,O=C1OC(=CCc2ccccc2)C=C1O,scaffolded,0.0,
1738,C[C@@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1739,O=C1OC(=Cc2ccccc2)C(=O)[C@H]1O,scaffolded,0.0,
1740,O=C1CC(=O)C(=Cc2ccccc2)O1,scaffolded,0.0,
1741,CC[C@H]1CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1742,CC(C)[C@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1743,CO[C@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1744,C=CC[C@@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1745,C[C@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1746,O=C1OC(=Cc2ccccc2)[C@@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1747,CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1748,CO[C@@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1749,C=CC[C@@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1750,O=C1OC(=Cc2ccccc2)[C@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1751,CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1752,O=C1C[C@H](O)C(=Cc2ccccc2)O1,scaffolded,0.0,
1753,CO[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1754,CC[C@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1755,O=C1OC(=Cc2ccccc2)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1756,CCCC[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1757,O=C1OC(=Cc2ccccc2)C(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1758,CCCCCC[C@H]1CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1759,O=C1OC(=Cc2ccccc2)C(=O)[C@@H]1O,scaffolded,0.0,
1760,CCCC[C@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1761,CC(C)[C@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1762,CO[C@H]1CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1763,O=C1OC(=Cc2ccccc2)C[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1764,CCCCCC[C@@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1765,CC[C@@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1766,C[C@H]1CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1767,CCCC[C@@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1768,O=C1OC(=Cc2ccccc2)[C@@H](O)[C@H]1O,scaffolded,0.0,
1769,CC(C)[C@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1770,COC1=CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1771,O=C1C[C@@H](O)C(=Cc2ccccc2)O1,scaffolded,0.0,
1772,CCCCCC[C@@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1773,C[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1774,CO[C@@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1775,C[C@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1776,CC[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1777,CCCCCCC1=CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1778,CCCCCC[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1779,CC[C@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1780,C=CC[C@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1781,CO[C@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1782,C=CC[C@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1783,C=CCC1=CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1784,O=C1OC(=Cc2ccccc2)C=C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1785,O=C1OC(=Cc2ccccc2)[C@@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1786,CCCC[C@@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1787,CO[C@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1788,O=C1OC(=Cc2ccccc2)C[C@@H]1O,scaffolded,0.0,
1789,CCCC[C@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1790,CC(C)[C@H]1CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1791,CCCCCC[C@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1792,C[C@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1793,C=CC[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,scaffolded,0.0,
1794,O=C1OC(=Cc2ccccc2)[C@H](O)[C@@H]1O,scaffolded,0.0,
1795,CCCC[C@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1796,O=C1OC(=Cc2ccccc2)C(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1797,CCCCCC[C@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1798,O=C1OC(=Cc2ccccc2)C(=O)C1O,scaffolded,0.0,
1799,O=C1CCC(=Cc2ccccc2)O1,scaffolded,0.0,
1800,C=CC[C@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1801,O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1802,O=C1C=CC(=Cc2ccccc2)O1,scaffolded,0.0,
1803,CC(C)C1=CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1804,O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,scaffolded,0.0,
1805,C=CC[C@H]1CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1806,CC[C@@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1807,CC1=CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1808,CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1809,O=C1OC(=Cc2ccccc2)[C@@H](O)[C@@H]1O,scaffolded,0.0,
1810,CCC1=CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1811,CCCCC1=CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1812,C[C@@H]1C(=O)OC(=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1813,CCCCCC[C@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1814,CCCC[C@H]1CC(=Cc2ccccc2)OC1=O,scaffolded,0.0,
1815,CC[C@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1816,O=C1OC(=Cc2ccccc2)C=C1O,scaffolded,0.0,
1817,C[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1818,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)[C@H]1O,scaffolded,0.0,
1819,O=C1CC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)O1,scaffolded,0.0,
1820,CC[C@H]1CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1821,CC(C)[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1822,CO[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1823,C=CC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1824,C[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1825,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1826,CC(C)[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1827,CO[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1828,C=CC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1829,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1830,CC(C)[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1831,O=C1C[C@H](O)C(=Cc2ccc([N+](=O)[O-])cc2)O1,scaffolded,0.0,
1832,CO[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1833,CC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1834,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1835,CCCC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1836,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1837,CCCCCC[C@H]1CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1838,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)[C@@H]1O,scaffolded,0.0,
1839,CCCC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1840,CC(C)[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1841,CO[C@H]1CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1842,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)C[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1843,CCCCCC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1844,CC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1845,C[C@H]1CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1846,CCCC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1847,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H](O)[C@H]1O,scaffolded,0.0,
1848,CC(C)[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1849,COC1=CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1850,O=C1C[C@@H](O)C(=Cc2ccc([N+](=O)[O-])cc2)O1,scaffolded,0.0,
1851,CCCCCC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1852,C[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1853,CO[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1854,C[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1855,CC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1856,CCCCCCC1=CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1857,CCCCCC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1858,CC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1859,C=CC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1860,CO[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1861,C=CC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1862,C=CCC1=CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1863,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)C=C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1864,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1865,CCCC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1866,CO[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1867,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)C[C@@H]1O,scaffolded,0.0,
1868,CCCC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1869,CC(C)[C@H]1CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1870,CCCCCC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1871,C[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1872,C=CC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,scaffolded,0.0,
1873,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H](O)[C@@H]1O,scaffolded,0.0,
1874,CCCC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1875,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1876,CCCCCC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1877,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C1O,scaffolded,0.0,
1878,O=C1CCC(=Cc2ccc([N+](=O)[O-])cc2)O1,scaffolded,0.0,
1879,C=CC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1880,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1881,O=C1C=CC(=Cc2ccc([N+](=O)[O-])cc2)O1,scaffolded,0.0,
1882,CC(C)C1=CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1883,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H](O)[C@H]1O,scaffolded,0.0,
1884,C=CC[C@H]1CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1885,CC[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1886,CC1=CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1887,CC(C)[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1888,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H](O)[C@@H]1O,scaffolded,0.0,
1889,CCC1=CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1890,CCCCC1=CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1891,C[C@@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@H]1O,scaffolded,0.0,
1892,CCCCCC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1893,CCCC[C@H]1CC(=Cc2ccc([N+](=O)[O-])cc2)OC1=O,scaffolded,0.0,
1894,CC[C@H]1C(=O)OC(=Cc2ccc([N+](=O)[O-])cc2)[C@@H]1O,scaffolded,0.0,
1895,O=C1OC(=Cc2ccc([N+](=O)[O-])cc2)C=C1O,scaffolded,0.0,
1896,CC[C@H](C=C1OC(=O)[C@@H](C)[C@H]1O)C(N)=O,scaffolded,0.01,
1897,CC[C@H](C=C1OC(=O)[C@H](O)C1=O)C(N)=O,scaffolded,0.0,
1898,CC[C@H](C=C1OC(=O)CC1=O)C(N)=O,scaffolded,0.0,
1899,CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,scaffolded,0.0,
1900,CC[C@H](C=C1OC(=O)[C@H](C(C)C)[C@H]1O)C(N)=O,scaffolded,0.0,
1901,CC[C@H](C=C1OC(=O)[C@H](OC)[C@H]1O)C(N)=O,scaffolded,0.0,
1902,C=CC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@H]1O,scaffolded,0.0,
1903,CC[C@H](C=C1OC(=O)[C@H](C)C1=O)C(N)=O,scaffolded,0.0,
1904,CC[C@H](C=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H]1O)C(N)=O,scaffolded,0.0,
1905,CC[C@H](C=C1OC(=O)[C@@H](C(C)C)[C@@H]1O)C(N)=O,scaffolded,0.0,
1906,CC[C@H](C=C1OC(=O)[C@@H](OC)[C@H]1O)C(N)=O,scaffolded,0.0,
1907,C=CC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@@H]1O,scaffolded,0.0,
1908,CC[C@H](C=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@H]1O)C(N)=O,scaffolded,0.0,
1909,CC[C@H](C=C1OC(=O)[C@@H](C(C)C)C1=O)C(N)=O,scaffolded,0.0,
1910,CC[C@H](C=C1OC(=O)C[C@@H]1O)C(N)=O,scaffolded,0.0,
1911,CC[C@H](C=C1OC(=O)[C@@H](OC)C1=O)C(N)=O,scaffolded,0.0,
1912,CC[C@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)C1=O,scaffolded,0.0,
1913,CC[C@H](C=C1OC(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O)C(N)=O,scaffolded,0.0,
1914,CCCC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)C1=O,scaffolded,0.0,
1915,CC[C@H](C=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)C1=O)C(N)=O,scaffolded,0.0,
1916,CCCCCC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,scaffolded,0.0,
1917,CC[C@H](C=C1OC(=O)[C@@H](O)C1=O)C(N)=O,scaffolded,0.0,
1918,CCCC[C@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@@H]1O,scaffolded,0.0,
