Virus,compound_id,Smiles,pPotency
Ebola,44468216,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,6.107905397309519
Ebola,44468217,C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,5.0
Ebola,58059506,CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,4.886056647693163
Ebola,44470275,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@@]1(C#N)c1ccc2c(N)ncnn12,5.0
Ebola,58059494,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1OC(=O)C(C)C)Oc1ccccc1,4.3979400086720375
Ebola,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.275724130399211
Ebola,121304049,C[C@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OC1CCC1,7.055517327849832
Ebola,70587122,N#C[C@@]1(n2cnc3c(N)ncnc32)O[C@H](CO)[C@@H](O)[C@H]1O,4.251811972993799
Ebola,121304026,CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.275724130399211
Ebola,56832850,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.43533393574791
Ebola,58069402,CCOC(=O)[C@H](C)NP(=O)(N[C@@H](C)C(=O)OCC)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,5.040863168829626
Ebola,121304045,C[C@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OC1CCCC1,6.795880017344075
Ebola,137641304,CCOC(=O)[C@H](CC)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,5.79997073344623
Ebola,135329188,CCC(CC)COC(=O)[C@@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.285670240254767
Ebola,70907629,N#C[C@@]1(n2ccc(N)nc2=O)O[C@H](CO)[C@@H](O)[C@H]1O,5.0
Ebola,137644822,C#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)[C@@H](O)[C@H]1O,5.4089353929735005
Ebola,121310008,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.231361898752385
Ebola,134443512,C[C@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OCC(C)(C)C,7.036212172654444
Ebola,137654168,C[C@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OC(C)(C)C,5.421360790031928
Ebola,56832852,CCOC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.196542884351587
Ebola,137659538,CCC(CC)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.073143291050307
Ebola,121310011,CCOC(=O)[C@@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(C)C,5.501551596826
Ebola,137661605,CCC(CC)OC(=O)[C@H](C)NP(=O)(N[C@@H](C)C(=O)OC(CC)CC)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,6.168770306132937
Ebola,44468216,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,4.698970004336019
Ebola,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.0655015487564325
Ebola,121304026,CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.954677021213342
Ebola,56832850,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.527243550682788
Ebola,121304045,C[C@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OC1CCCC1,6.920818753952375
Ebola,135329188,CCC(CC)COC(=O)[C@@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.137272471682025
Ebola,121310008,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.568636235841013
Ebola,91824158,COc1nc(N)ncc1-c1cn(COCCO)cn1,4.0
Ebola,122443067,COc1nc(N)ncc1-c1cn(COCCOC(C)=O)cn1,4.356547323513812
Ebola,137656307,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OCCOCn1cnc(-c2cnc(N)nc2OC)c1)Oc1ccccc1,4.537602002101044
Ebola,91824158,COc1nc(N)ncc1-c1cn(COCCO)cn1,4.0
Ebola,122443067,COc1nc(N)ncc1-c1cn(COCCOC(C)=O)cn1,4.698970004336019
Ebola,137656307,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OCCOCn1cnc(-c2cnc(N)nc2OC)c1)Oc1ccccc1,5.154901959985743
Ebola,91824158,COc1nc(N)ncc1-c1cn(COCCO)cn1,5.657577319177793
Ebola,137656307,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OCCOCn1cnc(-c2cnc(N)nc2OC)c1)Oc1ccccc1,4.565431095965802
Ebola,44468216,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,4.698970004336019
Ebola,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.0655015487564325
Ebola,44468216,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,4.698970004336019
Ebola,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.853871964321762
Ebola,44468216,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,5.823908740944319
Ebola,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.154901959985743
Ebola,492405,NC(=O)c1nc(F)c[nH]c1=O,3.3979400086720375
Ebola,492405,NC(=O)c1nc(F)c[nH]c1=O,4.173925197299174
Ebola,68617,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,3.0222763947111524
Ebola,2351,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,3.537602002101044
Ebola,3005573,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,4.795880017344075
Ebola,43815,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,3.1870866433571443
Ebola,6832,CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2,2.886056647693163
Ebola,68617,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.504455662453552
Ebola,2351,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,5.294136287716081
Ebola,3005573,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,6.790484985457369
Ebola,43815,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,5.127843727251707
Ebola,6832,CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2,5.09312646527793
Ebola,68617,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.841637507904751
Ebola,2351,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,5.493494967595128
Ebola,3005573,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,7.585026652029182
Ebola,43815,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,5.860120913598763
Ebola,6832,CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2,5.549750891680639
Ebola,2733526,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,6.136677139879544
Ebola,5328940,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,5.414539270491499
Ebola,154257,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,5.464705879957229
Ebola,60663,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,5.364516253185088
Ebola,123631,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,5.014124642691606
Ebola,3191,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,5.0195421077239
Ebola,2344,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,5.578396073130169
Ebola,219077,CC(=O)N(C)C1(c2ccccc2)CCN(CCC[C@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,5.015472686656207
Ebola,73078,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,5.665546248849069
Ebola,208898,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,5.657577319177793
Ebola,9825149,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1,5.515700160653214
Ebola,9933475,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,5.115204636051019
Ebola,421610,CN(C)c1ccccc1CN1CCCN(Cc2ccccc2N(C)C)C1c1ccncc1,5.165579296318468
Ebola,26987,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,5.958607314841775
Ebola,10206,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,5.815308569182402
Ebola,25150857,COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,6.015022873584507
Ebola,9429,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,5.364516253185088
Ebola,10090750,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,5.515700160653214
Ebola,2218,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,5.114073660198569
Ebola,203911,CN1[C@@H]2CC[C@H]1CC(OC1c3ccccc3CCc3ccccc31)C2,5.181774106386045
Ebola,5978,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,6.85078088734462
Ebola,5311497,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,7.180456064458132
Ebola,241903,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,7.318758762624412
Ebola,63062,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,5.707743928643524
Ebola,11643449,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,6.565431095965802
Ebola,77898264,Cc1[nH]c2c(CN3CC(CO)C(CN4CCCC4)C3)cccc2c1C,5.215382707367125
Ebola,56755329,Cc1ccc(CN2CCCN(C)C3(CCN(C)CC3)C2)cc1C,5.165579296318468
Ebola,44195701,CNC1CCC(N(Cc2cccc(-c3ccncc3)c2)C(=O)c2sc3c(F)ccc(F)c3c2Cl)CC1,5.115204636051019
Ebola,9825149,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1,6.0
Ebola,25150857,COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,6.0
Ebola,77898264,Cc1[nH]c2c(CN3CC(CO)C(CN4CCCC4)C3)cccc2c1C,6.0
Ebola,56755329,Cc1ccc(CN2CCCN(C)C3(CCN(C)CC3)C2)cc1C,6.0
Ebola,44588117,N#Cc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1,5.0
Ebola,44588117,N#Cc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1,5.0
Ebola,138393295,COc1ccc(-c2cnc3[nH]cc(C#Cc4cccnc4)c3c2)cc1OC,5.798602875679548
Ebola,138393295,COc1ccc(-c2cnc3[nH]cc(C#Cc4cccnc4)c3c2)cc1OC,5.120330794367947
Ebola,10156251,COc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1OC,5.372634143407267
Ebola,10156251,COc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1OC,4.906578314837765
Ebola,44588117,N#Cc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1,5.0
Ebola,138393295,COc1ccc(-c2cnc3[nH]cc(C#Cc4cccnc4)c3c2)cc1OC,5.0
Ebola,10156251,COc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1OC,4.698970004336019
Ebola,4721887,COc1ccc(Br)cc1CNC12CC3CC(C)(CC(C)(C3)C1)C2,6.041914151478915
Ebola,492405,NC(=O)c1nc(F)c[nH]c1=O,4.173925197299174
Ebola,3005573,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,6.013228265733755
Ebola,155535640,Cl.Cl.Cl.Cl.c1cc(NCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.154901959985743
Ebola,102574640,Nc1ncnc2c(C[C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,5.468521082957745
Ebola,155511106,CCN(CC)CCNc1ccnc2c(NCCN(CC)CC)ccnc12,4.850472986245652
Ebola,155511106,CCN(CC)CCNc1ccnc2c(NCCN(CC)CC)ccnc12,4.20342566678957
Ebola,155518041,Cl.Cl.Cl.Cl.c1cc(NCCCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.585026652029182
Ebola,155518041,Cl.Cl.Cl.Cl.c1cc(NCCCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.070581074285707
Ebola,155522402,c1cc(NCCCCN2CCOCC2)c2nccc(NCCCCN3CCOCC3)c2n1,5.649751981665837
Ebola,155522402,c1cc(NCCCCN2CCOCC2)c2nccc(NCCCCN3CCOCC3)c2n1,5.00436480540245
Ebola,155522896,Cl.Cl.Cl.Cl.OC(CNc1ccnc2c1ccc1c2ccc2c(NCCN3CCOCC3)ccnc21)CN1CCOCC1,6.221848749616356
Ebola,155522896,Cl.Cl.Cl.Cl.OC(CNc1ccnc2c1ccc1c2ccc2c(NCCN3CCOCC3)ccnc21)CN1CCOCC1,5.455931955649724
Ebola,155524251,c1cc(NCCCN2CCOCC2)c2nccc(NCCCN3CCOCC3)c2n1,5.0
Ebola,155531403,Cl.Cl.NCCCCNc1ccnc2c1ccc1c2ccc2c(NCCCCN)ccnc21,5.0
Ebola,155531403,Cl.Cl.NCCCCNc1ccnc2c1ccc1c2ccc2c(NCCCCN)ccnc21,4.628932137728264
Ebola,155532114,CCN(CC)CCCNc1ccnc2cccnc12,5.0
Ebola,155535640,Cl.Cl.Cl.Cl.c1cc(NCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.154901959985743
Ebola,155535640,Cl.Cl.Cl.Cl.c1cc(NCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,5.301029995663981
Ebola,155540052,CN(C)CCOCCNc1ccnc2c1ccc1c2ccc2c(NCCOCCN(C)C)ccnc21.Cl.Cl.Cl.Cl,5.452225294612178
Ebola,155540052,CN(C)CCOCCNc1ccnc2c1ccc1c2ccc2c(NCCOCCN(C)C)ccnc21.Cl.Cl.Cl.Cl,5.17134010346468
Ebola,224620,CCN(CC)CCCC(C)Nc1ccnc2cccnc12,5.0
Ebola,155555234,CCN(CC)CCCNc1ccnc2c(NCCCN(CC)CC)ccnc12,5.31695296176115
Ebola,155555234,CCN(CC)CCCNc1ccnc2c(NCCCN(CC)CC)ccnc12,4.426780172885578
Ebola,155559378,Clc1ccc2c(NCCCCNc3ccnc4cccnc34)ccnc2c1,5.542118103266008
Ebola,155559378,Clc1ccc2c(NCCCCNc3ccnc4cccnc34)ccnc2c1,4.886056647693163
Ebola,155563916,CCN(CC)CCCNc1ccnc2c1ccc1c2ccc2c(NCCN3CCOCC3)ccnc21.Cl.Cl.Cl.Cl,6.102372908709558
Ebola,155563916,CCN(CC)CCCNc1ccnc2c1ccc1c2ccc2c(NCCN3CCOCC3)ccnc21.Cl.Cl.Cl.Cl,5.314258261397736
Ebola,155565573,Cl.Cl.Cl.Cl.NCCCNc1ccnc2c1ccc1c2ccc2c(NCCCN)ccnc21,5.0
Ebola,155565573,Cl.Cl.Cl.Cl.NCCCNc1ccnc2c1ccc1c2ccc2c(NCCCN)ccnc21,4.688246138944246
Ebola,155569213,CCN(CC)CCCC(C)Nc1ccnc2c(NC(C)CCCN(CC)CC)ccnc12,6.107905397309519
Ebola,155569213,CCN(CC)CCCC(C)Nc1ccnc2c(NC(C)CCCN(CC)CC)ccnc12,5.325138859262188
Ebola,155518041,Cl.Cl.Cl.Cl.c1cc(NCCCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.6777807052660805
Ebola,155518041,Cl.Cl.Cl.Cl.c1cc(NCCCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.10790539730952
Ebola,155535640,Cl.Cl.Cl.Cl.c1cc(NCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.259637310505756
Ebola,155535640,Cl.Cl.Cl.Cl.c1cc(NCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,5.866461091629782
Ebola,2719,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,4.795880017344075
Ebola,155545375,Nc1nccc2c1ncn2C1=CC[C@@H](O)[C@H]1O,6.366531544420414
Ebola,155545434,Nc1ncc(Br)c2c1ncn2C1=CC[C@H](O)[C@@H]1O,4.454569170534649
Ebola,155546750,Nc1ncc(Br)c2c1ncn2C1=CC[C@@H](O)[C@H]1O,6.455931955649724
Ebola,3005573,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,7.045757490560675
Ebola,3005573,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,5.522878745280337
Ebola,135652656,Cc1[nH]nc(-c2ccc(OCCN3CCC(C(N)=O)CC3)cc2O)c1-c1ccc(Cl)cc1,7.301029995663981
Ebola,135652656,Cc1[nH]nc(-c2ccc(OCCN3CCC(C(N)=O)CC3)cc2O)c1-c1ccc(Cl)cc1,6.4089353929735005
Ebola,135652670,NC(=O)C1CCN(CCOc2ccc(-c3[nH]ncc3-c3ccccc3)c(O)c2)CC1,5.508638306165727
Ebola,135652670,NC(=O)C1CCN(CCOc2ccc(-c3[nH]ncc3-c3ccccc3)c(O)c2)CC1,4.301029995663981
Ebola,3154059,O=C(NC1CCN(Cc2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,5.4089353929735005
Ebola,130269490,O=C(NC1CCNCC1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2,6.721246399047171
Ebola,52990849,O=C(N1CCc2ccccc2C1)C12CC3CC(C1)CC(c1ccccc1)(C3)C2,5.638272163982407
Ebola,130269728,CC12CC3CC(C(=O)N4CCNCC4)(C1)CC(c1ccccc1)(C3)C2,6.886056647693163
Ebola,130269983,CC12CC3CC(C(=O)N4CCC(N)CC4)(C1)CC(c1ccccc1)(C3)C2,7.292429823902063
Ebola,130269307,O=C(NC1CCNCC1)C12CC3CC1CC(c1ccccc1)(C3)C2,6.481486060122113
Ebola,156010657,CCC12CC3CC(C(=O)NC4CCC(N)CC4)(C1)CC(c1ccccc1)(C3)C2,8.0
Ebola,156010657,CCC12CC3CC(C(=O)NC4CCC(N)CC4)(C1)CC(c1ccccc1)(C3)C2,7.920818753952375
Ebola,156010657,CCC12CC3CC(C(=O)NC4CCC(N)CC4)(C1)CC(c1ccccc1)(C3)C2,6.455931955649724
Ebola,130268996,CC12CC3CC(C(=O)NC4CCNCC4)(C1)CC(c1ccccc1)(C3)C2,7.366531544420414
Ebola,130268996,CC12CC3CC(C(=O)NC4CCNCC4)(C1)CC(c1ccccc1)(C3)C2,7.552841968657781
Ebola,130268996,CC12CC3CC(C(=O)NC4CCNCC4)(C1)CC(c1ccccc1)(C3)C2,6.619788758288394
Ebola,130269347,c1ccc(C23CC4CC(CC(CNC5CCNCC5)(C4)C2)C3)cc1,6.327902142064283
Ebola,130269671,CC12CC3CC(C(=O)NC4CC5(CC(N)C5)C4)(C1)CC(c1ccccc1)(C3)C2,7.3979400086720375
Ebola,152871733,CC12CC3CC(C(=O)NC4CCC(N)CC4)(C1)CC(c1ccccc1)(C3)C2,7.508638306165728
Ebola,152871733,CC12CC3CC(C(=O)NC4CCC(N)CC4)(C1)CC(c1ccccc1)(C3)C2,7.853871964321762
Ebola,152871733,CC12CC3CC(C(=O)NC4CCC(N)CC4)(C1)CC(c1ccccc1)(C3)C2,6.853871964321762
Ebola,152871733,CC12CC3CC(C(=O)NC4CCC(N)CC4)(C1)CC(c1ccccc1)(C3)C2,6.958607314841775
Ebola,130269489,COc1ccc(C23CC4CC(CC(C(=O)NC5CCNCC5)(C4)C2)C3)cc1,6.42021640338319
Ebola,130269240,CC12CC3(C)CC(C(=O)NC4CCNCC4)(C1)CC(c1ccccc1)(C2)C3,6.494850021680094
Ebola,130269420,CC12CC3CC(C(=O)NC4CCC(CN)CC4)(C1)CC(c1ccccc1)(C3)C2,7.522878745280337
Ebola,130269420,CC12CC3CC(C(=O)NC4CCC(CN)CC4)(C1)CC(c1ccccc1)(C3)C2,8.0
Ebola,130269420,CC12CC3CC(C(=O)NC4CCC(CN)CC4)(C1)CC(c1ccccc1)(C3)C2,7.130768280269024
Ebola,51109926,O=C(NC1CCN(Cc2ccccc2)CC1)C12CC3CC(C1)CC(c1ccccc1)(C3)C2,6.42021640338319
Ebola,130269237,CC12CC3CC(C(=O)NCC4CCNCC4)(C1)CC(c1ccccc1)(C3)C2,6.376750709602099
Ebola,130269226,CCC12CC3CC(C(=O)NC4CCNCC4)(C1)CC(c1ccccc1)(C3)C2,7.698970004336019
Ebola,130269718,O=C(N1CCNCC1)C12CC3CC(C1)CC(c1ccccc1)(C3)C2,6.585026652029182
Ebola,130269348,CC12CC3CC(C(=O)NC4CNC4)(C1)CC(c1ccccc1)(C3)C2,6.552841968657781
Ebola,156015205,C[C@H]1C[C@H](NC(=O)C23CC4CC(C)(C2)CC(c2ccccc2)(C4)C3)CCN1,7.337242168318426
Ebola,130269257,O=C(NC12CC3CC(C1)CC(c1ccccc1)(C3)C2)C1CCNCC1,6.0
Ebola,156018000,CC12CC3CC(C(=O)NC4[C@H]5CNC[C@@H]45)(C1)CC(c1ccccc1)(C3)C2,6.920818753952375
Ebola,130269289,O=C(NC1CCNCC1)C1C2CC3CC1CC(c1ccccc1)(C3)C2,6.7447274948966935
Ebola,130269278,CN1CCC(N(C)C(=O)C23CC4CC(C2)CC(c2ccccc2)(C4)C3)CC1,6.552841968657781
Ebola,130269419,O=C(NC1CCNCC1)C12CC3CC(C1)CC(c1ccc(F)cc1)(C3)C2,6.508638306165728
Ebola,130269301,O=C(NC1CCNCC1)C12CC3CC(C1)CC(c1ccc(O)cc1)(C3)C2,5.769551078621726
Ebola,130269723,CN1CCC(NC(=O)C23CC4CC(C2)CC(c2ccccc2)(C4)C3)CC1,6.795880017344075
Ebola,130269234,CC12CC3CC(C(=O)N[C@@H]4CCNC[C@H]4F)(C1)CC(c1ccccc1)(C3)C2,7.481486060122113
Ebola,130247335,O=C(NC1CCNCC1)NC12CC3CC(C1)CC(c1ccccc1)(C3)C2,6.0
Ebola,130269350,O=C(NC1CCNCC1)C12CC3CC(C1)CC(c1ccc([N+](=O)[O-])cc1)(C3)C2,5.522878745280337
Ebola,130269339,NC1CCN(C(=O)C23CC4CC(C2)CC(c2ccccc2)(C4)C3)CC1,6.920818753952375
Ebola,130269616,CC12CC3CC(C(=O)NCCN)(C1)CC(c1ccccc1)(C3)C2,6.6020599913279625
Ebola,130268989,O=C(CC12CC3CC(C1)CC(c1ccccc1)(C3)C2)NC1CCNCC1,6.309803919971486
Ebola,130268852,O=C(NC1CCNCC1)C12CC3CC(C1)CC(c1ccccc1)(C3)C2,7.142667503568732
Ebola,156010657,CCC12CC3CC(C(=O)NC4CCC(N)CC4)(C1)CC(c1ccccc1)(C3)C2,6.853871964321762
