Unnamed: 0,reactants,products,reactionString,ruleName,thermo,reactantStoich,productStoich,reactionType,numReactantMolecules,numProductMolecules,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
2366,CC(O)O[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]c(N)nc21.O,CC(O)O.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3O[C@]32O)c(=O)[nH]1,CC(O)O[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]c(N)nc21.O >> CC(O)O.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3O[C@]32O)c(=O)[nH]1,rule0007_203,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)O[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]c(N)nc21.O>>CC(O)O.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3O[C@]32O)c(=O)[nH]1,0.03997872,0,0.9911328,1,0.06447366,0,0.27779034,0
2367,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,COC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> COC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0083_11,No_Thermo,"(1, 1, 1)","(1, 1, 1)",Enzymatic,3,3,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>COC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.025892466,0,0.28647062,0,0.21406682,0,0.25299928,0
2368,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@]2(O)O[C@H]12.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@]2(O)O[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@]2(O)O[C@H]12.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@]2(O)O[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@]2(O)O[C@H]12.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@]2(O)O[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.42999962,0,0.8075444,1,0.10685634,0,0.26512557,0
2369,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC(O)CO[C@@H]2[C@@H]3O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC(O)CO[C@@H]2[C@@H]3O)c(=O)[nH]1,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC(O)CO[C@@H]2[C@@H]3OC(O)CO)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@@H]2[C@@H]3O)c(=O)[nH]1,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC(O)CO[C@@H]2[C@@H]3O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC(O)CO[C@@H]2[C@@H]3O)c(=O)[nH]1 >> Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC(O)CO[C@@H]2[C@@H]3OC(O)CO)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@@H]2[C@@H]3O)c(=O)[nH]1,rule0384_1,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC(O)CO[C@@H]2[C@@H]3O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC(O)CO[C@@H]2[C@@H]3O)c(=O)[nH]1>>Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC(O)CO[C@@H]2[C@@H]3OC(O)CO)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@@H]2[C@@H]3O)c(=O)[nH]1,0.0152621325,0,0.15537436,0,0.04869532,0,0.0014204781,0
2370,CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,CCC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](OC=O)[C@H]1O,CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO >> CCC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](OC=O)[C@H]1O,rule0126_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO>>CCC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](OC=O)[C@H]1O,0.0051900875,0,0.08710949,0,0.015518421,0,0.06982459,0
2371,C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O.C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O.C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1OC=O,C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O.C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O >> C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O.C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1OC=O,rule0001_86,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O.C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O>>C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O.C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1OC=O,0.21982804,0,0.017323181,0,0.0007451145,0,0.18885149,0
2372,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC(=O)CC(=O)O)c(=O)[nH]1,O.O=C1CC(O)=Nc2nc3c(ncn3[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O1)c(=O)[nH]2,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC(=O)CC(=O)O)c(=O)[nH]1 >> O.O=C1CC(O)=Nc2nc3c(ncn3[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O1)c(=O)[nH]2,rule0146_1,No_Thermo,"(1,)","(1, 1)",Enzymatic,1,2,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC(=O)CC(=O)O)c(=O)[nH]1>>O.O=C1CC(O)=Nc2nc3c(ncn3[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O1)c(=O)[nH]2,0.6119102,1,0.015234481,0,0.7825372,1,0.00091006304,0
2373,CC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@]1(C)O.O,CC(=O)O.C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,CC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@]1(C)O.O >> CC(=O)O.C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,rule0007_198,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@]1(C)O.O>>CC(=O)O.C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,0.08179907,0,0.99909365,1,0.86346054,1,0.96149296,1
2374,CC(O)O[C@]12O[C@H]1[C@H](n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO.CC(O)O[C@]12O[C@H]1[C@H](n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO,CC(O)O[C@]12O[C@H]1[C@@](C)(n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@]3(OCO)O[C@@H]23)c(=O)[nH]1,CC(O)O[C@]12O[C@H]1[C@H](n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO.CC(O)O[C@]12O[C@H]1[C@H](n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO >> CC(O)O[C@]12O[C@H]1[C@@](C)(n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@]3(OCO)O[C@@H]23)c(=O)[nH]1,rule0126_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)O[C@]12O[C@H]1[C@H](n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO.CC(O)O[C@]12O[C@H]1[C@H](n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO>>CC(O)O[C@]12O[C@H]1[C@@](C)(n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@]3(OCO)O[C@@H]23)c(=O)[nH]1,0.90869975,1,0.0006106054,0,0.00028023557,0,0.26318634,0
2375,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,C[C@]1(O)[C@H](O)[C@@H](COCO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O >> C[C@]1(O)[C@H](O)[C@@H](COCO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O>>C[C@]1(O)[C@H](O)[C@@H](COCO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,0.0009655774,0,0.003642332,0,0.012832802,0,0.00046833904,0
2376,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Nc1nc2c([nH+]cn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c[nH+]c2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Nc1nc2c([nH+]cn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1 >> CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c[nH+]c2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Nc1nc2c([nH+]cn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1>>CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c[nH+]c2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.7871245,1,0.9168136,1,0.20286675,0,0.025672937,0
2377,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,CC(O)[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21 >> CC(O)[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21>>CC(O)[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,0.0012418494,0,0.05178617,0,0.009384062,0,0.01851592,0
2378,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC)[C@@H]1O.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21 >> COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC)[C@@H]1O.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,rule0001_90,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21>>COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC)[C@@H]1O.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.8487916,1,0.27222672,0,0.0121423025,0,0.012900407,0
2379,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC(C)=O)[C@@H]1O,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC=O)[C@@]1(C)O,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC(C)=O)[C@@H]1O >> CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC=O)[C@@]1(C)O,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC(C)=O)[C@@H]1O>>CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC=O)[C@@]1(C)O,0.14719447,0,0.02406494,0,0.11115057,0,0.0013960878,0
2380,CC(N)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CC(N)O[C@@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CC(N)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O >> CC(N)O[C@@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,rule0015_21,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(N)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O>>CC(N)O[C@@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.94788694,1,0.9749689,1,0.9965223,1,0.9319116,1
2381,C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1OC=O,C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@@H]1OC=O.O,C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1OC=O >> C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@@H]1OC=O.O,rule0146_1,No_Thermo,"(1,)","(1, 1)",Enzymatic,1,2,C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1OC=O>>C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@@H]1OC=O.O,0.0020336853,0,0.0019359392,0,0.03399445,0,0.21682902,0
2382,CC(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O.CC(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O,CC(O)O[C@]12OC[C@](C)(O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O.Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@]2(OCO)[C@@H]3O)c(=O)[nH]1,CC(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O.CC(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O >> CC(O)O[C@]12OC[C@](C)(O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O.Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@]2(OCO)[C@@H]3O)c(=O)[nH]1,rule0126_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O.CC(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O>>CC(O)O[C@]12OC[C@](C)(O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O.Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@]2(OCO)[C@@H]3O)c(=O)[nH]1,0.0040073935,0,0.0031770123,0,0.0003692612,0,0.007920402,0
2383,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0005_62,No_Thermo,"(1, 1, 1)","(1, 1, 1)",Enzymatic,3,3,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O>>CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,2.2381178e-05,0,1.9622132e-05,0,0.008022089,0,1.97059e-05,0
2384,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C(C)=O)c(N)nc21.CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C(C)=O)c(N)nc21,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C=O)c(N)nc21.CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@]1(C)n1cnc2c(=O)n(C(C)=O)c(N)nc21,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C(C)=O)c(N)nc21.CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C(C)=O)c(N)nc21 >> CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C=O)c(N)nc21.CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@]1(C)n1cnc2c(=O)n(C(C)=O)c(N)nc21,rule0126_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C(C)=O)c(N)nc21.CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C(C)=O)c(N)nc21>>CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C=O)c(N)nc21.CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@]1(C)n1cnc2c(=O)n(C(C)=O)c(N)nc21,9.530916e-05,0,0.0026429573,0,0.0010279807,0,0.00019061386,0
