Starter_Name,Canonical_SMILES,DORAnet_gen,pPotency_prediction,pPotency_std,pPotency_lower_95CI,pPotency_upper_95CI,IC50(M)_prediction,IC50(M)_lower_95CI,IC50(M)_upper_95CI,AMES,hERG,DILI,ClinTox,Carcinogens_Lagunin,Skin_Reaction,LD50_Zhu,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,BBB_Martins,Pgp_Broccatelli,Caco2_Wang,HIA_Hou,PAMPA_NCATS,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith
Adenosine,O=CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@](O)(CO)[C@H]1O,3,5.39350487302685,0.475284011089932,4.461948211290583,6.325061534763117,4.041058401946365e-06,4.73084223368597e-07,3.451848994596021e-05,0.91349316,0.12634788,0.9087631,0.5276037,0.14057699,0.43276945,2.3543222,0.29175237,0.088160664,0.022250535,0.029037857,0.4703614,0.041937415,0.027971303,0.081325635,0.024453081,0.025099982,0.12646027,0.006433703,0.6156271,0.0037786565,-6.2082148,0.54570794,0.038181417,0.5739172,0.0044680494,0.009457534,0.02278871,0.007042887,0.0076647475,0.011256411,0.21596017,0.00397616
Xanthosine,CC(=O)Cc1nc2c(=O)[nH]c(=O)[nH]c2n1[C@@H]1OC[C@@H](O)[C@H]1O,3,5.393424825598827,0.47339318957647797,4.46557417402893,6.321275477168724,4.041803302371795e-06,4.772264682908763e-07,3.4231491797949524e-05,0.5869146,0.022208063,0.9267675,0.19120756,0.11003075,0.37380788,2.0233757,0.05377816,0.012601487,0.0024112884,0.0013544005,0.11566095,0.022403838,0.03896793,0.007566709,0.0025893669,0.0057926346,0.1038633,0.0013525175,0.4096408,0.002910829,-5.9858885,0.45486984,0.015023598,0.73021513,0.00096065423,0.002848152,0.04140797,0.002229812,0.005125701,0.0019093147,0.11085981,0.0007156477
Brincidofovir,Cc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)OP(=O)(O)O,2,5.393422952356314,0.4765545782212508,4.459375979042663,6.327469925669965,4.0418207359207345e-06,4.704679838961326e-07,3.47235421335822e-05,0.030224979,0.011204564,0.3082844,0.16828075,0.22871032,0.20481476,1.9563545,0.04088226,0.0011657649,0.0022076918,0.00035279436,0.00912839,0.0034096665,0.035772018,0.0027485962,0.001481624,0.013572982,0.13440254,0.00052474067,0.27004087,0.002049482,-6.801132,0.026733015,0.0009728863,0.20418279,0.0001544267,0.022410888,0.022872716,0.009365204,0.001495887,0.021752428,0.025498351,0.0006105496
Brincidofovir,CCCCCCOCCCOP(=O)(O)CO[C@H](CO)c1cc(N)nc(=O)n1C,2,5.393344964413906,0.4728382478080064,4.466581998710214,6.320107930117598,4.042546606498514e-06,4.785111587745944e-07,3.4152146226982225e-05,0.09259757,0.16885523,0.7428047,0.1579282,0.113533534,0.2445277,2.2685146,0.13866584,0.014074122,0.011112352,0.034072243,0.03870069,0.019548189,0.071698345,0.008032283,0.030303007,0.014343495,0.087223515,0.030035147,0.4151021,0.24285658,-5.7395782,0.9297598,0.39669085,0.85104495,0.0012618206,0.043642808,0.18624635,0.04588635,0.06484303,0.0068806848,0.3970348,0.098398805
Inosine,CC(=O)[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C(=O)O,3,5.393334810794378,0.47402835055816245,4.464239243700379,6.322430377888376,4.042641120616714e-06,4.759590862723701e-07,3.4336874116841265e-05,0.32223323,0.015123777,0.968077,0.32024503,0.30866185,0.3194533,2.0223114,0.074530706,0.0073164687,0.0015857365,0.0012584333,0.057795655,0.0034066285,0.014784147,0.016456388,0.0010733588,0.0063493596,0.08975163,0.0013966865,0.51106393,0.00076289295,-6.279359,0.18590695,0.002585133,0.59316075,0.0013341734,0.00900194,0.040514473,0.0080220895,0.001013098,0.0024104095,0.052288182,0.00016103001
Inosine,COC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,3,5.393308203100236,0.47144149433100246,4.469282874211472,6.317333531989001,4.042888806594974e-06,4.815778106575514e-07,3.394041324323761e-05,0.51610595,0.05065622,0.90372384,0.3053145,0.100827135,0.26119068,1.7882042,0.08593458,0.021559928,0.0051591983,0.0054464554,0.1487516,0.015170746,0.027796615,0.016391443,0.008096267,0.010933059,0.09258334,0.0034831024,0.40575686,0.0029112343,-6.060348,0.42459136,0.01614467,0.6202636,0.0008455737,0.008053897,0.03134982,0.0048906333,0.0041905204,0.0032799952,0.103253424,0.0007363702
Adenosine,N#CC(=O)O,3,5.393264277110472,0.4760491404415475,4.460207961845039,6.326320592375905,4.043297738508587e-06,4.717146970566963e-07,3.465708553122256e-05,0.07379531,0.0075691678,0.48265314,0.08186902,0.45630884,0.46581775,2.841325,0.06175635,0.0044936123,0.007990891,0.0015610575,0.008128474,0.004846357,0.010227637,0.00905962,0.00043020205,0.0054636174,0.033263773,0.00516963,0.79401577,0.0006562726,-4.9269853,0.90059197,0.15144213,0.79111135,0.008847821,0.008752199,0.1517446,0.006723503,0.018241215,0.0033415698,0.09364687,8.727553e-05
Remdesivir,CCC(O)(CC)COC(O)O,2,5.393262393481358,0.47334331951407166,4.465509487233778,6.321015299728938,4.04331527520355e-06,4.775124511097188e-07,3.423659085056604e-05,0.09373541,0.035835594,0.08524151,0.026165739,0.23464516,0.59777087,1.3165083,0.03837306,0.001533401,0.007182829,0.004667271,0.00445747,0.008122812,0.015675316,0.0025152867,0.0031576108,0.011983166,0.058414668,0.0052382695,0.69027764,0.0026873604,-4.8004203,0.9082726,0.42661443,0.80680525,0.0033854148,0.014812241,0.08726044,0.004306444,0.122756794,0.010596139,0.123585835,0.00042284263
Remdesivir,COc1ccccc1,2,5.393250947930625,0.4727308882385538,4.46669840698306,6.31980348887819,4.043421835571822e-06,4.78846713585245e-07,3.414299331401485e-05,0.12629311,0.086132154,0.26785612,0.008027872,0.061067272,0.7126025,1.687928,0.008772779,0.0010825637,0.005029249,0.005405667,0.0005600627,0.0003437217,0.0075481967,0.01554817,0.0037920482,0.0027467317,0.070196345,0.00070861576,0.9955311,0.004770304,-4.008317,0.9999999,0.99339545,0.9518813,0.9191127,0.52224594,0.16612591,0.02506865,0.22384563,0.02355649,0.30311933,0.0058228644
Brincidofovir,CCCCCCCCCCCCc1cn(C[C@H]2COP(=O)(O)CO2)c(=O)nc1N,2,5.393229924508313,0.4739247536764133,4.464337407302543,6.322122441714083,4.043617575158476e-06,4.762966843756104e-07,3.432911382863238e-05,0.46332827,0.73569685,0.6210341,0.37094054,0.32294863,0.5893847,2.843801,0.60612035,0.12226696,0.22349493,0.31372407,0.36650735,0.12194161,0.058933683,0.055488955,0.27169093,0.10988611,0.21134324,0.27115902,0.7237373,0.76312196,-5.513623,0.9223156,0.68325967,0.6387271,0.08267019,0.2919772,0.21072471,0.19602819,0.2101789,0.32798517,0.7091428,0.4981312
Guanosine,Cn1c(N)nc2c(c1=O)[n+](C)cn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O,3,5.393155346852202,0.47525600696525955,4.4616535732002935,6.324657120504111,4.0443120104494345e-06,4.735249637432313e-07,3.45419162456973e-05,0.8071677,0.04391591,0.4431997,0.09626882,0.075369775,0.52441984,2.2627041,0.05875335,0.017222181,0.0012572913,0.002678511,0.06939213,0.019286629,0.035451077,0.02126395,0.002585465,0.011481357,0.11593262,0.00020944607,0.41436607,0.00035387624,-5.991136,0.050071843,0.005338996,0.24146149,0.0015103838,0.008437535,0.0021413341,0.0012299565,0.0029981132,0.0053453823,0.043887716,0.0002627549
Adenosine,CC(=O)C[C@H]1O[C@@H](n2cnc3c(NC(C)=O)ncnc32)[C@H](O)[C@@H]1O,3,5.393084829911308,0.47543190903983507,4.461238288193231,6.3249313716293845,4.0449687437897625e-06,4.732260334913672e-07,3.45749620271781e-05,0.8492323,0.090908006,0.9526161,0.46049643,0.12670964,0.3747076,2.380776,0.16393544,0.052290004,0.011405302,0.011683884,0.32618946,0.03340425,0.020983296,0.036795538,0.012432808,0.013726331,0.12385686,0.0050480952,0.61336994,0.0031417813,-5.688674,0.78252,0.048883244,0.7748028,0.0014914463,0.0024564115,0.042229895,0.002205502,0.008244491,0.004254343,0.20465899,0.0009493679
Xanthosine,CO[C@@H]1CO[C@](CO)(n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]1OP(=O)(O)O,3,5.393032662159544,0.4762435905459954,4.459595224689393,6.326470099629695,4.045454657399924e-06,4.715523357233778e-07,3.47060170107591e-05,0.15459141,0.018061832,0.81943333,0.31878185,0.20093517,0.2592558,1.9373566,0.068589345,0.008441351,0.0037292347,0.0014358785,0.055285603,0.010022458,0.040391624,0.0061139315,0.00293791,0.019758375,0.15409999,0.0015376854,0.25436231,0.0020244964,-7.0895033,0.061898816,0.0019817634,0.32957453,0.0008078969,0.01865338,0.0314912,0.01313415,0.0010118013,0.022595476,0.04132383,0.000827601
Inosine,CNC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,3,5.393024651327233,0.4728928737056381,4.466154618864182,6.319894683790284,4.045529279019869e-06,4.787461739715492e-07,3.418577116060595e-05,0.71766686,0.0368393,0.9149604,0.33304384,0.13600911,0.3822534,2.212174,0.092064165,0.022651095,0.005444922,0.0035968423,0.17620173,0.014337796,0.021937858,0.018569691,0.004071809,0.011564981,0.09608662,0.0026430676,0.5657069,0.0013742141,-6.140947,0.39838928,0.011844272,0.61424315,0.0020993142,0.006054936,0.033255644,0.005982056,0.003910308,0.0035622418,0.116602026,0.0005436285
Brincidofovir,CCCCCCCCCCCCCc1cn(C[C@H](O)CO)c(=O)nc1N,2,5.392958973576439,0.47446334082796543,4.463010825553627,6.322907121599251,4.046141125052266e-06,4.754368922051608e-07,3.4434134734278655e-05,0.11680911,0.7839309,0.482539,0.28649595,0.15912816,0.47859383,2.2362754,0.4262488,0.023771565,0.13932008,0.23697206,0.11938743,0.036626387,0.050547443,0.059527278,0.14038947,0.051857717,0.10195003,0.1342314,0.7802984,0.8303379,-5.072743,0.99699956,0.876393,0.6917466,0.10867973,0.19558075,0.25939494,0.20901361,0.35932645,0.21303086,0.760661,0.5796617
Adenosine,CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(C)=O,3,5.392928698827285,0.4735694394815973,4.464732597443355,6.321124800211216,4.0464231921344235e-06,4.77392069077143e-07,3.429788995342003e-05,0.9122772,0.095385715,0.9378494,0.43663907,0.18961665,0.43411225,2.6565032,0.1811907,0.039218307,0.014058627,0.007442518,0.3227728,0.020846685,0.016977448,0.029350627,0.011700751,0.01270784,0.13263433,0.0035479565,0.6789357,0.0018407989,-5.428009,0.76921904,0.052104812,0.7656527,0.0011891355,0.003002672,0.041989483,0.0016647379,0.008056024,0.0047161253,0.22288537,0.00074213493
Xanthosine,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(C(=O)O)nc2c(=O)[nH]c(=O)[nH]c21,3,5.392920745895217,0.4738955330697655,4.464085501078476,6.321755990711957,4.04649729213975e-06,4.7669874579273483e-07,3.4349031709879296e-05,0.33614793,0.0088280905,0.9049932,0.3102097,0.21467367,0.36952657,1.821866,0.046948023,0.0054037003,0.0011547559,0.00063132995,0.03883845,0.005873615,0.026015844,0.0044039106,0.00075900677,0.007858121,0.10822427,0.000685125,0.31272492,0.0009509784,-6.405431,0.068961084,0.0009966647,0.43209147,0.00043854062,0.0051884847,0.018140914,0.004567112,0.0006163489,0.010388678,0.03855642,9.187497e-05
Guanosine,O=C(O)[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](OP(=O)(O)O)[C@@H]1O,3,5.39291725352702,0.476051751937375,4.459855819729764,6.325978687324275,4.046529832077196e-06,4.7208620797145753e-07,3.468519818075411e-05,0.1030936,0.035501473,0.91639537,0.5417972,0.35229713,0.23698442,2.1934605,0.15839441,0.0094781425,0.0017030092,0.0034323824,0.050875455,0.0013512964,0.016772855,0.063884854,0.0021239691,0.01793652,0.14334723,0.00038174132,0.47398734,0.0005748099,-7.285955,0.019437913,0.0008175721,0.16188955,0.010458638,0.09953449,0.009246795,0.05966677,0.00017318755,0.07484862,0.02755127,0.001519144
Xanthosine,CC1N=C2NC(=O)c3ncn(c3N2)[C@@H]2O[C@H](CO1)[C@@H](O)[C@H]2O,3,5.392907193481042,0.47306558554803824,4.465698645806887,6.320115741155197,4.046623567432688e-06,4.785025525518663e-07,3.422168222337061e-05,0.87667924,0.12806311,0.8537464,0.29419884,0.114490665,0.38480276,2.2926784,0.16324513,0.060823184,0.0064275176,0.026515549,0.2447068,0.03913049,0.028125014,0.069810085,0.014311543,0.020221984,0.12673883,0.003198725,0.59043896,0.0038770009,-6.13581,0.5358646,0.046845805,0.6717628,0.0100885015,0.019407,0.013462948,0.0058020023,0.011680312,0.008648798,0.14944977,0.0016984347
Brincidofovir,CCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1cc(C)c(N)nc1=O,2,5.392901460102959,0.4730523707548738,4.465718813423406,6.320084106782511,4.04667698965421e-06,4.785374083467778e-07,3.422009308565923e-05,0.1187699,0.27738816,0.65166986,0.20759948,0.10730529,0.27503476,2.322788,0.17927486,0.012188911,0.016541276,0.02875862,0.04736491,0.026175952,0.069157794,0.005168407,0.03472383,0.015474518,0.08168585,0.031936996,0.37468418,0.33278543,-5.470498,0.9321476,0.4340961,0.8181081,0.000648572,0.03736467,0.14910254,0.042049065,0.0745518,0.012350082,0.47438985,0.19073582
Adenosine,CC(=O)O[C@@H]1[C@H](O)[C@@H](C(C)O)O[C@H]1n1c(C)nc2c(N)ncnc21,3,5.392889420878673,0.47329056738455344,4.465239908804948,6.320538932952397,4.046789170511217e-06,4.780365099588872e-07,3.4257849033278444e-05,0.79575574,0.18787345,0.8713231,0.47273844,0.101501085,0.30592865,2.3997493,0.11486955,0.036037516,0.007885968,0.009854368,0.20338182,0.017687839,0.028085817,0.036777582,0.012974171,0.011808485,0.11010931,0.0026842945,0.5536387,0.0041917963,-5.587626,0.7865386,0.09131693,0.78362465,0.001664683,0.0060003316,0.040201943,0.0019617116,0.017033618,0.010173405,0.2759008,0.0027023614
Brincidofovir,CCCCCCC(O)[C@H](Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCOCCCC,2,5.392881847236228,0.4725912052835463,4.466603084880477,6.319160609591979,4.046859742905637e-06,4.795560677321675e-07,3.415048808828104e-05,0.07450954,0.5102521,0.6846032,0.19296516,0.10183112,0.19874935,2.3791637,0.30822507,0.023311358,0.041039884,0.13538365,0.06575801,0.030964956,0.07840036,0.016128104,0.10077164,0.034665264,0.097968444,0.08505929,0.44572297,0.68161595,-5.3941026,0.97180223,0.6772411,0.7558898,0.002010898,0.18271558,0.20571654,0.208496,0.118087865,0.026672866,0.62356246,0.5038708
Guanosine,C[C@@]1(CO)O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(=O)[nH]c(NCO)nc3n12,3,5.392841926664591,0.47744065254847656,4.457058247669577,6.328625605659605,4.047231749427123e-06,4.692177086154136e-07,3.490934918442431e-05,0.7987697,0.119413234,0.94904387,0.41849422,0.16598013,0.37696007,2.2783856,0.17199455,0.060304683,0.011622887,0.016837245,0.2890831,0.03471459,0.02744649,0.059698414,0.010601455,0.020325035,0.12118429,0.0048754658,0.52031535,0.0037464488,-5.920656,0.5688555,0.033256017,0.67951083,0.0063313367,0.007549209,0.03009837,0.008783673,0.007910954,0.010258893,0.17312472,0.0017017327
Xanthosine,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@H]1OC(C)(O)C#N,3,5.392819324504696,0.47673138716811553,4.45842580565519,6.327212843354203,4.047442386594645e-06,4.7074656170223983e-07,3.479959537795816e-05,0.3653535,0.0147844,0.9504797,0.1925503,0.12384124,0.30677924,2.8698747,0.06156469,0.014443261,0.0027889158,0.002163902,0.09914817,0.015651397,0.033415664,0.0047518318,0.004448882,0.009849805,0.09753833,0.0039769216,0.29736957,0.0026823357,-6.089696,0.3864616,0.012595032,0.7273966,0.0004166055,0.0050958334,0.04958228,0.004328782,0.0024849956,0.0016200535,0.07495239,0.0003710362
Brincidofovir,CCCCCCCOCCC(CCC)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.3927985837689825,0.4727850445818808,4.466139896388496,6.319457271149469,4.047635686166542e-06,4.792286003641402e-07,3.4186930069449226e-05,0.103689015,0.50905955,0.6668417,0.18664567,0.12824365,0.24362151,2.4460409,0.30439186,0.020021984,0.044226296,0.11313641,0.0630724,0.031822857,0.06942918,0.012601365,0.091902934,0.030508721,0.09467027,0.086038336,0.41174263,0.647882,-5.4665084,0.9226924,0.6179379,0.7349287,0.0015762016,0.13917582,0.1934677,0.15979263,0.10234702,0.027268976,0.59764135,0.5032994
Adenosine,O=CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@]1(O)CO,3,5.3927299362902374,0.47500813144951765,4.4617139986491825,6.323745873931292,4.048275532993223e-06,4.7451956769193545e-07,3.453711059955956e-05,0.8539975,0.110186696,0.91733855,0.5117873,0.1254007,0.36735842,2.271418,0.23796609,0.06786451,0.01598689,0.017396493,0.4179817,0.033207327,0.031684186,0.0517882,0.020557594,0.021903219,0.12256868,0.005280551,0.52928525,0.0036611408,-6.218078,0.44708985,0.021772208,0.54607373,0.0021721704,0.008208734,0.022207698,0.0066322023,0.0058360654,0.008595009,0.18345821,0.0025838972
Adenosine,C[C@]1(n2cnc3c(NC=O)ncnc32)O[C@@](C)(CO)[C@@H](O)[C@H]1O,3,5.392719857250566,0.4759427660853294,4.45987203572332,6.325567678777812,4.048369485840595e-06,4.7253319340913004e-07,3.468390310454872e-05,0.8504214,0.088451,0.94500864,0.41952497,0.14836666,0.3494759,2.1654553,0.111967705,0.031283364,0.0072424067,0.0066199065,0.22192931,0.015119275,0.019473188,0.043442737,0.0091560725,0.0065862373,0.078104556,0.003012009,0.59528816,0.0033470069,-5.825925,0.87666667,0.06975076,0.83018625,0.002275494,0.002824232,0.05341788,0.0026481512,0.011000332,0.0039190454,0.2192724,0.0025303033
Adenosine,CCNc1ncnc2c1nc1n2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O1,3,5.3927090374269335,0.47704883275419147,4.4576933252287185,6.3277247496251485,4.048470346411719e-06,4.7019201597026693e-07,3.4858337847258284e-05,0.87208444,0.2456466,0.9702791,0.4509589,0.2815978,0.4146459,2.780515,0.35612288,0.14641103,0.032268193,0.06267379,0.4224546,0.04840179,0.020177513,0.2597353,0.033807572,0.022145743,0.18132003,0.009081095,0.7551053,0.008105201,-5.2277694,0.9407085,0.27398995,0.8363369,0.09868656,0.011071136,0.07155417,0.0054001673,0.028466413,0.020039696,0.3556952,0.006743555
Brincidofovir,CCCCCCCOCCCOP(=O)(O)CO[C@@H](Cn1ccc(N)nc1=O)C(O)CCC,2,5.3927060464809795,0.47237289866886906,4.466855165089996,6.318556927871963,4.048498227948794e-06,4.802231278566672e-07,3.413067166268713e-05,0.07549888,0.51817715,0.6846826,0.20818059,0.108880185,0.20624523,2.4114432,0.2807575,0.02191947,0.033147372,0.1163774,0.05652658,0.028759385,0.07503672,0.01723523,0.08771881,0.03042757,0.094455466,0.073584124,0.4641691,0.6546426,-5.383967,0.9703096,0.69278383,0.78216183,0.002831289,0.16599727,0.21401772,0.20102334,0.13596146,0.02750217,0.6209855,0.4743333
Brincidofovir,CCCCCCCOCC(COP(=O)(O)COCCO)Cn1ccc(N)nc1=O,2,5.392683553503227,0.47429249562968984,4.463070262069035,6.322296844937419,4.048707913179827e-06,4.76105452380672e-07,3.442942248251892e-05,0.107947886,0.36212513,0.56100357,0.22247481,0.17003334,0.30400294,2.1395504,0.24817045,0.01827319,0.041460447,0.04877265,0.06352066,0.039781414,0.07060023,0.0074307993,0.06497763,0.0333111,0.108143315,0.056416046,0.3681355,0.40721244,-5.5840917,0.89687204,0.39583844,0.7055463,0.0010839108,0.09752922,0.1625764,0.0901085,0.07851697,0.036685746,0.48771363,0.27618328
Brincidofovir,CCCCCCCCCCCc1cc(N)nc(=O)n1C[C@H]1COP(=O)(O)CO1,2,5.392682226054964,0.4736359227133296,4.464355817536838,6.32100863457309,4.048720288327856e-06,4.775197795917998e-07,3.4327658609513835e-05,0.49704748,0.74148023,0.6775928,0.36227113,0.34693247,0.5806111,2.7780151,0.6114177,0.14004496,0.22847459,0.34452277,0.3722447,0.13301313,0.064009026,0.07643013,0.2956409,0.114058614,0.21641836,0.29857746,0.74596053,0.7764737,-5.6050167,0.9411644,0.71969473,0.6497035,0.116307475,0.36233145,0.23802301,0.26420325,0.22830167,0.32896486,0.72731316,0.53981525
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@]1(O)[C@@H]2O,3,5.39265563057914,0.4738926134440357,4.46382610822883,6.3214851529294505,4.048968232854204e-06,4.769961207367312e-07,3.4369553625177036e-05,0.7466048,0.09463879,0.9397911,0.42985877,0.07633363,0.30458218,2.3364787,0.2048006,0.0783885,0.008637989,0.021291997,0.3772127,0.056154776,0.032181107,0.02576982,0.027779886,0.029563272,0.14647233,0.008916012,0.44274372,0.0032818578,-6.0876093,0.42995876,0.019085271,0.5331595,0.00055251294,0.009103805,0.019296994,0.0047052437,0.0028277647,0.0058898013,0.13854456,0.0014448178
Guanosine,Nc1nc2c(nc3n2[C@@H]2OC[C@@H](O3)[C@@]2(O)CO)c(=O)[nH]1,3,5.3926349751270735,0.47725306402786966,4.457218969632449,6.328050980621698,4.04916081015281e-06,4.6983895227970917e-07,3.489643246249305e-05,0.8663575,0.085871816,0.96846056,0.3122117,0.13572915,0.3941546,2.510909,0.1245507,0.039450653,0.0054507134,0.00928304,0.2725674,0.026582282,0.026365126,0.051002078,0.0077671595,0.007453955,0.11861634,0.0016075609,0.7097928,0.0031785332,-5.9475346,0.8682605,0.09779204,0.8047344,0.0114946645,0.002559499,0.04780319,0.002808669,0.015150634,0.002329467,0.24531333,0.0017003346
Inosine,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(O)C#N,3,5.392618202278664,0.47460452608688897,4.462393331148362,6.322843073408966,4.049317195450783e-06,4.755070131008036e-07,3.448312916027881e-05,0.3822817,0.044814628,0.9356931,0.33223313,0.1531865,0.2561534,2.5736127,0.11215101,0.024751622,0.0066957874,0.005677958,0.15934478,0.013852443,0.03181789,0.016036194,0.010124797,0.0142876785,0.10137589,0.0051505626,0.33047476,0.0040286714,-6.1158323,0.3514293,0.011898758,0.6140064,0.0009674077,0.013345266,0.04543201,0.010141304,0.0035970453,0.004679709,0.09570067,0.0011799664
Brincidofovir,CCCCCCC(CCCCC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.392539316443749,0.47267770610703036,4.466091012473969,6.3189876204135285,4.050052785687494e-06,4.797471236581396e-07,3.4190778345434135e-05,0.11646416,0.690517,0.5228235,0.32516265,0.17811947,0.387117,2.4956338,0.3980271,0.031256653,0.10529746,0.168778,0.12162057,0.04727175,0.07106357,0.024707848,0.12335124,0.065117225,0.14328822,0.16092756,0.5615833,0.73084176,-5.388821,0.9350092,0.67717993,0.671415,0.01067968,0.15924262,0.21442294,0.17915516,0.20135383,0.14677635,0.65954983,0.54649645
Adenosine,OCNc1ncnc2c1ncn2[C@@H]1O[C@H](C2CO2)[C@@H](O)[C@H]1O,3,5.392535177255472,0.4716408538732998,4.468119103663804,6.31695125084714,4.050091386249085e-06,4.820018988548366e-07,3.4031484680746384e-05,0.9111722,0.12494538,0.9202045,0.4756716,0.1665155,0.38780484,2.4743698,0.27096954,0.078642264,0.018898658,0.022721022,0.42449468,0.039427318,0.01902583,0.076408885,0.026810627,0.020300386,0.12680833,0.0057507395,0.5742425,0.0027907717,-5.7842355,0.6633567,0.037811298,0.6618166,0.0028847083,0.0080416445,0.021041252,0.0032207738,0.0066790804,0.007998799,0.1786137,0.0014562532
Guanosine,CNc1nc2c([nH+]cn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,3,5.39250952751857,0.47284763789530926,4.465728157243763,6.319290897793376,4.050330594552671e-06,4.794122226477605e-07,3.421935685027957e-05,0.7732624,0.097172365,0.3727849,0.11496601,0.08390298,0.45047313,2.3412673,0.15332404,0.03921228,0.0032401676,0.015075095,0.123883724,0.031718016,0.04705041,0.10657235,0.013414894,0.024719985,0.116550826,0.00042548822,0.24698003,0.0009123306,-6.6199365,0.05760733,0.0076559037,0.1856294,0.0030002568,0.019040756,0.0018608298,0.004815139,0.004106236,0.0060568894,0.04226908,0.0016761748
