Starter_Name,Canonical_SMILES
Adenosine,CC(Cl)Nc1ncnc2c1ncn2[C@@H]1O[C@@]2(CO2)[C@@H](O)[C@H]1O
Adenosine,OCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@]2(O)CO[C@@H]12
Inosine,CC(C)(O)OC[C@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]1O2
Inosine,CC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)=O
Xanthosine,N#CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@H]1O
Xanthosine,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@]1(C)OC=O
Adenosine,CC(C#N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO
Xanthosine,CC(C)(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1CO
Inosine,C[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(ncn32)c(=O)[nH]1
Guanosine,C[C@]1(OCO)[C@@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@@H]1OC2O
Brincidofovir,CCCCCC(O)[C@H](Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCOCCC
Adenosine,CO[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(NC(C)=O)ncnc32)O[C@@H]1CO
Guanosine,CO[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21
Xanthosine,NC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]2O[C@]12O
Xanthosine,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](OCCO)[C@H]3O)c2[nH]1
Xanthosine,CC(=O)O[C@@]1(C)[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Brincidofovir,CCCCCCCC(O)CCCCCCCCOCCCOP(=O)(O)CO
Guanosine,Nc1nc2c(ncn2[C@@H]2O[C@@]3(CO3)[C@@H](O)[C@H]2O)c(=O)[nH]1
Guanosine,C[C@]1(n2cnc3c(=O)[nH]c(NC=O)nc32)O[C@H](COC=O)[C@@H](O)[C@H]1O
Brincidofovir,CCCOCCCOP(=O)(O)CO[C@H](CO)C(C)n1ccc(N)nc1=O
Guanosine,COC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC
Guanosine,CCC(=O)Nc1nc2c(ncn2[C@@]2(CO)OC[C@@H](O)[C@H]2O)c(=O)[nH]1
Adenosine,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(N)ncnc43)O[C@]1(C)[C@H]2O
Adenosine,CC(O)[C@@H]1[C@H](O)[C@H]2COc3nc(N)c4ncn(c4n3)[C@@H]1O2
Xanthosine,O=c1[nH]c(=O)c2nc3n(c2[nH]1)[C@@H]1O[C@H](CO)[C@@H](O3)[C@H]1O
Xanthosine,CO[C@@]1(COP(=O)(O)O)[C@H](O)CO[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Inosine,C[C@@]1(COCO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]2O[C@@]21O
Xanthosine,CC(O)OC[C@]1(C)O[C@@]2(n3cnc4c(=O)[nH]c(=O)[nH]c43)O[C@@H]2[C@@H]1O
Guanosine,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC(C)O
Brincidofovir,CCC(CO)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,CC1O[C@@H]2[C@H](OC1O)[C@@H](CO)O[C@H]2n1cnc2c(N)ncnc21
Guanosine,CC(=O)OC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O
Inosine,CCOC[C@]12O[C@@H]([C@H](n3cnc4c(=O)[nH]cnc43)O1)[C@@H]2O
Inosine,CO[C@H]1[C@@H](OC(C)=O)[C@@](C)(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO
Xanthosine,O=C(O)CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(=O)[nH]c21
Xanthosine,CC(=O)OC[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC(C)=O)[C@@H]1O
Adenosine,C[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](OC1O)[C@@H]2OCO
Inosine,COC[C@]1(C)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC=O
Adenosine,CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(N)ncnc3n12
Xanthosine,CC(O)O[C@]1(C)[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@]12CO2
Guanosine,Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@]2(CO)O[C@@H]1[C@@H]2OCO
Brincidofovir,CC(=O)OC[C@H](Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCO
Inosine,CC(O)(CO)O[C@@H]1[C@H]2O[C@H]1[C@H](n1cnc3c(=O)[nH]cnc31)O2
Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@]2(C(N)O)O[C@H]2[C@H]1O
Remdesivir,CCC(CC)C(O)C(CC)CC
Inosine,CC(O)OC[C@]12OC[C@@H](O)[C@H]1Oc1nc3c(ncn32)c(=O)[nH]1
Inosine,Cc1nc2c(nc(C)n2[C@@H]2O[C@H](CO)[C@@H](OC=O)[C@H]2O)c(=O)[nH]1
Xanthosine,CC(=O)OC[C@]1(C(=O)O)O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@H]1O
Inosine,CC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OC(C)=O
Inosine,O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H]2O1
Inosine,CC(=O)OC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@](C)(O)[C@@H]1O
Inosine,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(C)nc21
Xanthosine,CC(=O)O[C@@H]1[C@@H](C(C)O)O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@]1(C)O
Guanosine,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@]1(C)n1cnc2c(=O)[nH]c(NC(C)=O)nc21
Guanosine,O=c1[nH]c(NCO)nc2c1ncn2[C@@H]1O[C@@H]2C(O)CO[C@H]2[C@H]1O
Adenosine,Nc1ncnc2c1nc1n2[C@@H]2OC[C@@H](O1)[C@H]2OC(O)CCO
Adenosine,CC(=O)N(c1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[C@@]2(O)[C@H]1O)C(C)O
Adenosine,Cc1nc(N)c2nc3n(c2n1)[C@@H]1O[C@H](COC(C)O)[C@@H](O)[C@H]1O3
Inosine,Cc1nc2c(ncn2[C@@H]2O[C@H](COC(C)N)[C@@H](O)[C@H]2O)c(=O)[nH]1
Adenosine,CC(O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
Guanosine,CC1(C)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC=O
Xanthosine,CC(C)(N)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Xanthosine,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1C(=O)O
Inosine,COC[C@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](OC(C)O)[C@@H]1O2
Guanosine,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](C(C)=O)[C@H]2O)c(=O)[nH]1
Adenosine,CC(O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21)C(=O)O
Guanosine,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](OC(C)=O)[C@H]2O)c(=O)[nH]1
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@]2(CO2)[C@@H](OC(C)O)[C@H]1O
Inosine,COC(=O)O[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]cnc21
Guanosine,O=CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c3nc(nc21)[nH]3
Inosine,CC(O)OC[C@]1(O)CO[C@@H]2[C@@H]1Oc1nc3c(ncn32)c(=O)[nH]1
Xanthosine,CC(O)OC[C@]1(C)O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@H]1O
Guanosine,CC(Cl)Nc1nc2c(ncn2[C@]23O[C@@H]([C@H]2O)[C@@H](CO)O3)c(=O)[nH]1
Guanosine,CO[C@@H]1[C@H](O)[C@H]2C=Nc3nc4c(ncn4[C@@H]1O2)c(=O)[nH]3
Xanthosine,C[C@]1(OC(=O)CO)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]1O
Adenosine,CCC(=O)O[C@@H]1[C@H](OC)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21
Guanosine,CC(=O)O[C@H]1[C@H](n2c[n+](C)c3c(=O)[nH]c(N)nc32)O[C@@](C)(CO)[C@H]1O
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COCN)[C@@H](O)[C@H]1O
Adenosine,OCC1(O)CO[C@@H]2CO[C@H]([C@@H]2O)n2cnc3c(ncnc32)N1
Adenosine,CC(OC=O)[C@]1(n2cnc3c(N)ncnc32)OC[C@@H](O)[C@H]1O
Inosine,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(C)nc2c(=O)[nH]cnc21
Adenosine,CC(=O)O[C@@H]1[C@H](O)[C@@H](C)O[C@]1(CO)n1cnc2c(N)ncnc21
Adenosine,CC(=O)O[C@@H]1[C@H](O)C(C)O[C@]1(CO)n1cnc2c(N)ncnc21
Adenosine,Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](OC=O)[C@H]2O1
Inosine,CC(=O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2COC(C)O
Guanosine,CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO
Guanosine,C[C@@]1(COCO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O
Inosine,CC(=O)OC(O)[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(ncn32)c(=O)[nH]1
Inosine,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(=O)C(=O)O)[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2COC(O)OCO[C@H]2[C@H]1O
Xanthosine,CC(=O)O[C@H]1[C@@H](OC=O)[C@H](n2c(C)nc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1CO
Inosine,CC(O)OC[C@]1(C)O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O
Guanosine,CC(N)OC[C@H]1O[C@](C)(n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O
Xanthosine,COC[C@H]1O[C@](C)(n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC(C)=O)[C@@H]1O
Adenosine,CC(O)O[C@@]1(CO)[C@@H]2O[C@H]2O[C@H]1n1cnc2c(N)ncnc21
Inosine,Cc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](OC=O)[C@H]2O)c(=O)[nH]1
Adenosine,CC(O)OC[C@]12CO[C@@H]([C@H](n3cnc4c(N)ncnc43)O1)[C@@H]2O
Inosine,COC(=O)O[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COC(O)CO)[C@@]2(O)O[C@@H]12
Inosine,CC(O)O[C@H]1[C@@H](O)[C@H](n2c[n+](C)c3c(=O)[nH]cnc32)O[C@@]12CO2
Guanosine,CC(O)O[C@H]1[C@H]2O[C@@]1(CO)O[C@]2(C)n1cnc2c(=O)[nH]c(N)nc21
Guanosine,CC(=O)O[C@H]1[C@H](n2cnc3c4nc(nc32)[nH]4)O[C@@](C)(CO)[C@H]1O
Xanthosine,CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1C=O
Xanthosine,O=c1[nH]c(=O)c2nc3n(c2[nH]1)[C@@]1(C(O)O)OC[C@@H](O3)[C@H]1O
Remdesivir,CCC(C=O)CCC(O)C(CC)CC
Adenosine,C[C@]1(O)[C@H](O)[C@@H](COC=O)O[C@H]1n1cnc2c(N)ncnc21
Adenosine,CC(O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O
Brincidofovir,CCCCCOCCC(O[C@H](CO)Cn1ccc(N)nc1=O)P(=O)(O)OC
Inosine,C[C@]12O[C@](n3cnc4c(=O)[nH]cnc43)(O[C@@H]1COCO)[C@@H]2O
Xanthosine,COC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]c(=O)[nH]c43)O[C@@H]2[C@@H]1OC(C)O
Xanthosine,CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@]2(CO2)[C@H]1OC(C)O
Guanosine,CCC(O)Nc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O3)c(=O)[nH]1
Adenosine,Cc1nc2c(N)nc3nc2n1[C@@H]1O[C@H](COCO)[C@@H](O)[C@H]1O3
Adenosine,C[C@]1(n2cnc3c(N)ncnc32)O[C@H](CO)[C@@H](O)[C@H]1C=O
Xanthosine,CC(O)OC[C@]1(C)O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@]2(O)O[C@@H]21
Brincidofovir,CCOCCCOP(=O)(O)CO[C@@H](Cn1ccc(N)nc1=O)C(O)CC
Xanthosine,COC[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC(C)=O)[C@@H]1O
Inosine,CCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(C)nc32)[C@H](O)[C@@H]1O
Guanosine,CC(C#N)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21
Guanosine,CO[C@H]1[C@@H](OS(=O)(=O)O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C
Xanthosine,CC(O)O[C@@]12O[C@@H]1CO[C@]2(CO)n1cnc2c(=O)[nH]c(=O)[nH]c21
Xanthosine,CC(O)OC(C)O[C@@H]1[C@H](O)[C@H]2CO[C@]1(n1cnc3c(=O)[nH]c(=O)[nH]c31)O2
Brincidofovir,CCOCC(CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O)OCC
Xanthosine,C[C@]1(OC(O)C#N)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]1O
Xanthosine,CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1CO
Brincidofovir,CC1O[C@@H](Cn2ccc(N)nc2=O)COP1(=O)O
Inosine,CC(=O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(ncn4[C@@H]1O2)c(=O)[nH]3
Brincidofovir,CCOCC(COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O)C(=O)O
Inosine,CC(O)O[C@H]1[C@H]2O[C@]2(n2c[n+](C)c3c(=O)[nH]cnc32)O[C@@H]1CO
Inosine,COC(C)O[C@@H]1[C@H](O)[C@H]2CO[C@]1(n1cnc3c(=O)[nH]cnc31)O2
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@@]1(CO)OC(C)[C@@H](O)[C@H]1O
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@@]1(CO)O[C@H](C)[C@@H](O)[C@H]1O
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COCO)[C@H]2O[C@]21O
Adenosine,COC(C)O[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@@]2(CO2)[C@H]1O
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@@H]2CO[C@]1(O)[C@@H]2OC(C)O
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COC(O)C#N)[C@@H](O)[C@H]1O
Guanosine,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@](C)(O)[C@H]2OC=O)c(=O)[nH]1
Guanosine,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21
Guanosine,CO[C@@H]1[C@H](O)C(CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21
Guanosine,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c[nH+]c2c(=O)[nH]c(N)nc21
Guanosine,CO[C@@H]1[C@H](O)C(CO)O[C@@H]1n1cnc2c(=O)[nH]c(N)nc21
Inosine,COC(C)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]cnc31)[C@H]2O
Adenosine,CO[C@@H]1[C@H](O)[C@@H](COC(C)=O)O[C@]1(C)n1cnc2c(N)ncnc21
Inosine,CO[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1c[n+](C)c2c(=O)[nH]cnc21
Brincidofovir,Nc1nc(=O)n(C[C@@H](CO)OCP(=O)(O)O)cc1CO
Guanosine,CC(O)O[C@@]12OC[C@H]1O[C@@H](n1c[n+](C)c3c(=O)[nH]c(N)nc31)[C@@H]2O
Inosine,CC1OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]2OC1O
Xanthosine,CC[C@]1(n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@H](CO)[C@@H](O)[C@H]1OC(C)=O
Xanthosine,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@@]4(CO4)[C@@H](OC(O)CO)[C@H]3O)c2[nH]1
Inosine,CC(C)(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2
Xanthosine,CC(O)O[C@@H]1[C@H](O)[C@H]2CO[C@]1(n1cnc3c(=O)[nH]c(=O)[nH]c31)O2
Inosine,CCOC[C@H]1O[C@@H](n2c[n+](C)c3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Adenosine,CN1c2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OCC1O
Adenosine,Cc1nc2c(NCN)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Guanosine,OC(O)[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@@H]2O[C@]12O
Xanthosine,Cc1nc2c(=O)[nH]c(=O)[nH]c2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC(C)N
Guanosine,C[n+]1cn([C@@H]2O[C@H](COC(C)(O)C#N)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21
Xanthosine,O=c1[nH]c(=O)c2nc(CO)n([C@@]34OC[C@@H](O)[C@H]3O4)c2[nH]1
Inosine,CO[C@@]12O[C@@H]1[C@@H](COC(C)O)O[C@H]2n1cnc2c(=O)[nH]cnc21
Xanthosine,COC[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@H]1O
Adenosine,CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)nc(CC)nc32)O[C@@H]1CO
Adenosine,CC(O)O[C@]12CO[C@H]1[C@H](n1cnc3c(N)ncnc31)O[C@@H]2CO
Xanthosine,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OP(=O)(O)O)[C@@H]1OC
Inosine,CC(=O)C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(C(C)=O)nc32)[C@H](O)[C@@H]1O
Adenosine,Nc1nc2nc3c1ncn3[C@@H]1OC[C@@H](O)[C@]1(C(O)O)O2
Brincidofovir,COCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCCCC(O[C@H](CO)Cn1ccc(N)nc1=O)P(=O)(O)OCCCO
Xanthosine,CC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC=O)[C@@H]1O
Xanthosine,COC(C)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Brincidofovir,CCOP(=O)(O)CO[C@@H](Cn1ccc(N)nc1=O)C(O)C=O
Xanthosine,O=c1[nH]c(=O)c2nc3n(c2[nH]1)[C@@H]1OC[C@@](O)(CO)[C@H]1O3
Brincidofovir,CCCCc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)OCCCOC
Adenosine,COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(C)=O)[C@@H]1O
Inosine,COC[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]cnc32)[C@H](OC=O)[C@@H]1O
Inosine,CC(O)O[C@@H]1[C@H](O)[C@]2(C)CO[C@]1(n1cnc3c(=O)[nH]cnc31)O2
Adenosine,C[C@]1(n2cnc3c(NC=O)ncnc32)O[C@H](COC=O)[C@@H](O)[C@H]1O
Xanthosine,O=C(CCO)[C@@H]1CO[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]1O
Inosine,CC(N)(O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21
Brincidofovir,CCCOCC(O)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Inosine,CC(=O)n1cnc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O
Xanthosine,CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@](C)(CO)[C@H]1OC=O
Inosine,CO[C@@H]1[C@H](O)[C@@H](COC(C)=O)O[C@H]1n1c[n+](C)c2c(=O)[nH]cnc21
Inosine,CC(O)(O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@]2(CO)O[C@@H]12)C(=O)O
Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2O[C@H]2[C@@]1(O)CO
Inosine,CO[C@@H]1[C@H](OP(=O)(O)O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21
Adenosine,CCCCC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
Adenosine,Nc1ncnc2c1nc1n2[C@@H]2OC[C@@](O)(CO)[C@H]2O1
Xanthosine,CC(O)[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@]12CO2
Guanosine,Nc1nc2c(nc3n2[C@@H]2O[C@H](CO3)[C@@H](OC=O)[C@H]2O)c(=O)[nH]1
Adenosine,COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@]1(C)OC=O
Inosine,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]2(OC(C)O)O[C@H]12
Xanthosine,O=COC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@H]1O
Guanosine,Nc1nc2c(nc3n2[C@@H]2OC[C@](CO)(O3)[C@H]2O)c(=O)[nH]1
Xanthosine,CO[C@H]1[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@]2(OC2O)[C@H]1O
Guanosine,O=c1[nH]c(NCO)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@]2(CO2)[C@H]1O
Adenosine,C[C@@]12O[C@H](COc3nc4c(NCO)ncnc4n31)[C@@H](O)[C@H]2O
Brincidofovir,Nc1ccn(C[C@H]2COC(CO)COP(=O)(O)CO2)c(=O)n1
Xanthosine,COC[C@]1(n2cnc3c(=O)[nH]c(=O)[nH]c32)OC[C@@H](OC(C)=O)[C@H]1O
Adenosine,CNC(=O)N(C(C)=O)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](C(O)CO)[C@@H](OCO)[C@H]1O
Xanthosine,CC1O[C@]2(O)[C@@H]1O[C@@H](n1cnc3c(=O)[nH]c(=O)[nH]c31)[C@@H]2OCO
Guanosine,CC(O)[C@H]1O[C@@]2(n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2[C@@H]1OCO
Inosine,O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](CO1)[C@@H](O)[C@H]2OC(O)CO
Brincidofovir,CCC(O[C@H](CO)Cn1ccc(N)nc1=O)P(=O)(O)O
Xanthosine,CC(O)O[C@]12O[C@H]1[C@H](n1cnc3c(=O)[nH]c(=O)[nH]c31)O[C@@]2(C)CO
Adenosine,CC1=Nc2ncnc3c2nc(C)n3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O1
Adenosine,CC(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OCN)[C@@H]1O
Xanthosine,CC(O)O[C@]1(C)[C@H]2O[C@]2(n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1CO
Xanthosine,Cc1nc2c(=O)[nH]c(=O)[nH]c2n1[C@@H]1O[C@@H]2CO[C@]1(OCO)[C@@H]2O
Xanthosine,CC(O)OC[C@@]12O[C@H]1[C@@H](O)[C@@](C)(n1cnc3c(=O)[nH]c(=O)[nH]c31)O2
Xanthosine,Cc1nc2c(=O)[nH]c(=O)[nH]c2n1[C@@H]1O[C@@]2(CO2)[C@@H](O)[C@H]1OC(C)O
Guanosine,COC[C@]1(n2cnc3c(=O)[nH]c(N)nc32)OC[C@@H](O)[C@H]1OP(=O)(O)O
Inosine,CC(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@]2(CO)O[C@]12C
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@@H]2CO[C@@]2(O)[C@H]1OC(C)O
Inosine,CC(=O)O[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(=O)[nH]cnc32)O[C@@]1(C)CO
Guanosine,CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C
Brincidofovir,CCCCC(OCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O)C(=O)O
Adenosine,CC(O)[C@@H]1[C@H](O)[C@H]2COc3nc4c(N)ncnc4n3[C@@H]1O2
