starter_Canonical_SMILES,Canonical_SMILES,molecularFormula,molecularWeight,numHeavyAtoms,coreRetention,recoveryReason
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)C(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)C(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)C(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)OC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)OC[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(C)nc32)[C@H](O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@](C)(O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@]1(C)O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)OC[C@H]1O[C@](C)(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)OC[C@]1(C)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@]1(C)O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@@H]1[C@H](O)[C@@H](C(C)O)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(C)nc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(C)nc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@]1(C)n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@@H]1[C@H](O)[C@@H](COC)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@@H]1[C@H](OC)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@@]1(C)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]cnc32)O[C@@H]1CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(C)nc32)O[C@@H]1CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C(C)O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1COC,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@]1(C)CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@H]1[C@@H](OC)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@](C)(CO)[C@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@]1(C)O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(OC(C)=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCOC[C@H]1O[C@@H](n2cnc3c(=O)n(C(C)=O)cnc32)[C@H](O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C(C)=O)cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@@H]1[C@H](O)[C@@H](COC(C)=O)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1COC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)n(C(C)=O)cnc32)O[C@@H]1CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@H]1[C@@H](OC(C)=O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@@]1(COC(C)=O)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@]1(O)[C@@H](COC(C)=O)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@]1(O)[C@H](O)[C@@H](COC(C)=O)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@]1(O)[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@]1(OC(C)=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@]1(OC(C)=O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@@H](O)[C@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@H](COC(C)=O)[C@@H](O)[C@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC(C)=O)c(=O)[nH]1,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(C)=O)[C@H]2O)c(=O)[nH]1,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCc1nc2c(ncn2[C@@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(C)nc32)[C@H](O)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(C)nc32)[C@H](OC(C)=O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@](C)(O)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@](C)(OC(C)=O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@]1(C)OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1OC,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@]1(C)O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@](C)(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@](C)(n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@]1(C)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@]1(C)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@]1(C)OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@@H](COC(C)=O)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@]1(C)O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](O)[C@@H](C(C)OC(C)=O)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](O)[C@@H](COC(C)=O)O[C@H]1n1c(C)nc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](O)[C@@H](COC(C)=O)O[C@H]1n1cnc2c(=O)[nH]c(C)nc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](O)[C@@H](COC(C)=O)O[C@]1(C)n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](OC(C)=O)[C@@H](C(C)O)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1c(C)nc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(C)nc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@]1(C)n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](OC)[C@@H](COC(C)=O)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@]1(C)[C@@H](COC(C)=O)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@]1(C)[C@H](O)[C@@H](COC(C)=O)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@]1(C)[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(=O)[nH]cnc32)O[C@@H]1COC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]cnc32)O[C@@H]1COC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(C)nc32)O[C@@H]1COC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C(C)OC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@]1(C)COC(C)=O,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](OC(C)=O)[C@@](C)(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](OC(C)=O)[C@H](n2c(C)nc3c(=O)[nH]cnc32)O[C@@H]1CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](OC(C)=O)[C@H](n2cnc3c(=O)[nH]c(C)nc32)O[C@@H]1CO,C14H18N4O6,338.32,24,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](OC(C)=O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C(C)O,C14H18N4O6,338.32,24,1.0,substructureExact
