reactants,products,reactionString,ruleName,thermo,reactantStoich,productStoich,reactionType,numReactantMolecules,numProductMolecules
CC(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO,O=c1[nH]cnc2c1ncn2[C@]12OC[C@@H](O1)[C@H]2OC(O)CCO,CC(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO >> O=c1[nH]cnc2c1ncn2[C@]12OC[C@@H](O1)[C@H]2OC(O)CCO,rule0028_50,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@]1(C)O,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC=O)[C@@]1(C)O,CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@]1(C)O >> CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC=O)[C@@]1(C)O,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,CC(=O)OC(C)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO >> CC(=O)OC(C)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0062_17,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2
CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,CC(O)O[C@]1(C)[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(=O)[nH]cnc21,CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O >> CC(O)O[C@]1(C)[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(=O)[nH]cnc21,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
CC(O)O[C@@H]1[C@H]2CO[C@@]1(O)[C@H](n1cnc3c(=O)[nH]cnc31)O2.O=C=O,CC(O)(O[C@@H]1[C@H]2CO[C@@]1(O)[C@H](n1cnc3c(=O)[nH]cnc31)O2)C(=O)O,CC(O)O[C@@H]1[C@H]2CO[C@@]1(O)[C@H](n1cnc3c(=O)[nH]cnc31)O2.O=C=O >> CC(O)(O[C@@H]1[C@H]2CO[C@@]1(O)[C@H](n1cnc3c(=O)[nH]cnc31)O2)C(=O)O,rule0023_20,No_Thermo,"(1, 1)","(1,)",Enzymatic,2,1
CC(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(O)(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(O)(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,No_Thermo,"(1, 1, 1)","(1, 1, 1)",Enzymatic,3,3
O=C(O)CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,O=C1O[C@@H]2[C@H](OC1C(O)O)[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]cnc21,O=C(O)CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21 >> O=C1O[C@@H]2[C@H](OC1C(O)O)[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]cnc21,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,CO[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@]1(C)O,CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO >> CO[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@]1(C)O,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
CC(O)OC1O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]cnc43)O[C@H]12,C[C@@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]1OC2OCO,CC(O)OC1O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]cnc43)O[C@H]12 >> C[C@@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]1OC2OCO,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
C[C@]1(O)[C@H](OC=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C[C@]1(O)[C@H](OCO)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2,C[C@]1(O)[C@H](OC=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21 >> C[C@]1(O)[C@H](OCO)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@]1(C)OC=O,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)=O >> CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@]1(C)OC=O,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
O.O=COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,O=CO.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O.O=COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O >> O=CO.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,rule0007_199,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2
CC(O)OC[C@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]1O2,C[C@]1(O)[C@@H]2O[C@@]2(COCO)O[C@H]1n1cnc2c(=O)[nH]cnc21,CC(O)OC[C@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]1O2 >> C[C@]1(O)[C@@H]2O[C@@]2(COCO)O[C@H]1n1cnc2c(=O)[nH]cnc21,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1COC(C)=O.O,CC(=O)O.CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1COC(C)=O.O >> CC(=O)O.CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,rule0007_161,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C(=O)O,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](C(=O)O)[C@@H](OC=O)[C@H]1O,CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C(=O)O >> Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](C(=O)O)[C@@H](OC=O)[C@H]1O,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1OC,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC >> CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1OC,rule0062_19,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2
CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21.CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21,CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(C)nc21.O=CO[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21,CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21.CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21 >> CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(C)nc21.O=CO[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21,rule0126_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2
CC(O)O[C@H]1[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(=O)[nH]cnc21.O=C=O,O=C(O)CC(O)O[C@H]1[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(=O)[nH]cnc21,CC(O)O[C@H]1[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(=O)[nH]cnc21.O=C=O >> O=C(O)CC(O)O[C@H]1[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(=O)[nH]cnc21,rule0023_20,No_Thermo,"(1, 1)","(1,)",Enzymatic,2,1
O=C(O)CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,O=C(O)CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(ncn32)c(=O)[nH]1,O=C(O)CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO >> O=C(O)CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(ncn32)c(=O)[nH]1,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,CC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OC(C)=O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O >> CC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OC(C)=O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0062_18,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2
CC(O)O[C@@H]1[C@@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]1O[C@@H]2CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(O)O[C@@H]1[C@@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]1O[C@@H]2C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC(O)O[C@@H]1[C@@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]1O[C@@H]2CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> CC(O)O[C@@H]1[C@@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]1O[C@@H]2C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,rule0165_2,No_Thermo,"(1, 1, 1, 1)","(1, 1, 1)",Enzymatic,4,3
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.O=c1[nH]cnc2c1ncn2[C@@]12O[C@H]([C@@H](C(O)O)O1)[C@H]2O,CC(=O)OC(O)[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@H]1[C@H]2O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.O=c1[nH]cnc2c1ncn2[C@@]12O[C@H]([C@@H](C(O)O)O1)[C@H]2O >> CC(=O)OC(O)[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@H]1[C@H]2O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0062_18,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO.CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(C)nc32)O[C@@H]1CO.O=CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO.CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO >> CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(C)nc32)O[C@@H]1CO.O=CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,rule0126_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]1O,CO[C@@H]1[C@H](OP(=O)(O)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]1O >> CO[C@@H]1[C@H](OP(=O)(O)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2
CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@]1(C)O,CC(O)O[C@@H]1[C@@]2(C)O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO,CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@]1(C)O >> CC(O)O[C@@H]1[C@@]2(C)O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@]1(C)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,COC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@]1(C)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@]1(C)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> COC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@]1(C)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0083_11,No_Thermo,"(1, 1, 1)","(1, 1, 1)",Enzymatic,3,3
C[C@]1(O)[C@@H](COC=O)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C[n+]1cn([C@@H]2O[C@H](COC=O)[C@](C)(O)[C@H]2O)c2nc[nH]c(=O)c21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[C@]1(O)[C@@H](COC=O)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C[n+]1cn([C@@H]2O[C@H](COC=O)[C@](C)(O)[C@H]2O)c2nc[nH]c(=O)c21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0121_1,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2
CO[C@@H]1[C@H](OC)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CO[C@@H]1[C@H](OC=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CO[C@@H]1[C@H](OC)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> CO[C@@H]1[C@H](OC=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,rule0165_2,No_Thermo,"(1, 1, 1, 1)","(1, 1, 1)",Enzymatic,4,3
