PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
42,174007148,55245,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,Active,87,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00025179-13/212311293,,Inhibitor,1.2187,100,87,Complete curve; high efficacy,-5.9141,1,0.9686,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-91.6908,,,,,,-7.7834,-7.4953,,2.5472,,3.5965,,-10.2411,-4.558,,-36.2839,,-64.4046,-98.159,,-95.0091,,-91.6908,,,,QC'd by Selleck
43,174007364,3468,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C,Active,87,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00091112-08/212310043,,Inhibitor,1.2187,100,87,Complete curve; high efficacy,-5.9141,1,0.9326,-100,0,-1.1,0 0 0 0 0 0 1 0 0 0 0,-119.4709,,,,,,-2.9613,-7.17,,0.5426,,1.1439,,11.7414,5.0325,,16.6737,,-74.1065,-94.7564,,-88.2559,,-119.4709,,,,QC'd by Microsource
44,174007463,14957,CCCCCC[C@@H]1[C@H]([C@@H](OC(=O)[C@H]([C@H](OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C,Active,87,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00017338-05/212311338,,Inhibitor,1.0861,100,87,Complete curve; high efficacy,-5.9641,1,0.9266,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-117.9217,,,,,,-2.7291,6.3345,,-5.3081,,4.5969,,-1.2227,7.3217,,-29.3985,,-78.6469,-106.9118,,-97.5366,,-117.9217,,,,QC'd by SantaCruz Bio
45,104171137,2801,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015264-08/212311005,,Inhibitor,2.1671,100,86,Complete curve; high efficacy,-5.6641,1,0.9068,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-98.9326,,,,,,4.5174,-6.1309,,1.3667,,-6.7416,,5.2108,4.6796,,5.3845,,-67.8562,-89.1456,,-86.0345,,-98.9326,,,,QC'd by BIOMOL
46,137275855,5311382,CCN(CC)CCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242490-02/212310205,,Inhibitor,1.9314,100,86,Complete curve; high efficacy,-5.7141,1,0.9478,-100,0,-1.1,0 0 0 0 0 1 0 0 0 0 0,-98.9337,,,,,,6.6549,-0.6021,,14.2594,,-4.9086,,-9.6052,-50.5853,,-43.8188,,-44.421,-68.0978,,-85.2,,-98.9337,,,,QC'd by Tocris
47,137275918,16654980,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00262604-01/212310393,,Inhibitor,1.9314,100,86,Complete curve; high efficacy,-5.7141,1,0.9115,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-102.0172,,,,,,7.5161,-3.9298,,-2.8246,,2.1053,,0.5343,6.2913,,3.2519,,-62.916,-94.7941,,-109.3312,,-102.0172,,,,QC'd by Selleck
48,144206668,24180680,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)OC3CC[C@@]4([C@H]5CC[C@@]6([C@H]([C@H](C[C@@]6([C@@H]5CCC4C3)O)O)C7=CC(=O)OC7)C)C)C)O)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00160507-01/212322292,,Inhibitor,0.7943,97.7763,86,Complete curve; high efficacy,-6.1,1,0.9773,-70.2763,27.5,-1.1,0 0 0 0 0,-66.4803,,,,,,,,,,,,,14.1096,,-0.9739,,,-52.7461,,-63.3923,,,-66.4803,,,,QC'd by InterBioScreen
49,162108264,25256849,CC(C(C)(C)C)NCC1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=CC=C(S3)C4=CNN=C4)CC(C)(C)O,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00188382-04/212311279,,Inhibitor,1.9314,100,86,Complete curve; high efficacy,-5.7141,1,0.9092,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-114.5091,,,,,,15.8902,12.4497,,2.819,,-7.8378,,-4.8798,-0.002,,2.6656,,-59.6284,-93.142,,-107.2207,,-114.5091,,,,QC'd by Organix
50,174006241,5362420,CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5[C@@]6([C@@H](C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346712-01/212310589,,Inhibitor,1.7214,100,86,Complete curve; high efficacy,-5.7641,1,0.9606,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-86.8253,,,,,,-5.7163,3.5966,,2.5689,,1.5257,,-11.2543,-0.7088,,-19.8246,,-59.1249,-93.7083,,-93.3054,,-86.8253,,,,QC'd by Selleck
51,174006488,6852167,CC1=C(SC(=N1)NC(=O)C)C2=CC(=C(C=C2)Cl)S(=O)(=O)NCCO,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346536-01/212310333,,Inhibitor,2.4315,111.4518,86,Complete curve; high efficacy,-5.6141,1,0.9492,-100,11.4518,-1.1,1 0 0 0 0 0 0 0 0 0 0,-96.9463,,,,,,-20.4801,5.7413,,12.1187,,5.5043,,10.0566,6.1801,,3.6843,,-60.3921,-67.9034,,-77.5245,,-96.9463,,,,QC'd by Selleck
52,174006761,73265277,CCNC(=O)NC1=CC=C(C=C1)C2=NC3=C(CCN(C3)C4COC4)C(=N2)N5CCOC[C@H]5C,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346465-01/212311568,,Inhibitor,1.9314,100,86,Complete curve; high efficacy,-5.7141,1,0.9748,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-97.6434,,,,,,4.8835,-5.5121,,-3.356,,4.2759,,-3.777,-2.7457,,-15.9456,,-55.2883,-88.3107,,-97.3767,,-97.6434,,,,QC'd by Chemscene
53,174007102,25125014,CC(C)C1=C2N=C(C=C(N2N=C1)NCC3=CC=CC=C3)N[C@@H](CO)[C@@H](CO)O,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345852-01/212310404,,Inhibitor,2.4315,113.113,86,Complete curve; high efficacy,-5.6141,1,0.9753,-100,13.113,-1.1,0 0 0 0 0 0 0 1 0 0 0,-91.1734,,,,,,13.7306,10.1085,,9.7388,,3.7652,,11.7956,13.0223,,-4.3346,,-98.6872,-81.716,,-82.577,,-91.1734,,,,QC'd by SynKinase
54,174007103,72551586,CN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC(=O)C5CC5)C(F)(F)F,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00347958-01/212310509,,Inhibitor,2.4315,100,86,Complete curve; high efficacy,-5.6141,1,0.8965,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-82.6748,,,,,,-4.5377,0.8657,,-1.1776,,0.374,,8.1815,2.523,,-1.295,,-70.7715,-73.0987,,-79.057,,-82.6748,,,,QC'd by XcessBio
55,26755341,462382,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00161679-01/212310699,,Inhibitor,1.9314,100,86,Complete curve; high efficacy,-5.7141,1,0.9324,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-112.7708,,,,,,-2.6915,-4.6202,,-4.0032,,-11.1459,,0.7602,10.9769,,-12.6107,,-65.0723,-84.2195,,-87.849,,-112.7708,,,,QC'd by AG Scientific
56,137275934,11338033,C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263091-01/212310511,,Inhibitor,3.4347,100,85,Complete curve; high efficacy,-5.4641,1,0.9205,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-85.589,,,,,,-5.799,-13.2003,,-2.9291,,1.3905,,3.5296,6.0652,,4.9234,,-46.8316,-76.7969,,-86.4113,,-85.589,,,,QC'd by ChemAxon
57,137276035,9902100,C[C@@H](C1=CC=C(C=C1)NC(=O)C)C(=O)NC2=NC=C(S2)C(C)C,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263191-01/212310467,,Inhibitor,3.0611,100,85,Complete curve; high efficacy,-5.5141,1,0.9462,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-84.7255,,,,,,1.8467,7.1224,,5.4541,,0.3727,,-2.7529,-6.8768,,0.5487,,-49.6709,-74.5457,,-77.7412,,-84.7255,,,,QC'd by SynKinase
58,137276066,24822275,CC1([C@@H]([C@H](C2=C(O1)C(=O)C3=CC=CC=C3C2=O)NCC4=CC=CC=C4)O)C,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263222-01/212311888,,Inhibitor,2.7282,100,85,Complete curve; high efficacy,-5.5641,1,0.9421,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-102.7612,,,,,,6.8231,-1.6731,,1.8744,,-12.8157,,-2.9599,-2.3369,,-9.7989,,-32.5308,-92.0657,,-97.0382,,-102.7612,,,,QC'd by Cayman
59,174006366,9868928,CCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345815-01/212310767,,Inhibitor,3.4347,100,85,Complete curve; high efficacy,-5.4641,1,0.973,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-94.9393,,,,,,-7.4077,-4.7434,,-3.9731,,-3.4677,,-2.777,-12.0189,,-7.3793,,-30.6763,-67.658,,-94.0318,,-94.9393,,,,QC'd by Peptides Intl
60,174006405,44573504,CC(C)(CN1C2=C(C=C(C=C2)CN3CCOCC3)N=C1NC(=O)C4=CC=C(S4)C5=CNN=C5)O,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00344990-01/212311231,,Inhibitor,3.4347,100,85,Complete curve; high efficacy,-5.4641,1,0.9355,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-111.6609,,,,,,4.8005,9.9831,,1.31,,-2.2815,,11.5612,-14.3903,,-22.0908,,-18.7061,-69.6181,,-96.4756,,-111.6609,,,,QC'd by KUCMLD
61,174006891,60835,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164559-04/212310916,,Inhibitor,3.8537,100,85,Complete curve; high efficacy,-5.4141,1,0.953,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-91.1375,,,,,,1.0293,10.7358,,-3.1921,,0.0164,,6.5066,-12.337,,-0.8156,,-26.6703,-72.5434,,-93.7522,,-91.1375,,,,QC'd by Microsource
62,174006966,73265318,CCC(C1CCC(C(O1)C(C)C(C(C)C(=O)C(CC)C2C(CC(C3(O2)C=CC([C@]4(O3)CC[C@](O4)(C)C5CC[C@](C(O5)C)(CC)O)O)C)C)O)C)C(=O)[O-],Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00095055-03/212310858,,Inhibitor,3.4347,100,85,Complete curve; high efficacy,-5.4641,1,0.9584,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-104.7138,,,,,,10.5325,-4.4454,,-9.0785,,2.6579,,3.5408,0.0082,,-24.2149,,-44.1247,-53.6779,,-82.6005,,-104.7138,,,,QC'd by Microsource
63,174007030,16718576,CC1(CC2=CN=C(N=C2C3=C1C(=NN3C)C(=O)NC)NC4=CC=C(C=C4)N5CCN(CC5)C)C,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346673-01/212310526,,Inhibitor,3.4347,100,85,Complete curve; high efficacy,-5.4641,1,0.9626,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-84.5662,,,,,,-10.6305,1.7414,,0.2687,,7.6903,,0.3634,4.2641,,-19.4644,,-44.4728,-64.3448,,-79.9562,,-84.5662,,,,QC'd by Selleck
64,90340569,42890,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093976-04/212321376,,Inhibitor,3.9811,100,85,Complete curve; high efficacy,-5.4,1,0.979,-100,0,-1.1,0 0 0 0 0,-88.1428,,,,,,,,,,,,,0.1839,,-2.3633,,,-38.0905,,-81.1099,,,-88.1428,,,,QC'd by SigmaAldrich
65,124894389,,,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00183362-01/212311145,,Inhibitor,4.324,100,84,Complete curve; high efficacy,-5.3641,1,0.9472,-100,0,-1.1,0 0 0 0 0 0 0 1 0 0 0,-93.4187,,,,,,-1.4329,-12.1372,,1.4092,,-2.297,,-0.2538,1.6319,,4.7572,,9.7186,-73.7158,,-81.0941,,-93.4187,,,,QC'd by SigmaAldrich
66,124897537,73265333,C[C@@]12CC[C@]3(CCC(C[C@@H]3[C@@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)OC,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00186460-01/212310517,,Inhibitor,4.8516,100,84,Complete curve; high efficacy,-5.3141,1,0.8789,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-80.2263,,,,,,-1.6419,-2.5012,,2.3388,,3.3266,,4.1381,14.8632,,16.8215,,-27.4014,-78.3044,,-88.14,,-80.2263,,,,QC'd by NCI
67,124954169,25210273,CCNC(=O)C1=CC2=C(N=C(N=C2S1)N)C3=CC(=C(C=C3Cl)Cl)OCCN4CCCC4,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00247879-01/212310756,,Inhibitor,4.8516,100,84,Complete curve; high efficacy,-5.3141,1,0.9042,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-76.7377,,,,,,-3.5827,16.6796,,-0.2391,,-1.4107,,-1.4139,-0.8365,,-3.7279,,-20.6744,-57.0855,,-107.189,,-76.7377,,,,QC'd by Selleck
68,174006200,73265186,C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@H]3[C@@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)NC)O)NC)O)O,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00017354-06/212310582,,Inhibitor,5.4436,100,84,Complete curve; high efficacy,-5.2641,1,0.905,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-98.1452,,,,,,-3.8402,3.4377,,11.7421,,1.7033,,-2.5534,7.7372,,-3.105,,-0.4096,-69.6025,,-94.3285,,-98.1452,,,,QC'd by Microsource
69,174006856,4788,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015840-09/212311076,,Inhibitor,5.4436,100,84,Complete curve; high efficacy,-5.2641,1,0.8621,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-85.0844,,,,,,-6.4538,1.1649,,-4.1626,,-6.3739,,-8.3046,2.7672,,0.0197,,0.0926,-81.8092,,-80.9043,,-85.0844,,,,QC'd by Microsource
70,174006953,29933626,C1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@H]([C@H](O2)CO)O)F,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345781-01/212310907,,Inhibitor,4.8516,100,84,Complete curve; high efficacy,-5.3141,1,0.898,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-105.4856,,,,,,1.8217,3.6142,,0.1094,,1.7438,,4.4747,2.2193,,9.7669,,-5.2918,-75.2589,,-97.304,,-105.4856,,,,QC'd by Carbosynth
71,174006960,657237,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00181336-03/212310843,,Inhibitor,4.8516,100,84,Complete curve; high efficacy,-5.3141,1,0.9489,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-101.6438,,,,,,-2.1349,-7.9168,,2.585,,-5.15,,1.3636,10.8753,,-2.5096,,-20.7261,-60.8309,,-93.2708,,-101.6438,,,,QC'd by SIGMA
72,174007017,12215,COC(=O)C=CC(=O)OC,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346639-01/212310527,,Inhibitor,6.1078,100,84,Complete curve; high efficacy,-5.2141,1,0.9864,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-94.5423,,,,,,0.317,-3.2839,,6.3102,,-6.7581,,1.0748,-0.3525,,-14.0507,,-23.8701,-47.3179,,-75.2843,,-94.5423,,,,QC'd by Selleck
73,174007077,3025986,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263167-02/212310525,,Inhibitor,6.1078,100,84,Complete curve; high efficacy,-5.2141,1,0.9233,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-86.6824,,,,,,7.5355,4.2183,,11.5369,,2.916,,3.6033,1.2759,,11.4987,,-16.3458,-67.3022,,-75.1881,,-86.6824,,,,QC'd by Selleck
74,174007091,73293,C1=CC=C2C(=C1)C3=C(N2)C4=[N+](C=C3)C5=CC=CC=C5C4=O,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346951-01/212310518,,Inhibitor,4.8516,100,84,Complete curve; high efficacy,-5.3141,1,0.8608,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-89.8951,,,,,,-9.6964,0.9216,,-5.472,,2.4936,,-16.2915,-12.7369,,-1.5932,,-2.3377,-82.1697,,-88.3352,,-89.8951,,,,QC'd by SantaCruz Bio
75,29215409,4271,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00159459-02/212311144,,Inhibitor,6.1078,100,84,Complete curve; high efficacy,-5.2141,1,0.9245,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-93.0629,,,,,,8.871,-18.7389,,-12.3151,,9.7382,,2.9916,2.3774,,4.2024,,-21.1866,-56.38,,-81.0501,,-93.0629,,,,QC'd by AKos
76,124879289,2157,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,Active,83,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015096-11/212310928,,Inhibitor,7.6892,100,83,Complete curve; high efficacy,-5.1141,1,0.8982,-100,0,-1.1,0 0 0 0 0 0 0 0 1 0 0,-99.8419,,,,,,5.3797,-2.5942,,6.6314,,-0.0108,,5.3029,8.9722,,2.3034,,4.5677,1.3849,,-92.1354,,-99.8419,,,,QC'd by BIOMOL
77,124893332,4139,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2,Active,83,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167496-02/212310821,,Inhibitor,9.6802,100,83,Complete curve; high efficacy,-5.0141,1,0.8744,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-95.7437,,,,,,-7.36,-5.4359,,-4.2167,,-3.4537,,-0.5973,15.4851,,-1.5337,,-8.8793,-18.8488,,-92.3733,,-95.7437,,,,QC'd by SIGMA
78,124896721,9967941,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=NC=CN=C4C=C3,Active,83,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00186024-02/212310396,,Inhibitor,9.6802,100,83,Complete curve; high efficacy,-5.0141,1,0.9418,-100,0,-1.1,0 0 0 0 0 0 0 0 1 0 0,-92.6172,,,,,,-4.9979,4.9072,,3.0355,,3.2098,,2.3224,0.3829,,-2.1247,,2.5584,4.0654,,-77.3015,,-92.6172,,,,QC'd by Tocris
79,174006760,72295940,C1COCCN1CC2=CC=C(C=C2)COC3=NC=CC(=N3)C(=C4NC5=CC=CC=C5S4)C#N,Active,83,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345850-01/212311631,,Inhibitor,7.6892,100,83,Complete curve; high efficacy,-5.1141,1,0.8723,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-78.8873,,,,,,-6.0554,-6.0189,,-4.1931,,6.0298,,1.1666,0.2988,,9.2157,,4.7074,-61.9678,,-80.7442,,-78.8873,,,,QC'd by SynKinase
80,174006872,73265295,C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,Active,83,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00091109-03/212311130,,Inhibitor,7.6892,100,83,Complete curve; high efficacy,-5.1141,1,0.934,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-85.7377,,,,,,-0.159,7.1477,,-0.2786,,-2.386,,6.4602,-2.073,,3.037,,-2.5618,-51.2459,,-86.711,,-85.7377,,,,QC'd by Selleck
81,174006961,60060499,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C,Active,83,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164600-03/212310837,,Inhibitor,9.6802,100,83,Complete curve; high efficacy,-5.0141,1,0.9401,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-85.485,,,,,,-4.8107,1.2608,,0.1165,,11.5153,,3.5935,7.8971,,-10.8347,,-1.7809,-38.6395,,-78.1153,,-85.485,,,,QC'd by Selleck
82,174007113,73265339,C[C@H]1C[C@@H]([C@H]([C@H](C=C([C@@H]([C@H](C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC,Active,83,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346643-01/212310749,,Inhibitor,9.6802,100,83,Complete curve; high efficacy,-5.0141,1,0.911,-100,0,-1.1,0 0 0 0 0 0 0 0 1 0 0,-91.5486,,,,,,-8.95,9.631,,4.0151,,3.1309,,-4.0873,1.575,,-5.7559,,6.5261,3.1026,,-82.559,,-91.5486,,,,QC'd by Selleck
83,174007384,56845533,CC(C)N[C@@H]1CCN2C3=C([C@@H]1O)C=CC=C3NC2=O,Active,83,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346470-01/212311319,,Inhibitor,8.6275,100,83,Complete curve; high efficacy,-5.0641,1,0.8918,-100,0,-1.1,0 0 0 0 0 0 0 0 1 0 0,-94.808,,,,,,6.2257,5.5091,,12.249,,3.9578,,12.5596,-3.7853,,8.2841,,3.6494,1.6028,,-88.8481,,-94.808,,,,QC'd by SantaCruz Bio
84,174006214,71655,C1COCCN1C(=N)N=C(N)N,Active,82,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016623-06/212310615,,Inhibitor,10.8613,100,82,Complete curve; high efficacy,-4.9641,1,0.8405,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-105.3932,,,,,,-14.9299,-14.1439,,0.2086,,-2.328,,4.3447,4.53,,0.5994,,-3.0825,-12.5586,,-87.2799,,-105.3932,,,,QC'd by Selleck
85,174006362,73265210,C[C@H]1C[C@@H]([C@H]([C@H](C=C([C@@H]([C@H](C=CC=C(C(=O)NC2=CC(=C(C(=C2O)C1)NCC=C)O)C)OC)OC(=O)N)C)C)O)OC,Active,82,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346438-01/212310663,,Inhibitor,10.8613,100,82,Complete curve; high efficacy,-4.9641,1,0.9192,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-91.038,,,,,,8.6682,1.8821,,2.9625,,-15.332,,4.5989,-2.4184,,-0.02,,0.3606,-28.376,,-77.1154,,-91.038,,,,QC'd by Chemscene
86,174006437,73265222,C[C@@H](C(C)(C)C)NCC1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=CC=C(S3)C4=CNN=C4)CCC5=CC=CC=C5,Active,82,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00344999-01/212311281,,Inhibitor,10.8613,100,82,Complete curve; high efficacy,-4.9641,1,0.7886,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-116.6243,,,,,,-12.0527,9.6887,,-2.5374,,11.8896,,10.8298,5.8132,,3.7671,,-2.0022,-1.1791,,-95.607,,-116.6243,,,,QC'd by KUCMLD
