PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
292,174007270,1046,C1=CN=C(C=N1)C(=O)N,Active,41,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015833-16/212317612,,Inhibitor,19.3145,100,41,Partial curve; high efficacy,-4.7141,1,0.8942,-100,0,-2.1,0 0 0 0 0 0 0 0 0 0 0,-86.8162,,,,,,-7.976,1.0918,,-6.6861,,-7.5815,,14.675,-0.1955,,-17.4607,,-0.2398,-18.615,,-50.2595,,-86.8162,,,,QC'd by Microsource
293,174007412,444036,CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF,Active,41,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00179308-05/212317142,,Inhibitor,17.2141,138.9472,41,Partial curve; high efficacy,-4.7641,1,0.8877,-100,38.9472,-2.1,1 0 0 0 0 0 0 0 0 0 0,-83.9672,,,,,,-0.6629,38.9024,,51.3642,,36.7364,,40.1858,57.6588,,35.2754,,21.9749,-17.5819,,-8.5296,,-83.9672,,,,QC'd by Selleck
294,174007437,476861,C[C@H](CC1=CC(=C(C=C1)OC)OC)[C@@H](C)CC2=CC(=C(C=C2)OC)OC,Active,41,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346832-01/212315880,,Inhibitor,24.3155,158.9685,41,Partial curve; high efficacy,-4.6141,1,0.892,-138.7822,20.1863,-2.1,0 0 0 0 0 0 0 0 0 0 0,-109.644,,,,,,23.6799,-6.1107,,4.3996,,34.5438,,25.0903,19.3704,,15.5448,,24.8498,-8.5743,,-42.5963,,-109.644,,,,QC'd by SIGMA
295,104171142,104920,C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F.Cl.Cl,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015300-05/212316750,,Inhibitor,30.6114,100,40,Partial curve; high efficacy,-4.5141,1,0.7832,-100,0,-2.1,0 0 0 0 0 0 0 0 0 0 0,-83.8064,,,,,,-14.2733,-13.8822,,1.9662,,-7.0135,,-12.9717,-4.4277,,0.3611,,-1.7868,-9.8829,,-24.6565,,-83.8064,,,,QC'd by BIOMOL
296,124893167,92727,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164576-03/212317081,,Inhibitor,38.5375,115,40,Partial curve; high efficacy,-4.4141,1,0.8533,-100,15,-2.1,0 0 0 0 0 0 0 0 0 0 0,-75.6369,,,,,,5.0133,15.381,,15.5882,,21.4375,,11.5752,9.8281,,17.6935,,2.6019,9.516,,-7.5181,,-75.6369,,,,QC'd by Bosche
297,124950174,206042,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00241113-01/212315887,,Inhibitor,34.3466,92.4421,40,Partial curve; partial efficacy,-4.4641,1,0.7944,-92.4421,0,-2.2,0 0 0 0 0 0 0 0 0 0 0,-69.8791,,,,,,2.1512,-0.5015,,-4.7565,,13.1529,,-8.8207,15.9919,,9.3188,,4.9934,-21.7436,,-18.7067,,-69.8791,,,,QC'd by Tocris
298,137275963,44451493,CN(C)C[C@@H]1CCN2C=C(C3C(C4=CN(CCO1)C5=CC=CC=C54)C(=O)NC3=O)C6=CC=CC=C62,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263119-01/212317021,,Inhibitor,24.3155,87.0997,40,Partial curve; partial efficacy,-4.6141,1,0.7656,-87.0997,0,-2.2,0 0 0 0 0 0 0 0 0 0 0,-68.8349,,,,,,-0.5384,-7.1889,,21.123,,-11.2071,,-13.118,-1.6783,,-17.8942,,-10.5567,-5.1273,,-39.9851,,-68.8349,,,,QC'd by ChemAxon
299,137275984,9871074,C[C@@H]1CN([C@H](CN1C(=O)C2=C(C=C3C(=C2)C(=CN3C)C(=O)C(=O)N(C)C)Cl)C)CC4=CC=C(C=C4)F,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263140-01/212316035,,Inhibitor,30.6114,118.8565,40,Partial curve; high efficacy,-4.5141,1,0.784,-100,18.8565,-2.1,0 0 0 0 0 0 0 0 0 0 0,-85.1319,,,,,,-1.7534,26.0437,,29.1501,,18.0836,,11.0917,0.501,,29.1301,,22.3238,5.4385,,-9.9578,,-85.1319,,,,QC'd by ChemAxon
300,137276052,11455910,CC(C)C1=CC=CC=C1CC2=CC(=C(C(=C2O)O)O)C(=O)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4C(C)(C)C,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263208-01/212316162,,Inhibitor,24.3155,87.5882,40,Partial curve; partial efficacy,-4.6141,1,0.8547,-87.5882,0,-2.2,1 0 0 0 0 0 0 0 0 0 0,-69.5144,,,,,,29.2365,8.1173,,10.788,,-0.494,,-0.3558,-3.1979,,7.5993,,-5.1224,4.1482,,-47.9462,,-69.5144,,,,QC'd by Tocris
301,144213996,5447130,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)N,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00090686-07/212342315,,Inhibitor,28.1838,120,40,Partial curve; high efficacy,-4.55,1,0.9772,-100,20,-2.1,0 0 0 0 0,-67.771,,,,,,,,,,,,,,16.6186,,19.0587,,,5.2949,,,-40.4685,,-67.771,,,QC'd by SIGMA
302,174006220,2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015100-14/212316363,,Inhibitor,30.6114,113.5,40,Partial curve; high efficacy,-4.5141,1,0.8485,-100,13.5,-2.1,0 0 0 0 0 0 0 0 0 0 0,-78.2691,,,,,,14.6707,12.536,,17.2253,,0.0575,,-1.264,7.4999,,16.5146,,21.1692,11.1789,,-29.8005,,-78.2691,,,,QC'd by Microsource
303,174006434,73265221,C[C@H]1CC=CC(=O)[C@H]([C@H](CC2C(O2)C3=C(C(=CC(=C3)OC)O)C(=O)O1)O)O,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00183677-03/212316947,,Inhibitor,34.3466,100,40,Partial curve; high efficacy,-4.4641,1,0.8081,-100,0,-2.1,0 0 0 0 0 0 0 0 0 0 0,-89.0954,,,,,,-1.1479,1.8639,,0.3024,,10.0939,,-1.5347,12.1766,,4.3352,,5.629,3.4682,,-26.3539,,-89.0954,,,,QC'd by ChemieTek
304,174006518,49867926,CC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4N=C3NC5=CC(=CC(=C5)OC)OC)OC,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346541-01/212316042,,Inhibitor,27.2824,122,40,Partial curve; high efficacy,-4.5641,1,0.8825,-100,22,-2.1,0 0 0 0 0 0 0 0 0 0 0,-62.3583,,,,,,28.4669,28.2278,,21.5497,,15.7427,,16.9691,9.8946,,25.869,,2.0099,21.1611,,-37.465,,-62.3583,,,,QC'd by Selleck
305,174006523,68712644,CC1=C(C=C(C=C1)NC(=O)NC2=C(C=CC(=C2)C(F)(F)F)F)NC3=CC4=C(C=C3)C(=CC5=CC=CN5)C(=O)N4,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346936-01/212316032,,Inhibitor,27.2824,125.0105,40,Partial curve; high efficacy,-4.5641,1,0.8702,-100,25.0105,-2.1,1 0 0 0 0 0 0 0 0 0 0,-81.1099,,,,,,-7.627,25.5926,,14.7319,,26.0147,,30.0477,18.2099,,7.3761,,27.5989,16.1317,,-15.0246,,-81.1099,,,,QC'd by SynKinase
306,174006593,25226483,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=NC=C(C=C4)C(=O)NC,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346956-01/212315979,,Inhibitor,27.2824,100,40,Partial curve; high efficacy,-4.5641,1,0.8516,-100,0,-2.1,0 0 0 0 0 0 0 0 0 0 0,-85.4139,,,,,,1.3312,5.4242,,22.4554,,9.0551,,7.6075,-6.0557,,3.217,,3.8226,-19.6193,,-30.867,,-85.4139,,,,QC'd by LINCS
307,174006682,16722832,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)N4CCN(CC4)C,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00262608-02/212317332,,Inhibitor,30.6114,123.558,40,Partial curve; high efficacy,-4.5141,1,0.8109,-100,23.558,-2.1,0 0 0 0 0 0 0 0 0 0 0,-78.6921,,,,,,39.0978,19.6734,,29.7898,,9.1771,,21.8562,24.8271,,6.6267,,19.0152,-1.7307,,1.6212,,-78.6921,,,,QC'd by Selleck
308,174006995,73265325,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H]([C@H](CC(=O)[C@@H](C=C(C1)C)CC=C)O)C)C(=C[C@@H]4CC[C@@H]([C@@H](C4)OC)O)C)O)C)OC)OC,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00163470-09/212316619,,Inhibitor,30.6114,100,40,Partial curve; high efficacy,-4.5141,1,0.8438,-100,0,-2.1,0 0 0 0 0 0 0 0 0 0 0,-85.4278,,,,,,-0.4157,-7.3007,,3.3771,,1.9291,,-5.8432,2.7708,,-5.2506,,-10.959,-9.1814,,-19.0926,,-85.4278,,,,QC'd by Microsource
309,174007061,6419964,C=C[C@@H]1CN2CCC1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346735-01/212317495,,Inhibitor,38.5375,98.98,40,Partial curve; partial efficacy,-4.4141,1,0.7968,-98.98,0,-2.2,0 0 0 0 0 0 0 0 0 0 0,-74.7467,,,,,,13.0889,-0.2269,,1.7003,,-1.3438,,3.3202,0.982,,18.0932,,-0.4005,6.969,,-26.6911,,-74.7467,,,,QC'd by Selleck
310,174007095,11393719,CCN1C2=C(C=NC=C2CNC3CCNCC3)N=C1C4=NON=C4N,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00273984-03/212316221,,Inhibitor,38.5375,134.3626,40,Partial curve; high efficacy,-4.4141,1,0.8093,-100,34.3626,-2.1,0 0 0 0 0 0 0 0 0 0 0,-49.5683,,,,,,33.2851,31.4918,,63.0959,,25.3619,,41.1639,11.8121,,21.1046,,30.5034,18.6024,,-6.9477,,-49.5683,,,,QC'd by Axon Medchem
311,174007166,2771,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015267-09/212317583,,Inhibitor,24.3155,83.5785,40,Partial curve; partial efficacy,-4.6141,1,0.8183,-83.5785,0,-2.2,0 0 0 0 0 0 0 0 0 0 0,-73.3145,,,,,,-0.0699,3.2039,,3.9967,,6.9349,,4.7943,12.1188,,3.8335,,10.4549,3.8882,,-41.7859,,-73.3145,,,,QC'd by Microsource
312,174007236,471,C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016024-06/212317204,,Inhibitor,24.3155,87.1463,40,Partial curve; partial efficacy,-4.6141,1,0.8713,-87.1463,0,-2.2,0 0 0 0 0 0 0 0 0 0 0,-72.6219,,,,,,-11.0527,-7.7371,,0.4146,,0.0059,,-2.2881,3.9362,,-0.6125,,-18.514,-3.9966,,-38.2238,,-72.6219,,,,QC'd by Selleck
313,174007260,11872781,C[C@]12CC[C@H]3[C@@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093347-06/212317176,,Inhibitor,27.2824,100,40,Partial curve; high efficacy,-4.5641,1,0.8755,-100,0,-2.1,0 0 0 0 0 0 0 0 0 0 0,-83.8983,,,,,,3.2351,7.6084,,7.1141,,7.1419,,6.9655,0.9546,,5.1512,,6.7187,-2.0328,,-39.167,,-83.8983,,,,QC'd by Selleck
314,174007266,5281612,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00163540-03/212317174,,Inhibitor,24.3155,84.1918,40,Partial curve; partial efficacy,-4.6141,1,0.8432,-84.1918,0,-2.2,0 0 0 0 0 0 0 0 0 0 0,-73.8524,,,,,,1.0001,14.4788,,1.0358,,10.4239,,8.111,-1.3427,,12.8928,,-6.1177,-4.1747,,-32.2344,,-73.8524,,,,QC'd by Microsource
315,174007298,73265370,CCCCC1=NC=C(N1)C(=C(CC2=CC=CS2)C(=O)O)CC3=CC=C(C=C3)C(=O)O,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345785-01/212317236,,Inhibitor,34.3466,97.8162,40,Partial curve; partial efficacy,-4.4641,1,0.775,-97.8162,0,-2.2,0 0 0 0 0 0 0 0 0 0 0,-74.1032,,,,,,-13.0449,-2.8979,,-1.8352,,-4.0493,,0.2543,-2.9826,,11.2168,,0.45,13.7345,,-39.9693,,-74.1032,,,,QC'd by ChemieTek
316,174007334,60838,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,Active,40,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00178697-05/212315811,,Inhibitor,27.2824,138.4554,40,Partial curve; high efficacy,-4.5641,1,0.8056,-100,38.4554,-2.1,0 0 0 0 0 0 0 0 0 0 0,-76.2743,,,,,,19.3703,46.4568,,42.0196,,28.8892,,47.7995,21.0744,,66.1533,,41.1526,5.6259,,-0.9058,,-76.2743,,,,QC'd by Selleck
317,137276018,6851740,CC1=CC=C(C=C1)C(=O)N(CCCN)[C@@H](C2=NC3=C(C=CC(=C3)Cl)C(=O)N2CC4=CC=CC=C4)C(C)C,Inconclusive,35,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263174-01/212315795,,Inhibitor,0.0012,67.0308,35,Complete curve; partial efficacy,-8.9141,1,0.7788,-67.0308,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-62.1944,,,,,,-20.8469,-59.3193,,-57.6069,,-59.4436,,-62.8348,-63.1023,,-74.7825,,-76.5008,-63.5235,,-64.996,,-62.1944,,,,QC'd by Selleck
318,174007194,3054,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Inconclusive,32,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00090749-11/212317271,,Inhibitor,0.0217,72.8343,32,Complete curve; partial efficacy,-7.6641,1,0.9126,-72.8343,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-58.7284,,,,,,-5.5652,-5.103,,-18.6773,,-32.3195,,-73.7103,-65.7872,,-64.8999,,-67.8337,-80.5795,,-82.119,,-58.7284,,,,QC'd by Microsource
319,174007435,441276,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,Inconclusive,30,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024995-10/212315844,,Inhibitor,0.0086,55.991,30,Complete curve; partial efficacy,-8.0641,1,0.7822,-55.991,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-59.8985,,,,,,4.6744,-8.986,,-36.016,,-39.1316,,-50.5472,-65.4452,,-74.394,,-49.6871,-38.3126,,-45.3303,,-59.8985,,,,QC'd by Microsource
320,124886756,73265225,C[C@@H]1CC[C@H]2C[C@@H](C(=CC=CC=C[C@H](C[C@H](C(=O)[C@@H]([C@@H](C(=C[C@H](C(=O)C[C@H](OC(=O)[C@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@@H](C)C[C@@H]4CC[C@@H]([C@@H](C4)OC)O)C)C)O)OC)C)C)C)OC,Inconclusive,29,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00021305-08/212316108,,Inhibitor,0.0086,49.7655,29,Complete curve; partial efficacy,-8.0641,1,0.8403,-49.7655,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-57.0474,,,,,,-12.3527,-10.7041,,-21.4141,,-43.2718,,-44.8925,-34.1203,,-52.0506,,-53.8708,-42.2393,,-54.9843,,-57.0474,,,,QC'd by Selleck
321,124880639,4122,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,Inconclusive,27,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015647-03/212315815,,Inhibitor,0.1721,63.1743,27,Complete curve; partial efficacy,-6.7641,1,0.8409,-63.1743,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-61.9258,,,,,,3.6102,-1.2763,,-1.7272,,18.1481,,-41.8366,-29.6077,,-44.0703,,-68.5228,-69.9015,,-52.0063,,-61.9258,,,,QC'd by Tocris
322,124882476,26596,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,Inconclusive,27,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016706-05/212315825,,Inhibitor,0.0685,55.8375,27,Complete curve; partial efficacy,-7.1641,1,0.8612,-55.8375,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-57.6903,,,,,,8.9923,26.2186,,0.0512,,-12.7407,,-45.4867,-40.1366,,-43.9635,,-54.2356,-54.6841,,-56.7978,,-57.6903,,,,QC'd by Waterstone
323,174006541,3796,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C(=C3)Br)O)Br)OC,Inconclusive,26,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346942-01/212315989,,Inhibitor,0.0863,43.5709,26,Complete curve; partial efficacy,-7.0641,1,0.855,-43.5709,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-31.5949,,,,,,-3.3055,11.0347,,-2.5224,,-8.557,,-14.5142,-35.6385,,-50.3054,,-52.5963,-34.6664,,-44.9129,,-31.5949,,,,QC'd by Chemscene
324,124886971,4705,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OC,Inconclusive,25,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024956-02/212315910,,Inhibitor,0.4324,56.7137,25,Complete curve; partial efficacy,-6.3641,1,0.7715,-56.7137,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-42.3724,,,,,,2.7288,-2.7696,,-12.5331,,14.2367,,-14.4243,5.5383,,-55.6826,,-54.8283,-50.4199,,-61.034,,-42.3724,,,,QC'd by Tocris
325,137275937,49830988,CC1=CC(=CC=C1)C=NNC2=CC(=NC(=N2)OCCC3=CC=CC=N3)N4CCOCC4,Inconclusive,25,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263093-01/212317391,,Inhibitor,1.3674,81.0806,25,Complete curve; partial efficacy,-5.8641,1,0.942,-68.5806,12.5,-1.2,0 0 0 0 0 0 0 0 0 0 0,-61.9183,,,,,,8.4537,14.8111,,17.6939,,10.0461,,-3.8397,0.5589,,1.0624,,-43.8966,-64.6505,,-59.9233,,-61.9183,,,,QC'd by ChemAxon
326,137275894,10226546,CC1=C(C(=NN1)C)CC2=C(C3=C(S2)N(C(=O)N(C3=O)C)CC(C)C)C(=O)N4C[C@@H](CO4)O,Inconclusive,24,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00250392-01/212316618,,Inhibitor,0.3854,55.5535,24,Complete curve; partial efficacy,-6.4141,1,0.85,-39.0535,16.5,-1.2,0 0 0 0 0 0 0 0 0 0 0,-44.8244,,,,,,20.0524,22.5333,,-5.617,,22.0815,,8.3919,3.0397,,-34.1705,,-26.4828,-26.1015,,-38.9544,,-44.8244,,,,QC'd by NCGCChem
327,137276025,16725726,CCN1C2=C(C(=NC=C2OC[C@H]3CCCNC3)C#CC(C)(C)O)N=C1C4=NON=C4N,Inconclusive,24,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263181-01/212316124,,Inhibitor,0.2167,41.4752,24,Complete curve; partial efficacy,-6.6641,1,0.8461,-41.4752,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-44.7532,,,,,,-2.8428,22.5334,,2.8995,,0.6016,,-9.1734,-18.1336,,-44.0734,,-36.4224,-36.5287,,-36.9686,,-44.7532,,,,QC'd by Selleck
328,174006348,515328,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)F)CO)O,Inconclusive,24,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346830-01/212316490,,Inhibitor,1.5342,65.04,24,Complete curve; partial efficacy,-5.8141,1,0.9184,-65.04,0,-1.2,0 1 0 0 0 0 0 0 0 0 0,-62.2997,,,,,,-11.8475,31.8694,,-8.2539,,5.0773,,5.9721,-1.1728,,-21.9393,,-38.4945,-62.7544,,-52.8254,,-62.2997,,,,QC'd by SIGMA
329,174006482,16666708,CC1=CC(=C(N(C1=O)C)NC2=C(C=C(C=C2)I)F)C(=O)NOCCO,Inconclusive,24,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346567-01/212316939,,Inhibitor,0.968,48.6975,24,Complete curve; partial efficacy,-6.0141,1,0.8715,-48.6975,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-36.7279,,,,,,-6.2787,0.5135,,0.5999,,7.6224,,13.3783,-13.4441,,-14.7031,,-39.6324,-48.9048,,-51.1882,,-36.7279,,,,QC'd by Selleck
330,174006583,24826799,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,Inconclusive,24,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263152-02/212315938,,Inhibitor,3.4347,81.5852,24,Complete curve; partial efficacy,-5.4641,1,0.8524,-81.5852,0,-1.2,0 0 0 0 0 1 0 0 0 0 0,-63.9972,,,,,,4.9654,-0.1298,,25.8345,,6.0215,,18.9557,28.7797,,-12.4164,,-15.8407,-69.4796,,-78.8973,,-63.9972,,,,QC'd by Selleck
331,174006699,766949,C1CCC2=C(C1)C(=C(S2)NC(=O)C3=CC=CC4=CC=CC=C43)C#N,Inconclusive,24,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242227-02/212317335,,Inhibitor,0.6108,51.15,24,Complete curve; partial efficacy,-6.2141,1,0.9574,-51.15,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-48.4164,,,,,,5.5317,-0.9326,,-1.4247,,-5.7985,,2.1464,-8.7182,,-30.5187,,-47.634,-43.73,,-49.693,,-48.4164,,,,QC'd by Tocris
332,174007134,135421442,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,Inconclusive,24,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346542-01/212316940,,Inhibitor,1.3674,79.9393,24,Complete curve; partial efficacy,-5.8641,1,0.9058,-51.9393,28,-1.2,0 0 0 0 0 0 0 0 0 0 0,-44.645,,,,,,25.8362,44.9273,,9.7721,,28.5085,,27.039,3.812,,15.5946,,-24.9195,-41.6027,,-49.7543,,-44.645,,,,QC'd by Selleck
333,174007369,73265391,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@H]([C@H]([C@@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O,Inconclusive,24,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346563-01/212315838,,Inhibitor,3.0611,71.2695,24,Complete curve; partial efficacy,-5.5141,1,0.8441,-71.2695,0,-1.2,0 0 0 0 0 0 0 0 0 0 0,-61.3002,,,,,,-0.8408,8.134,,-8.7789,,12.0772,,23.785,16.1252,,-4.1471,,-33.3919,-59.6968,,-62.2238,,-61.3002,,,,QC'd by Selleck
334,174007425,46898058,C[C@@H](C1=CC=CN2C1=NC(=C2)C3=CC=C(C=C3)C[C@@H](CNC(=O)CN(C)C)NC(=O)C4=CC(=C(C=C4)OC(C)C)Cl)O,Inconclusive,24,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346943-01/212315783,,Inhibitor,1.0861,66.8832,24,Complete curve; partial efficacy,-5.9641,1,0.8829,-49.8832,17,-1.2,0 0 0 0 0 0 0 0 0 0 0,-48.421,,,,,,-1.0937,27.14,,13.6049,,11.7727,,22.3915,10.029,,0.1757,,-43.0163,-43.6928,,-38.1394,,-48.421,,,,QC'd by Chemscene
335,50113286,57336515,C1=CN(C(=O)N=C1N)[C@H]2C([C@H]([C@H](O2)CO)O)(F)F.Cl,Inconclusive,24,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00168784-01/212316547,,Inhibitor,0.6108,61.6498,24,Complete curve; partial efficacy,-6.2141,1,0.9164,-46.1498,15.5,-1.2,0 0 0 0 0 0 0 0 0 0 0,-47.6139,,,,,,16.1478,9.879,,13.4368,,13.4065,,4.802,17.2543,,-29.6859,,-34.3716,-43.0144,,-37.0279,,-47.6139,,,,QC'd by Toronto Research
