PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
665,174007470,439260,C1=CC(=C(C=C1[C@H](CN)O)O)O,Inconclusive,20,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00159406-11/212312786,,Inhibitor,24.3155,62.8378,20,Partial curve; partial efficacy,-4.6141,1,0.8015,-62.8378,0,-2.2,0 0 0 0 0 0 0 0 0 0 0,-55.1209,,,,,,-7.7649,-1.7203,,4.9608,,-10.8599,,-8.3027,6.2298,,7.3921,,-4.7681,-1.6224,,-27.2478,,-55.1209,,,,QC'd by Microsource
666,50112882,311434,CC1=CC(=NO1)NC(=O)NC2=CC(=C(C=C2OC)OC)Cl,Inconclusive,20,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167746-01/212312422,,Inhibitor,34.3466,52.4219,20,Partial curve; partial efficacy,-4.4641,1,0.7751,-52.4219,0,-2.2,0 0 0 0 0 0 0 0 0 0 0,-39.4221,,,,,,7.4559,4.6659,,5.4533,,3.2993,,11.7312,6.9615,,3.8802,,-8.5568,-0.0082,,-15.9219,,-39.4221,,,,QC'd by Tocris
667,104171108,16231,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015089-08/212312258,,Inhibitor,48.5158,89.592,10,Single point of activity,-4.3141,1,0.815,-89.592,0,-3,0 0 0 0 0 0 0 0 0 0 0,-67.8727,,,,,,-3.7083,1.8235,,3.4947,,-0.3301,,4.141,-0.9269,,0.3192,,2.119,-0.4,,-9.9633,,-67.8727,,,,QC'd by BIOMOL
668,104171134,135398737,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015254-12/212312937,,Inhibitor,48.5158,76.1027,10,Single point of activity,-4.3141,1,0.7693,-76.1027,0,-3,0 0 0 0 0 0 0 0 0 0 0,-57.6536,,,,,,-1.9155,1.5211,,10.1177,,-1.1975,,0.0186,9.878,,1.5997,,0.8607,3.3612,,-9.5387,,-57.6536,,,,QC'd by BIOMOL
669,104171142,104920,C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F.Cl.Cl,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015300-05/212312926,,Inhibitor,48.5158,126.2623,10,Single point of activity,-4.3141,1,0.7985,-126.2623,0,-3,0 0 0 0 0 0 0 0 0 0 0,-95.6532,,,,,,-8.6012,0.0334,,-5.2497,,-0.0261,,0.9983,-7.2737,,-0.2161,,-8.6855,-3.0325,,-12.7741,,-95.6532,,,,QC'd by BIOMOL
670,104171181,3955,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015608-04/212312957,,Inhibitor,54.4356,77.2199,10,Single point of activity,-4.2641,1,0.7506,-77.2199,0,-3,0 0 0 0 0 0 0 0 0 0 0,-58.4999,,,,,,1.7108,-1.967,,2.0126,,3.9726,,4.7632,4.7942,,-0.723,,-0.5307,-5.0324,,-0.7648,,-58.4999,,,,QC'd by BIOMOL
671,104171187,4201,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015673-08/212312277,,Inhibitor,24.3155,53.5726,10,Single point of activity,-4.6141,1,0.383,-53.5726,0,-3,0 0 0 0 0 0 0 0 0 0 0,-49.6042,,,,,,-6.3934,-5.7162,,-5.8934,,-6.3645,,-12.4888,-7.5468,,-19.3564,,-6.7019,-14.2634,,-9.6173,,-49.6042,,,,QC'd by BIOMOL
672,104171227,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015882-09/212312224,,Inhibitor,54.4356,114.9503,10,Single point of activity,-4.2641,1,0.7121,-114.9503,0,-3,0 0 0 0 0 0 0 0 0 0 0,-87.0836,,,,,,2.6568,3.5118,,5.4242,,-6.9498,,-1.0112,2.654,,2.2515,,11.1671,0.9916,,-1.3983,,-87.0836,,,,QC'd by BIOMOL
673,11112273,6604225,C[C@@H]1CC(=O)C[C@@H]([C@]12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016380-01/212328499,,Inhibitor,17.7828,97.2833,10,Single point of activity,-4.75,1,0.7314,-97.2833,0,-3,0 0 0 0 0,-81.0694,,,,,,,,,,,,-4.6627,,9.2601,,,10.3709,,4.5714,,,-81.0694,,,,,QC'd by Prestwick Chemical; Inc.
674,11533050,62881,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000028713-01/212325997,,Inhibitor,35.4813,129.5873,10,Single point of activity,-4.45,1,0.8639,-129.5873,0,-3,0 0 0 0 0,-98.1722,,,,,,,,,,,,,-12.1277,,-1.8347,,,-2.6615,,-11.0476,,,-98.1722,,,,QC'd by Sigma Chemical Company
675,121283285,335091,CC1=CC2CC(C(=C2C(=O)CC(CCC=CCC(NC(=O)C=CC=C1)C3=CC=CC=C3)O)O)OC,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS003170991-01/212325874,,Inhibitor,39.8107,138.0508,10,Single point of activity,-4.4,1,0.8235,-138.0508,0,-3,0 0 0 0 0,-104.5839,,,,,,,,,,,,,3.396,,6.4687,,,11.8877,,-4.2042,,,-104.5839,,,,QC'd by NCI Chemotherapeutic Agents Repository
676,121285144,10032587,CC[C@H](C)[C@H]1C2=NC(=CS2)C(=O)O[C@H](C(C(=O)O[C@H](C3=NC(=CS3)C(=O)NCC(=O)N1)C(C)(C)O)(C)C)CCCC(C)(Cl)Cl,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS003235803-01/212325564,,Inhibitor,0.3548,66.0416,10,Complete curve; partial efficacy; poor fit,-6.45,1,0.8606,-66.0416,0,-1.4,0 0 0 0 0,-62.7687,,,,,,,,,,,,,2.1319,,-44.136,,,-66.7052,,-57.1885,,,-62.7687,,,,QC'd by Hendrik Luesch - Univ. of Florida - MLI PSL
677,124753610,50911009,CCCCC[C@H]1CCCCC[C@H](C[C@@H]([C@@H](/C=C/C(=O)O1)O)O)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS003468779-01/212325313,,Inhibitor,28.1838,55.7618,10,Single point of activity,-4.55,1,0.5499,-55.7618,0,-3,0 0 0 0 0,-42.2438,,,,,,,,,,,,,1.7818,,-5.9445,,,-23.3463,,-2.8894,,,-42.2438,,,,QC'd by Peter Wipf - Univ. of Pittsburgh - MLI CMLD
678,124754297,53300298,CCC(=O)[C@@H](C)[C@H]([C@H](C)C[C@@H](C)C1[C@@H](C[C@H](C=C[C@H](CCCC=C(C2C(=CC[C@@](O2)(CC(=O)O1)O)C)C)O[C@H]3C[C@H]([C@@H]([C@H](O3)C)O)OC(=O)N)C)C)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS003559978-01/212325405,,Inhibitor,1.7783,100,10,Complete curve; high efficacy; poor fit,-5.75,1,0.8836,-100,0,-1.3,0 0 0 0 0,-91.2302,,,,,,,,,,,,,-0.695,,3.7105,,,-74.8257,,-81.6285,,,-91.2302,,,,QC'd by Scripps Research Institute Molecular Screening Center-Florida
679,124879113,2154,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015038-08/212312501,,Inhibitor,0.1721,100,10,Complete curve; high efficacy; poor fit,-6.7641,1,0.7192,-100,0,-1.3,0 0 0 0 0 0 0 1 0 0 0,-125.9558,,,,,,-1.2726,7.1586,,13.4517,,2.9155,,-6.0423,-84.6799,,-99.9582,,1.7687,-36.1882,,-87.9191,,-125.9558,,,,QC'd by SigmaAldrich
680,124879605,2703,C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015225-03/212313476,,Inhibitor,54.4356,212.7466,10,Single point of activity,-4.2641,1,0.7449,-212.7466,0,-3,0 0 0 0 0 0 0 0 0 0 0,-161.1716,,,,,,15.9031,9.6104,,12.0301,,-3.5084,,5.4684,10.6329,,7.9951,,10.6483,-2.1597,,-6.6382,,-161.1716,,,,QC'd by Tocris
681,124879620,2794188,CCN1C=NC2=C(N=C(N=C21)N[C@@H]3CCCC[C@@H]3N)NC4=CC(=CC=C4)Cl,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015229-04/212327957,,Inhibitor,10,199.2911,10,Partial curve; high efficacy; poor fit,-5,1,0.9652,-182.6937,16.5974,-2.3,0 0 0 0 0,-149.2595,,,,,,,,,,,,,2.6277,,8.8109,,,-0.3753,,-102.9148,,,-149.2595,,,,QC'd by SigmaAldrich
682,124879863,3100,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015335-11/212312142,,Inhibitor,48.5158,96.4166,10,Single point of activity,-4.3141,1,0.7749,-96.4166,0,-3,0 0 0 0 0 0 0 0 0 0 0,-73.0429,,,,,,-6.2976,1.3036,,2.4823,,1.1463,,10.6997,-1.6107,,2.385,,0.5329,2.5174,,-8.8764,,-73.0429,,,,QC'd by BIOMOL
683,124880186,3478,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015462-12/212312220,,Inhibitor,24.3155,55.4525,10,Partial curve; partial efficacy; poor fit,-4.6141,1,0.7381,-55.4525,0,-2.4,0 0 0 0 0 0 0 0 0 0 0,-49.0687,,,,,,-6.3739,19.5296,,-6.2245,,-1.3131,,8.0025,-4.0744,,7.6415,,-1.3865,-1.5501,,-22.3255,,-49.0687,,,,QC'd by BIOMOL
684,124880340,681,C1=CC(=C(C=C1CCN)O)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015519-09/212312964,,Inhibitor,61.0778,57.4659,10,Single point of activity,-4.2141,1,0.5788,-57.4659,0,-3,0 0 0 0 0 0 0 0 0 0 0,-43.5348,,,,,,1.7278,-10.7794,,-0.1252,,-1.0621,,7.8615,-9.0075,,3.6185,,6.3965,1.1076,,1.3818,,-43.5348,,,,QC'd by BIOMOL
685,124880718,4197,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015675-03/212312243,,Inhibitor,43.2397,63.3051,10,Single point of activity,-4.3641,1,0.7503,-63.3051,0,-3,0 0 0 0 0 0 0 0 0 0 0,-47.9584,,,,,,2.875,4.3741,,6.8318,,-0.9776,,8.2602,2.4935,,5.7615,,7.7118,-14.8684,,-6.0859,,-47.9584,,,,QC'd by Tocris
686,124881039,4713,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015790-02/212313591,,Inhibitor,5.4436,43.601,10,Partial curve; partial efficacy; poor fit,-5.2641,1,0.8508,-31.101,12.5,-2.4,0 0 0 0 0 0 0 0 0 0 0,-28.4175,,,,,,4.9094,10.6555,,11.7902,,20.8997,,11.2983,8.5297,,11.0647,,7.7621,-22.8088,,-15.0837,,-28.4175,,,,QC'd by Tocris
687,124881649,2051,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Cl)OC,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016017-07/212313218,,Inhibitor,1.2187,71.6025,10,Complete curve; partial efficacy; poor fit,-5.9141,1,0.7902,-71.6025,0,-1.4,0 0 0 0 0 0 0 0 0 1 0,-59.1589,,,,,,0.4886,8.8534,,19.5484,,-8.8242,,3.7794,-15.6077,,0.9306,,-70.0854,-66.1539,,-0.0701,,-59.1589,,,,QC'd by BIOMOL
688,124881900,5311501,CC1=C(C2=C3N1[C@@H](COC3=CC=C2)CN4CCOCC4)C(=O)C5=CC=CC6=CC=CC=C65,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016210-06/212312425,,Inhibitor,28.1838,151.8533,10,Partial curve; high efficacy; poor fit,-4.55,1,0.9529,-141.5579,10.2955,-2.3,0 0 0 0 0,-107.2408,,,,,,,,,,,,,7.1534,,5.5031,,,0.1204,,-20.2072,,,-107.2408,,,,QC'd by SigmaAldrich
689,124882765,2889,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00017159-08/212313506,,Inhibitor,111.46,155.0522,10,Single point of activity,-3.9529,1,0.6766,-155.0522,0,-3,0 0 0 0 0 0 0 0 0 0 0,-117.4638,,,,,,,7.7158,8.4517,,15.0153,,0.4771,,12.2537,8.6972,,18.9314,,16.2996,,5.1856,-2.6093,,-117.4638,,,QC'd by SIGMA
690,124890390,439280,C1=CC2=C(C=C1O)C(=CN2)C[C@@H](C(=O)O)N,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00091062-07/212312923,,Inhibitor,0.1721,100,10,Complete curve; high efficacy; poor fit,-6.7641,1,0.8369,-100,0,-1.3,0 0 0 0 0 0 0 0 0 1 0,-73.9265,,,,,,8.6685,-3.6603,,-8.5852,,-3.0887,,-23.6088,-82.3185,,-77.6982,,-64.1118,-96.4187,,-33.8214,,-73.9265,,,,QC'd by BIOMOL
691,124891594,1973,C1COCCN1C2=NC=C(C=C2)C3=NC4=NC=NC(=C4C(=C3)C5=CC(=CC=C5)Br)N,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00092381-03/212312326,,Inhibitor,48.5158,114.0335,10,Single point of activity,-4.3141,1,0.7812,-114.0335,0,-3,0 0 0 0 0 0 0 0 0 0 0,-86.389,,,,,,1.6918,4.3204,,2.1882,,9.6835,,-0.0841,1.7832,,0.7261,,1.3437,-13.7011,,-4.0589,,-86.389,,,,QC'd by Tocris
692,124891595,5311257,COC1=CC=C(C=C1)C2=C(C3=C(O2)C=C(C=C3)OC)C(=O)C4=CC=C(C=C4)C#N,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00092385-02/212312380,,Inhibitor,54.4356,95.6217,10,Partial curve; partial efficacy; poor fit,-4.2641,1,0.6294,-95.6217,0,-2.4,0 0 0 0 0 0 0 0 0 0 0,-71.6811,,,,,,8.133,-3.2507,,4.1684,,2.3206,,6.6856,0.8508,,16.0479,,24.3626,13.5419,,-14.1153,,-71.6811,,,,QC'd by Tocris
693,124892208,5291,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00159456-06/212313327,,Inhibitor,34.3466,73.4236,10,Single point of activity,-4.4641,1,0.7558,-60.4236,13,-3,0 0 0 0 0 0 0 0 0 0 0,-44.8858,,,,,,20.1983,20.72,,17.3167,,4.8647,,15.6589,0.9967,,10.4861,,5.333,-2.4418,,4.2671,,-44.8858,,,,QC'd by Sequoia
694,124892337,72165,CN1[C@H]2CC[C@H]1CC(C2)OC(=O)C3=CNC4=CC=CC=C43,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00161414-02/212312365,,Inhibitor,34.3466,126.3989,10,Single point of activity,-4.4641,1,0.8988,-126.3989,0,-3,0 0 0 0 0 0 0 0 0 1 0,-95.7567,,,,,,-2.6138,-0.4543,,2.0279,,2.6022,,-0.5982,2.5935,,4.3326,,4.3774,-0.5795,,-0.374,,-95.7567,,,,QC'd by BIOMOL
695,124892387,6610292,C[C@@H]1[C@@H]([C@](NC1=O)([C@H](C(C)C)O)C(=O)SC[C@@H](C(=O)O)NC(=O)C)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162444-02/212326334,,Inhibitor,39.8107,134.0429,10,Single point of activity,-4.4,1,0.7872,-134.0429,0,-3,0 0 0 0 0,-101.5477,,,,,,,,,,,,,-12.5331,,2.2172,,,-1.9493,,1.6387,,,-101.5477,,,,QC'd by Enzo
696,124892459,23890,COC1=CC=C2C(=CC1=O)[C@H](CCC3=CC(=C(C(=C32)OC)OC)OC)NC=O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00163534-02/212328467,,Inhibitor,79.4328,87.6539,10,Single point of activity,-4.1,1,0.5807,-87.6539,0,-3,1 0 0 0 0,-66.4045,,,,,,,,,,,,,,-64.6462,,-25.4404,,,-0.8611,,,0.4062,,-66.4045,,,QC'd by BIOMOL
697,124893167,92727,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164576-03/212312753,,Inhibitor,54.4356,104.875,10,Single point of activity,-4.2641,1,0.7245,-104.875,0,-3,0 0 0 0 0 0 0 0 0 0 0,-79.4508,,,,,,-0.1548,3.7934,,7.1233,,-2.3951,,2.8725,9.7218,,7.6091,,1.3966,4.4214,,-3.4733,,-79.4508,,,,QC'd by Bosche
698,124893310,136153010,C[C@H]1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(OC=C[C@@H]([C@@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167431-02/212313118,,Inhibitor,0.0109,100,10,Complete curve; high efficacy; poor fit,-7.9641,1,0.8323,-100,0,-1.3,1 0 0 0 0 0 0 0 0 0 0,-126.6921,,,,,,-45.5727,-7.0121,,-65.0298,,-60.0786,,-81.8666,-93.9506,,-98.1755,,-110.0812,-102.3461,,-115.1831,,-126.6921,,,,QC'd by Toronto Research
699,124893321,216239,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167488-03/212313224,,Inhibitor,6.853,113.6803,10,Partial curve; high efficacy; poor fit,-5.1641,1,0.9454,-100,13.6803,-2.3,0 0 0 0 0 0 0 0 0 1 0,-95.6052,,,,,,8.0032,13.9805,,7.1158,,12.3148,,7.5609,18.397,,4.3634,,4.7054,-51.7548,,-13.98,,-95.6052,,,,QC'd by Pharmeks
700,124893332,4139,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167496-02/212312477,,Inhibitor,10.8613,100,10,Partial curve; high efficacy; poor fit,-4.9641,1,0.7101,-100,0,-2.3,0 0 0 0 0 0 0 0 0 1 0,-155.6268,,,,,,9.7361,13.3898,,3.5963,,12.0197,,4.3317,11.2203,,0.3321,,8.6534,-14.3612,,-136.4819,,-155.6268,,,,QC'd by SIGMA
701,124893338,3081361,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167513-03/212313217,,Inhibitor,13.6736,84.4871,10,Partial curve; partial efficacy; poor fit,-4.8641,1,0.6907,-84.4871,0,-2.4,0 0 0 0 0 0 0 0 0 0 0,-76.1802,,,,,,-6.9394,-4.7571,,-7.3792,,-6.1124,,-20.8664,-13.2635,,5.0019,,-30.914,-29.8082,,-32.5504,,-76.1802,,,,QC'd by Toronto Research
702,124893438,2375,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167977-03/212312132,,Inhibitor,17.2141,62.6738,10,Partial curve; partial efficacy; poor fit,-4.7641,1,0.8522,-62.6738,0,-2.4,0 0 0 0 0 0 0 0 1 0 0,-49.3741,,,,,,-0.8021,6.2392,,-2.1048,,-17.2954,,7.9651,1.8011,,-4.3675,,-10.1418,-77.6177,,-30.8355,,-49.3741,,,,QC'd by Tocris
703,124893634,10063,C[C@]12CC[C@@H](C[C@H]1CCC3C2CC[C@]4([C@]35[C@H](O5)C[C@@H]4C6=COC(=O)C=C6)C)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00181021-02/212326431,,Inhibitor,3.5481,139.8724,10,Complete curve; high efficacy; poor fit,-5.45,1,0.9515,-139.8724,0,-1.3,0 0 0 0 0,-124.0003,,,,,,,,,,,,,-6.9855,,6.7442,,,-58.489,,-117.1918,,,-124.0003,,,,QC'd by Sequoia
704,124893648,24871314,C[C@@H]1C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O[C@@H](C[C@H]2C(O2)/C=C\C1=O)C)OC(=O)C)OC)OC3C(C(C(C(O3)C)OC4CC(C(C(O4)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00181116-02/212325407,,Inhibitor,39.8107,93.1562,10,Single point of activity,-4.4,1,0.8368,-93.1562,0,-3,0 0 0 0 0,-70.5729,,,,,,,,,,,,,1.4552,,10.2102,,,0.0672,,-3.3095,,,-70.5729,,,,QC'd by NCI
705,124893652,3062316,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00181129-05/212313265,,Inhibitor,0.7689,100,10,Partial curve; high efficacy; poor fit,-6.1141,1,0.6375,-100,0,-2.3,0 0 0 0 0 0 0 0 0 0 0,-106.4919,,,,,,-4.6536,-17.73,,-23.1741,,-18.3926,,-26.0103,-44.6259,,-47.5714,,-62.1896,-61.5324,,-72.5832,,-106.4919,,,,QC'd by Selleck
706,124893705,73265406,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@H]4[C@]([C@@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)C([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00181306-03/212313173,,Inhibitor,0.0005,87.4705,10,Complete curve; high efficacy; poor fit,-9.2641,1,0.5896,-87.4705,0,-1.3,0 0 0 0 0 0 0 0 0 0 0,-73.9302,,,,,,-53.0913,-76.3437,,-91.1911,,-91.9062,,-94.6521,-76.4088,,-79.5915,,-84.1589,-95.2837,,-93.9361,,-73.9302,,,,QC'd by SigmaAldrich
707,124893809,43231,C1=C(C(=CC(=C1N)S(=O)(=O)N)S(=O)(=O)N)C(=C(Cl)Cl)Cl,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00182084-01/212312601,,Inhibitor,54.4356,53.4264,10,Single point of activity,-4.2641,1,0.6558,-53.4264,0,-3,0 0 0 0 0 0 0 0 0 0 0,-40.4746,,,,,,6.2426,6.4708,,0.3353,,0.1371,,-0.6948,0.6048,,8.0102,,1.5948,-1.2711,,1.8509,,-40.4746,,,,QC'd by APAC
708,124894323,392622,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00183130-01/212312800,,Inhibitor,21.6712,50.3169,10,Partial curve; partial efficacy; poor fit,-4.6641,1,0.3457,-50.3169,0,-2.4,0 0 0 0 0 0 0 0 0 0 0,-44.1376,,,,,,-12.6343,-2.2008,,-9.6975,,-7.3254,,-2.0348,-2.1849,,-9.8843,,-25.7242,-4.5169,,-13.2632,,-44.1376,,,,QC'd by Sigma DiscoveryCPR
709,124896721,9967941,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=NC=CN=C4C=C3,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00186024-02/212313452,,Inhibitor,17.2141,100,10,Single point of activity,-4.7641,1,0.7155,-100,0,-3,0 0 0 0 0 0 0 0 0 1 0,-126.259,,,,,,0.5721,11.3524,,6.5667,,2.416,,8.6006,13.9503,,19.7267,,11.8914,-0.1067,,-121.8439,,-126.259,,,,QC'd by Tocris
