PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
2865,103771024,23685176,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)[O-])C.[Na+],Unspecified,,,,Inhibition,=,8.57,%,
2866,103771025,23894,CC(O)(P(=O)(O)[O-])P(=O)(O)[O-].[Na+].[Na+],Unspecified,,,,Inhibition,=,6.92,%,
2867,103771026,23675312,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)[O-].[Na+],Unspecified,,,,Inhibition,=,9.47,%,
2868,103771027,6917787,CC1=CC=CC=C1N2CCN(CC2)CCC3=NN=C4N3CCCC4.Cl,Unspecified,,,,Inhibition,=,0.02,%,
2869,103771029,43507,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O,Unspecified,,,,Inhibition,=,-9.18,%,
2870,103771033,443866,CC1=CC=CN2C1=NC=C(C2=O)C3=NN=N[N-]3.[K+],Unspecified,,,,Inhibition,=,6.36,%,
2871,103771035,36207,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C.C1=CC=C(C=C1)S(=O)(=O)O,Unspecified,,,,Inhibition,=,-2.59,%,
2872,103771040,23663403,CC1(C[C@@H]1C(=O)N/C(=C\CCCCSC[C@@H](C(=O)O)N)/C(=O)[O-])C.[Na+],Unspecified,,,,Inhibition,=,-6.46,%,
2873,103771042,9570076,CC(C)N=C(N)/N=C(\N)/NC1=CC=C(C=C1)Cl.Cl,Unspecified,,,,Inhibition,=,1.7,%,
2874,103771044,123601,CC(C)(C)NC[C@@H](C1=CC(=C(C=C1)O)CO)O.Cl,Unspecified,,,,Inhibition,=,25.28,%,
2875,103771046,36708,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl,Unspecified,,,,Inhibition,=,-7.47,%,
2876,103771047,240767,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)OC(=O)C,Unspecified,,,,Inhibition,=,1.83,%,
2877,103771049,62923,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O.Cl,Unspecified,,,,Inhibition,=,-7.52,%,
2878,103771056,2724354,[C@@H]([C@@H](C(=O)O)S)(C(=O)O)S,Unspecified,,,,Inhibition,=,3.63,%,
2879,103771058,3743,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCCO)I,Unspecified,,,,Inhibition,=,-8.54,%,
2880,103771064,23680530,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O.[Na+],Unspecified,,,,Inhibition,=,12.29,%,
2881,103771065,62857,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.Cl,Unspecified,,,,Inhibition,=,8.64,%,
2882,103771070,54746,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C,Unspecified,,,,Inhibition,=,48.07,%,
2883,103771076,157921,COC(=O)CCC(=O)CN.Cl,Unspecified,,,,Inhibition,=,4.82,%,
2884,103771085,66069,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F.Cl,Unspecified,,,,Inhibition,=,44.25,%,
2885,103771086,6081,CC(C(C1=C(C=CC(=C1)OC)OC)O)N.Cl,Unspecified,,,,Inhibition,=,-8.34,%,
2886,103771091,216322,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6.Cl,Unspecified,,,,Inhibition,=,5.91,%,
2887,103771092,5311066,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O,Unspecified,,,,Inhibition,=,-3.17,%,
2888,103771093,135398741,CC(C)[C@@H](C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N.Cl,Unspecified,,,,Inhibition,=,-3.85,%,
2889,103771095,3011155,COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,Unspecified,,,,Inhibition,=,3.44,%,
2890,103771098,104769,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl,Unspecified,,,,Inhibition,=,-0.79,%,
2891,103771100,4107,COC1=CC=CC=C1OCC(COC(=O)N)O,Unspecified,,,,Inhibition,=,1.12,%,
2892,103771101,23666711,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-].[Na+],Unspecified,,,,Inhibition,=,-1.87,%,
2893,103771102,23666110,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)[O-])N)I)I)O.[Na+],Unspecified,,,,Inhibition,=,-3.81,%,
2894,103771104,23678597,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N3C(=O)[C@H](NC3(C)C)C4=CC=CC=C4)C(=O)[O-])C.[K+],Unspecified,,,,Inhibition,=,67.14,%,
2895,103771107,84003,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O,Unspecified,,,,Inhibition,=,11.07,%,
2896,103771110,23725083,CCO.CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,Unspecified,,,,Inhibition,=,-10.55,%,Outside typical range
2897,103771112,451668,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,Unspecified,,,,Inhibition,=,7.85,%,
2898,103771113,11545,C[N+](C)(C)CC(=O)O.[Cl-],Unspecified,,,,Inhibition,=,95.67,%,
2899,103771115,5360733,C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O.Cl,Unspecified,,,,Inhibition,=,25.53,%,
2900,103771117,157920,CCCCC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@@H]2CCCCCCC(=O)O)O)(F)F,Unspecified,,,,Inhibition,=,15.74,%,
2901,103771121,135403647,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],Unspecified,,,,Inhibition,=,-0.23,%,
2902,103771122,11683,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,Unspecified,,,,Inhibition,=,6.16,%,
2903,103771124,9841440,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O.C(CCN)C[C@@H](C(=O)O)N,Unspecified,,,,Inhibition,=,-6.67,%,
2904,103771125,3052775,CS(=O)(=O)O.C#CCN[C@@H]1CCC2=CC=CC=C12,Unspecified,,,,Inhibition,=,-7.4,%,
2905,103771129,5832,CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C,Unspecified,,,,Inhibition,=,0.74,%,
2906,103771132,5485201,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O.Cl,Unspecified,,,,Inhibition,=,-0.56,%,
2907,103771134,6291,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC,Unspecified,,,,Inhibition,=,5.28,%,
2908,103771135,5388881,C=C1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O.Cl,Unspecified,,,,Inhibition,=,-4.09,%,
2909,103771136,23702,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C.CS(=O)(=O)O,Unspecified,,,,Inhibition,=,1.82,%,
2910,103771137,91499,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(CS(=O)(=O)O)S(=O)(=O)O,Unspecified,,,,Inhibition,=,2.22,%,
2911,103771139,441358,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Unspecified,,,,Inhibition,=,-5.46,%,
2912,103771148,9046,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5,Unspecified,,,,Inhibition,=,4.68,%,
2913,103771151,3759,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,Unspecified,,,,Inhibition,=,-11.35,%,Outside typical range
2914,103771154,73957,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2.Cl,Unspecified,,,,Inhibition,=,0.74,%,
2915,103771156,247839,C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C,Unspecified,,,,Inhibition,=,4.04,%,
2916,103771157,11591741,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N.O.OP(=O)(O)O,Unspecified,,,,Inhibition,=,5.12,%,
2917,103771160,5284409,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O.Cl,Unspecified,,,,Inhibition,=,4.03,%,
2918,103771162,11557040,CC1=CC=C(C=C1)S(=O)(=O)O.CC1=CC=C(C=C1)S(=O)(=O)O.CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl.O,Unspecified,,,,Inhibition,=,8.33,%,
2919,103771169,,,Unspecified,,,,Inhibition,=,8.34,%,
2920,103771170,3002977,CC1=NN=C(N1C2C[C@H]3CC[C@@H](C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C,Unspecified,,,,Inhibition,=,13.63,%,
2921,103771173,9955977,C1CN(CCN1CCOCC(=O)O)[C@H](C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl,Unspecified,,,,Inhibition,=,2.59,%,
2922,103771175,9690109,C1=CC=C(C=C1)C(C2=CC=CC=C2)[S@](=O)CC(=O)N,Unspecified,,,,Inhibition,=,8.19,%,
2923,103771327,,,Unspecified,,,,Inhibition,=,4.31,%,
2924,103771348,,,Unspecified,,,,Inhibition,=,-7.44,%,
2925,103771464,9800068,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O.C(CC(=O)O)C(=O)O,Unspecified,,,,Inhibition,=,4.27,%,
2926,103771465,219025,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC.Cl,Unspecified,,,,Inhibition,=,-6.58,%,
2927,103771467,9933004,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O.Cl,Unspecified,,,,Inhibition,=,4.83,%,
2928,103771482,148121,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Unspecified,,,,Inhibition,=,36.06,%,
2929,103771483,19371515,CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4C=O)CC1,Unspecified,,,,Inhibition,=,-0.88,%,
2930,103771488,6445540,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](NC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C,Unspecified,,,,Inhibition,=,-6.52,%,
2931,103771489,129228,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,Unspecified,,,,Inhibition,=,-10.47,%,Outside typical range
2932,103771492,164521,C1CN(CCC1O[C@@H](C2=CC=C(C=C2)Cl)C3=CC=CC=N3)CCCC(=O)O.C1=CC=C(C=C1)S(=O)(=O)O,Unspecified,,,,Inhibition,=,12.18,%,
2933,103771493,10224595,C1CCN(C[C@@H](C1)N)C2=C(C=C3C(=C2Cl)N(C=C(C3=O)C(=O)O)C4CC4)F.Cl,Unspecified,,,,Inhibition,=,-0.58,%,
2934,103771495,9849808,CC(C)C(=O)OC1=C(C=C(C=C1)CO)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition,=,4.83,%,
2935,103771501,135409471,C[C@@H]([C@@H]([C@H]1CNC2=C(N1)C(=O)NC(=N2)N)O)O.Cl.Cl,Unspecified,,,,Inhibition,=,14.33,%,
2936,103771502,9838021,CC[C@@H](C1=CC(=CC=C1)O)[C@@H](C)CN(C)C.Cl,Unspecified,,,,Inhibition,=,4.2,%,
2937,103771504,121396,C(CC(=O)O)[C@@H](C(=O)O)NC(=O)N,Unspecified,,,,Inhibition,=,7.18,%,
2938,103771506,135564864,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NN(C(=O)N3)P(=O)(O)O)C4=CC=C(C=C4)F.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,Unspecified,,,,Inhibition,=,78.32,%,
2939,103771507,6433082,CCCCCCOC(=O)CCC(=O)CN.Cl,Unspecified,,,,Inhibition,=,3.37,%,
2940,104234161,449381,CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)O,Unspecified,,,,Inhibition,=,0.43,%,
2941,104234164,208901,CCO[C@@H](CC1=CC=C(C=C1)OCCC2=CC=C(C=C2)OS(=O)(=O)C)C(=O)O,Unspecified,,,,Inhibition,=,-3.96,%,
2942,104234169,126941,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Unspecified,,,,Inhibition,=,-4.89,%,
2943,104234170,135413518,C1[C@H](CNC2=C1C(=O)NC(=N2)N)CCC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Unspecified,,,,Inhibition,=,16.41,%,
2944,104234176,36462,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,Unspecified,,,,Inhibition,=,-6.22,%,
2945,104234181,5884,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,Unspecified,,,,Inhibition,=,-9.07,%,
2946,104234203,6018,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,Unspecified,,,,Inhibition,=,29.92,%,
2947,104234205,6133,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,Unspecified,,,,Inhibition,=,1.07,%,
2948,104234206,79025,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O,Unspecified,,,,Inhibition,=,32.8,%,
2949,104234228,6013,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,Unspecified,,,,Inhibition,=,19.94,%,
2950,104234229,5743,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,Unspecified,,,,Inhibition,=,-5.59,%,
2951,104234230,159269,CC1=CN(C(=O)NC1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O,Unspecified,,,,Inhibition,=,-6.47,%,
2952,104234232,68844,CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,Unspecified,,,,Inhibition,=,4.35,%,
2953,104234233,5284627,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,Unspecified,,,,Inhibition,=,-4.87,%,
2954,104234237,60855,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N,Unspecified,,,,Inhibition,=,1.5,%,
2955,104234238,5754,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,Unspecified,,,,Inhibition,=,52.93,%,
2956,104234240,64139,C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,Unspecified,,,,Inhibition,=,32.07,%,
2957,104234242,444041,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H](O2)[C@@H]([C@H]8O)O)CO)CO)CO)CO)CO)CO)O)O)O,Unspecified,,,,Inhibition,=,1.66,%,
2958,104234247,688424,C1=CC=C2C(=C1)C(=O)N[C@@]2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,Unspecified,,,,Inhibition,=,7.13,%,
2959,104234257,443939,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,Unspecified,,,,Inhibition,=,-0.77,%,
2960,104234261,5289394,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@H](O4)C)N(C)C,Unspecified,,,,Inhibition,=,3.45,%,
2961,104234266,44187,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,Unspecified,,,,Inhibition,=,-1.23,%,
2962,104234271,448042,C[C@H](C1CCC(CC1)C(=O)NC2=CC=NC=C2)N,Unspecified,,,,Inhibition,=,-6.37,%,
2963,104234273,38945,CC1=C(C(=CC=C1)C)NC(=O)C(C)N,Unspecified,,,,Inhibition,=,17.36,%,
2964,104234346,34359,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,Unspecified,,,,Inhibition,=,4.56,%,
2965,104234350,3494,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,Unspecified,,,,Inhibition,=,-3.23,%,
2966,104234353,72022,CCC[C@@H](C(=O)O)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O,Unspecified,,,,Inhibition,=,8.14,%,
2967,104236632,5702144,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.Cl,Unspecified,,,,Inhibition,=,-7.48,%,
2968,104236654,11246488,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OC.Cl,Unspecified,,,,Inhibition,=,97.18,%,
2969,104236823,5702098,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,Unspecified,,,,Inhibition,=,11.52,%,
2970,104236840,6917872,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCN=C(N)N.Cl,Unspecified,,,,Inhibition,=,-4.8,%,
2971,104236917,8778,CCCCCCCCCCCCOS(=O)(=O)O,Unspecified,,,,Inhibition,=,11.54,%,
2972,104236917,8778,CCCCCCCCCCCCOS(=O)(=O)O,Unspecified,,,,Inhibition,=,-2.37,%,
2973,104236927,119828,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C,Unspecified,,,,Inhibition,=,5.85,%,
2974,104237563,46911068,C1=CC=C(C=C1)/C=C/C2=NC(=NC=C2)N,Unspecified,,,,Inhibition,=,47.97,%,
2975,104238021,135533054,C1=CC=C2C=C(C(=CC2=C1)C(=O)N/N=C/C3=CC(=C(C=C3)O)O)O,Unspecified,,,,Inhibition,=,11.38,%,
2976,104238855,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,Unspecified,,,,Inhibition,=,-1.11,%,
2977,104239101,65958,CNC1CCCN(C1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,Unspecified,,,,Inhibition,=,-4.09,%,
2978,104239161,714286,CC1=CC(=NC2=C1C(=C(S2)C(=O)NCC3=CC=C(C=C3)Cl)N)C,Unspecified,,,,Inhibition,=,1.56,%,
2979,104239304,657349,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C.[N+](=O)(O)[O-],Unspecified,,,,Inhibition,=,0.99,%,
2980,104239497,87642,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O,Unspecified,,,,Inhibition,=,29.03,%,
2981,104239591,65679,CN1C2=C(C3=CC=CC=C3S1(=O)=O)OC(=O)N(C2=O)C4=CC=CC=N4,Unspecified,,,,Inhibition,=,16.2,%,
2982,104239664,9804992,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO,Unspecified,,,,Inhibition,=,9.34,%,
2983,104239756,3033968,CC[C@]12CC[C@H]3[C@H]([C@@H]1C=C[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,Unspecified,,,,Inhibition,=,0.18,%,
2984,104240063,794325,CCOC(=O)C1=C(NC(=S)N[C@@H]1C2=CC(=CC=C2)O)C,Unspecified,,,,Inhibition,=,4.5,%,
2985,104240244,46901937,CN1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)C)OC)OCCOCCN(C)C,Unspecified,,,,Inhibition,=,2.29,%,
2986,104240302,9924495,C1=CC=C(C=C1)N2C=C(C=C(C2=O)C3=CC=CC=C3C#N)C4=CC=CC=N4,Unspecified,,,,Inhibition,=,10.07,%,
2987,104240319,11478363,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)N3CC4=CN=C(N=C4N(C3=O)C)NC5=CN=C(C=C5)C,Unspecified,,,,Inhibition,=,96.7,%,
2988,104240365,65482,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)N)O)O)N,Unspecified,,,,Inhibition,=,2.28,%,
2989,104240371,2310,CCC1(CC(=O)NC(=O)C1)C,Unspecified,,,,Inhibition,=,-2.68,%,
2990,104240781,131411,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3,Unspecified,,,,Inhibition,=,-5.29,%,
2991,104241012,11955716,CC(C)C1=CC(=C(C=C1O)O)C(=O)N2CC3=C(C2)C=C(C=C3)CN4CCN(CC4)C,Unspecified,,,,Inhibition,=,109.92,%,
2992,104241521,46871935,C1CCC(C1)[C@H]2[C@H]3CCC4=C(C3=NN2C5=CC(=C(C=C5)C#N)Cl)C=CC(=C4)C(=O)O,Unspecified,,,,Inhibition,=,58.63,%,
2993,104242356,6605258,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC3=CC(=C(C=C3)F)[N+](=O)[O-],Unspecified,,,,Inhibition,=,-6.91,%,
2994,104242743,5284329,C1CCC(CC1)N2C=NC3=C(N=C(N=C32)OC4=CC=CC5=CC=CC=C54)NC6=CC=C(C=C6)N7CCOCC7,Unspecified,,,,Inhibition,=,30.65,%,
2995,104243012,892,C1(C(C(C(C(C1O)O)O)O)O)O,Unspecified,,,,Inhibition,=,-5.89,%,
2996,104243144,19582717,C1CC1NC(=O)C2=NOC(=C2)C3=CC=CS3,Unspecified,,,,Inhibition,=,3.76,%,
2997,104244154,46934289,C1=CC=C(C(=C1)NS(=O)(=O)C2=C(C=C(C=C2)NC(=O)C3=CC=CC=N3)Cl)Cl,Unspecified,,,,Inhibition,=,22.65,%,
2998,104244932,11560787,CC1=CN(C=N1)C2=C(C=C(C=C2)/C=C/3\CCCN(C3=O)[C@@H](C)C4=CC=C(C=C4)F)OC,Unspecified,,,,Inhibition,=,100.79,%,
2999,104245715,42611257,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,Unspecified,,,,Inhibition,=,-1.37,%,
3000,104245733,6852167,CC1=C(SC(=N1)NC(=O)C)C2=CC(=C(C=C2)Cl)S(=O)(=O)NCCO,Unspecified,,,,Inhibition,=,8.82,%,
3001,104245767,9861730,COC1=C(C=C(C=C1)C2CNC(=O)NC2)O[C@H]3C[C@@H]4CC[C@H]3C4,Unspecified,,,,Inhibition,=,-1.71,%,
3002,104245790,44607530,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)C=C)Cl)OC,Unspecified,,,,Inhibition,=,55,%,
3003,104246103,9363,CCN(CC)C(=O)C1=CC(=C(C=C1)O)OC,Unspecified,,,,Inhibition,=,-6.84,%,
3004,104246195,25138295,C1CN(CCC1C2=CC=CC=C2C(F)(F)F)C(=O)NC3=CC=CC=C3C(=O)O,Unspecified,,,,Inhibition,=,29.92,%,
3005,104246213,24180719,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,Unspecified,,,,Inhibition,=,2.86,%,
3006,104246273,439714,[C@H]1(C(=O)NC(=O)N1)NC(=O)N,Unspecified,,,,Inhibition,=,9.66,%,
3007,104246358,24748573,C1=CC(=CC(=C1)Cl)NC2=NC3=C(C=CC(=C3)C(=O)O)C4=C2C=CN=C4,Unspecified,,,,Inhibition,=,2.48,%,
3008,104246415,1732,CC1=C(C=CC(=C1)O)Cl,Unspecified,,,,Inhibition,=,20.32,%,
3009,104246507,27125,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@H]([C@H]([C@@H]2O)O)O)CCC4=C3C=CC(=C4)O,Unspecified,,,,Inhibition,=,0.57,%,
