PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Analysis Comment,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.00457 uM,Activity at 0.00705 uM,Activity at 0.023 uM,Activity at 0.046 uM,Activity at 0.070 uM,Activity at 0.104 uM,Activity at 0.147 uM,Activity at 0.228 uM,Activity at 0.454 uM,Activity at 0.702 uM,Activity at 0.990 uM,Activity at 1.179 uM,Activity at 2.205 uM,Activity at 3.547 uM,Activity at 5.245 uM,Activity at 6.528 uM,Activity at 11.35 uM,Activity at 18.98 uM,Activity at 27.12 uM,Activity at 37.89 uM,Activity at 57.10 uM,Activity at 85.70 uM,Activity at 114.4 uM,Activity at 171.0 uM,Compound QC
4496,405558452,16667728,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@@H]1[C@H]([C@H](C(O1)N2C=CC(=NC2=O)N)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00178032-03/249929456,,Inactive,,,,0,,,,,0,0,4,,0,0,,0,,,-8.2225,,,,0,,,,,,,,,,,,,,,QC'd by Microsource
4497,405558453,3036780,CN1C[C@@H]2[C@@H](C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00263540-04/249929460,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,0,,,,0,,,,0,,,,QC'd by MedChem Express
4498,405558454,3588,CCCCCCC(COC(=O)C1=CN=CC=C1)(COC(=O)C2=CN=CC=C2)COC(=O)C3=CN=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00538142-01/249929559,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,3.1365,,,,0,,,,0,,,,QC'd by Pharmaron
4499,405558455,146170511,[2H]C([2H])([2H])C(CCC[C@@H](C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](C[C@@H](C3=C)O)O)C)C([2H])([2H])[2H],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00379045-01/249929560,,Inactive,,,,0,,,,,0,0,4,,4.1545,,,,,,,,,0,,,,0,,,,0,,,,4.1545,,,,QC'd by MedChem Express
4500,405558456,2710,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00179384-10/249929561,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,0,,,,0,,,,0,,,,QC'd by SIGMA
4501,405558457,44603531,CC(C)(C)[C@H]1C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=NC6=C(C=CC(=C6)OC)N=C5CCCCC[C@@H]7C[C@H]7OC(=O)N1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00378916-02/249929532,,Inactive,,,,0,,-4.65,1.6436,0.9857,-21.3323,2,4,0 0 0 0,-17.3602,,,,,,,,,3.1242,,,,0,,,,-3.7034,,,,-17.3602,,,,QC'd by MedChem Express
4502,405558458,9926791,C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00229511-10/249929534,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,0,,,,4.8594,,,,0,,,,QC'd by XcessBio
4503,405558459,6441094,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00510884-01/249929535,,Inactive,,,,0,,-6.15,4.9549,0.8118,-11.736,4,4,0 0 0 0,-7.0052,,,,,,,,,2.2293,,,,-14.78,,,,-12.6262,,,,-7.0052,,,,QC'd by SantaCruz Bio
4504,405558460,71734,CCCCCCCCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00167515-03/249929536,,Inactive,,,,0,,-5.05,2.3332,0.993,-9.893,-29.9974,4,0 0 0 0,-11.1608,,,,,,,,-29.2212,,,,-30.8312,,,-24.4352,,,,-11.1608,,,,,,QC'd by Glixx
4505,405558461,65028,CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00095191-12/249929537,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,1.9752,,,,0,,,,0,,,,QC'd by Enzo
4506,405558462,23652731,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@@H](C2=CC3=C(C=C2)OCCO3)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00509905-01/249929538,,Inactive,,,,0,,-4.35,4.9549,0.9549,-24.378,1.5,4,0 0 0 0,-18.6483,,,,,,,,,0,,,,0,,,,4.6208,,,,-18.6483,,,,QC'd by Selleck
4507,405558463,13236623,COC1=CC(=CC(=C1OC)OC)/C=C\C(=O)N2CCN(CC2)CC(=O)N3CCCC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00378736-01/249929541,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,-0.9497,,,,0,,,,0,,,,0,,,,QC'd by MedChem Express
4508,405558464,2431,CC[N+](C)(C)CC1=CC=CC=C1Br,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00168463-06/249929544,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,2.0601,,,,0,,,,0,,,,0,,,,QC'd by Prestwick
4509,405558465,56840920,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)OC3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N)NC(=O)[C@H](CN)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00390238-01/249929546,,Inactive,,,,0,,,,,0,0,4,,-12.7836,,,,,,,,-11.8405,,,,-11.6803,,,-12.0857,,,,-12.7836,,,,,,QC'd by Adooq
4510,405558467,19961652,CC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CC=C4C5=CN=CC=C5)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00389390-01/249929562,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,1.207,,,,-0.8571,,,,0,,,,QC'd by APExBIO
4511,405558468,673,CN(C)CC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00532505-01/249929551,,Inactive,,,,0,,-4.4,4.9549,0.8748,-16.8801,0.5,4,0 0 0 0,-14.4834,,,,,,,,,0,,,,-2.9608,,,,3.8217,,,,-14.4834,,,,QC'd by SIGMA
4512,405558470,124246,CS(=O)(=O)NC1=C(C=C2C(=C1)OC=C(C2=O)NC=O)OC3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00181783-03/249929554,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,-3.5386,,,,0,,,,0,,,,QC'd by MedChem Express
4513,405558471,446284,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00161344-07/249929555,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,0,,,,-5.5562,,,,0,,,,QC'd by MedChem Express
4514,405558472,8395,CCOC(=O)COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00182622-03/249929670,,Inactive,,,,0,,-4.9,3.5117,0.6247,-25.9715,-4,4,0 0 0 0,-25.8096,,,,,,,,,-14.465,,,,2.6561,,,,-13.5885,,,,-25.8096,,,,QC'd by Microsource
4515,405558473,445354,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00017343-11/249929672,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0.8928,,,,0,,,,0,,,,0,,,,QC'd by Microsource
4516,405558474,5281037,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00164557-11/249929673,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,0,,,,0,,,,0,,,,QC'd by SIGMA
4517,405558475,154059,C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00168778-06/249929675,,Inactive,,,,0,,,,,0,0,4,,0.2048,,,,,,,,,0,,,,0,,,,0,,,,0.2048,,,,QC'd by MedChem Express
4518,405558476,31348,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00164253-04/249929696,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,0,,,,0,,,,0,,,,QC'd by Microsource
4519,405558477,6604497,CCC(=O)O[C@@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@@H](C)CN(C)C.C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00017048-03/249929677,,Inactive,,,,0,,,,,0,0,4,,-3.8207,,,,,,,,,-3.5799,,,,-4.7558,,,,1.1596,,,,-3.8207,,,,QC'd by Prestwick
4520,405558478,10151715,CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00389674-01/249929678,,Inactive,,,,0,,-5.35,1.8079,0.9988,1.5,-9.4442,4,0 0 0 0,1.3306,,,,,,,,,-9.1202,,,,-6.7663,,,,0,,,,1.3306,,,,QC'd by APExBIO
4521,405558480,454216,CCCCC(=O)OCC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O)NC(=O)C(F)(F)F)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00390545-01/249929687,,Inactive,,,,0,,-5.35,4.9549,0.9768,-17.5481,0.5,4,0 0 0 0,-15.6542,,,,,,,,,0,,,,0,,,,-19.2067,,,,-15.6542,,,,QC'd by MedChem Express
4522,405558481,54726191,C[C@@H]1CCO[C@@H]2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00346629-02/249929688,,Inactive,,,,0,,-5.65,1.7137,0.9999,-15.2535,1,4,0 0 0 1,0.481,,,,,,,,,0,,,,-7.2039,,,,-14.3779,,,,0.481,,,,QC'd by Selleck
4523,405558482,383414,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00379009-01/249929698,,Inactive,,,,0,,-6.5,4.9549,0.4243,-6.8189,6.5,4,0 0 0 1,0.6624,,,,,,,,4.4222,,,,-14.0157,,,0.8227,,,,0.6624,,,,,,QC'd by MedChem Express
4524,405558484,21680704,CC(C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)[O-])OC3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00179009-06/249929701,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,0,,,,0,,,,0,,,,QC'd by Prestwick
4525,405558486,24868269,CO/N=C(\C1=CSC(=N1)N)/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)[O-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00167460-03/249929693,,Inactive,,,,0,,-5.05,4.9549,0.9747,-22.2711,1.5,4,0 0 0 1,0,,,,,,,,,0,,,,3.4126,,,,-16.8926,,,,0,,,,QC'd by Enzo
4526,405558487,5329106,CC1=C(NC(=C1C(=O)NCCN2CCCC2)C)/C=C\3/C4=C(C=CC(=C4)F)NC3=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00378902-03/249929839,,Inactive,,,,0,,-5,1.9673,0.8931,-46.6342,-17.1221,4,0 0 0 0,-43.3604,,,,,,,,-22.186,,,,-12.1851,,,-25.0326,,,,-43.3604,,,,,,QC'd by Tocris
4527,405558488,11869682,C1=CN2[C@@H]3[C@@H]([C@H]([C@@H](O3)CO)O)OC2=NC1=N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00263968-02/249929841,,Inactive,,,,0,,-5.15,4.9549,1,-15.4164,0,4,0 0 0 1,3.2214,,,,,,,,,0,,,,0,,,,-14.097,,,,3.2214,,,,QC'd by Microsource
4528,405558489,7608,CC(CC1CCCC1)NC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00510944-01/249929844,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,1.0616,,,,0,,,,0,,,,QC'd by SantaCruz Bio
4529,405558490,68791,C1C2N1C(=O)N=C2N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00389454-01/249929847,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,,,0,,,,3.5177,,,,0,,,,0,,QC'd by Microsource
4530,405558492,24868265,CCC(=O)O[C@H](C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)[O-])C3CCCCC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00167432-05/249929854,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,0,,,0,,,,0,,,,0,,,,,,,,QC'd by Enzo
4531,405558493,480953,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OC[C@@H]3CO[C@@](O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00016912-06/249929857,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,-87.1354,,,,0,,,,-0.5189,,,,0,,,,QC'd by Prestwick
4532,405558494,14257660,C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)N[C@@H](CCCN)C(=O)NCC(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00509864-02/249929858,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,-30.6679,,,,0,,,,0,,,,0,,,,QC'd by MedChem Express
4533,405558496,73952273,C[C@H]1CC[C@]2(C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C(C5)C)C(=O)O3)O)C)O[C@@H]6C[C@@H]([C@@H]([C@@H](O6)C)O)OC)\C)O[C@@H]1C7CCCCC7,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00261966-01/249929862,,Inactive,,,,0,,-5,4.5045,0.8315,-25.176,-4.3205,4,0 0 0 0,-25.5633,,,,,,,,,-10.753,,,,-0.2671,,,,-17.535,,,,-25.5633,,,,QC'd by GVK
4534,405558497,441130,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00179259-06/249929863,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,0,,,,0,,,,0,,,,QC'd by Prestwick
4535,405558498,6072,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00142423-06/249929864,,Inactive,,,,0,,-5.05,4.9549,0.9228,-29.6671,1,4,0 0 0 1,2.8437,,,,,,,,,-3.101,,,,4.6853,,,,-22.6392,,,,2.8437,,,,QC'd by Prestwick
4536,405558499,71661251,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC4=C(C=C3)N5[C@@H](OC6=C(C5=C4)C=CC(=C6)C7=CN=C(N7)[C@@H]8CCCN8C(=O)[C@H](C(C)C)NC(=O)OC)C9=CC=CC=C9)NC(=O)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00510317-02/249929866,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,-8.6448,,,,0,,,,0,,,,QC'd by MedChem Express
4537,405558500,54676825,CCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00161605-02/249929867,,Inactive,,,,0,,,,,0,0,4,,3.4555,,,,,,,,,0,,,,4.0214,,,,0,,,,3.4555,,,,QC'd by APExBIO
4538,405558501,146170513,[2H]C([2H])([2H])C(CCO[C@@H](C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](C[C@@H](C3=C)O)O)C)(C([2H])([2H])[2H])O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00379076-01/249929868,,Inactive,,,,0,,-5.1,4.9549,0.4955,3.5,-20.3301,4,0 0 0 1,-11.1457,,,,,,,,,-8.5766,,,,-32.3584,,,,0,,,,-11.1457,,,,QC'd by MedChem Express
4539,405558502,5282338,CC(C)N(CCNC(=O)C1=CSC(=N1)NC(=O)C2=CC(=C(C=C2O)OC)OC)C(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00506872-01/249929870,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0.8346,,,,0,,,,1.3729,,,,0,,,,QC'd by TargetMol
4540,405558503,70678981,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=N5)[O-])C(=O)OCC6=C(OC(=O)O6)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00390559-05/249930043,,Inactive,,,,0,,,,,0,0,4,,4.1413,,,,,,,,,4.4528,,,,0,,,,4.0367,,,,4.1413,,,,QC'd by APExBIO
4541,405558504,32281,C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00166322-02/249930044,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,0,,,,0,,,,0,,,,QC'd by Microsource
4542,405558505,120108,C1CCC(CC1)C2=C(C=C3C(CCC3=C2)C(=O)O)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00538320-01/249930047,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,-7.0629,,,,0,,,,0,,,,QC'd by Pharmaron
4543,405558509,25154194,C[C@]1(CCN2[C@]13C[C@@H]4[C@](C2)(C[C@]5(C4(C)C)CNC6=C5C=CC7=C6OC=CC(O7)(C)C)N(C3=O)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00507976-02/249930053,,Inactive,,,,0,,-5.4,4.9549,0.7641,-15.5343,0.5,4,0 0 0 0,-9.3779,,,,,,,,,0,,,,0,,,,-21.2786,,,,-9.3779,,,,QC'd by SantaCruz Bio
4544,405558510,102210,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00510144-01/249930054,,Inactive,,,,0,,-5.2,4.9549,0.3813,1,-5.8944,4,0 0 0 0,0,,,,,,,,,0,,,,-11.5787,,,,1.514,,,,0,,,,QC'd by Glixx
4545,405558511,56069,C[C@](CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00167487-15/249930075,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,0,,,,0,,,,0,,,,QC'd by Microsource
4546,405558512,259329,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OP(=O)(O)O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00484900-01/249930057,,Inactive,,,,0,,-5.4,1.2216,0.9998,-11.0491,5.5,4,0 0 0 1,0,,,,,,,,,4.3946,,,,0,,,,-7.5409,,,,0,,,,QC'd by Enzo
4547,405558514,9863827,CC1=CC(=CN=C1NC)C2=C(C3=C(C=C2)C(=O)C(=CN3C4CC4)C(=O)O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00532517-01/249930062,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,0,,,,4.4918,,,,-0.3301,,,,0,,,,,,,QC'd by NanjingKaimubo Pharm
4548,405558515,3711576,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00166301-04/249930064,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,-1.1722,,,,4.8907,,,,0,,,,0,,,,QC'd by Microsource
4549,405558516,63044,CCCCCCCCCCCCCCCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00522021-01/249930065,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,-2.969,,,,3.6511,,,,-4.7769,,,,0,,,,QC'd by Toronto Research
4550,405558517,10275777,CN(C)C(=N)C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)OC)C(=O)NC3=NC=C(C=C3)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00371122-04/249930066,,Inactive,,,,0,,,,,0,0,4,,2.5221,,,,,,,,,-3.5029,,,,4.8146,,,,2.8611,,,,2.5221,,,,QC'd by MedChem Express
4551,405558518,12598310,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CCC34,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00344378-02/249930067,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,4.022,,,,0.4278,,,,0,,,,QC'd by Cayman
4552,405558519,5282242,C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\CC(=O)O)/C3=CSC(=N3)N)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-SARS-CoV-2-cytotox-48hr-p1-npc/NCGC00178501-04/249930068,,Inactive,,,,0,,,,,0,0,4,,0,,,,,,,,,0,,,,-4.6539,,,,-4.1168,,,,0,,,,QC'd by Microsource
