PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
171,103167043,3822,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,Unspecified,,,,Inhibition,=,24.02,%,
172,103167043,3822,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,Unspecified,,,,Inhibition,=,7.152,%,
173,103167089,38853,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,Unspecified,,,,Inhibition,=,14.9,%,
174,103167089,38853,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,Unspecified,,,,Inhibition,=,23.45,%,
175,103167143,4534,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,Unspecified,,,,Inhibition,=,99.41,%,
176,103167143,4534,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,Unspecified,,,,Inhibition,=,99.43,%,
177,103167216,3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,Unspecified,,,,Inhibition,=,7.94,%,
178,103167216,3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,Unspecified,,,,Inhibition,=,29.73,%,
179,103167246,6993120,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)N,Unspecified,,,,Inhibition,=,12.35,%,
180,103167311,464,C1=CC=C(C=C1)C(=O)NCC(=O)O,Unspecified,,,,Inhibition,=,8.931,%,
181,103167333,5059,CCCCCC(C1=CC(=CC=C1)OCC2=NC3=CC=CC=C3C=C2)O,Unspecified,,,,Inhibition,=,-5.85,%,
182,103167358,2148,C1=CC(=CC=C1C(=O)NCC(=O)O)N,Unspecified,,,,Inhibition,=,16.91,%,
183,103167374,5282071,CC[C@@H]1/C=C(/C[C@@H](C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC)C)\C,Unspecified,,,,Inhibition,=,3.984,%,
184,103167491,1220,CCCN(CCC)C1CCC2=C(C1)C(=CC=C2)O,Unspecified,,,,Inhibition,=,11.13,%,
185,103167505,3538,CC1=NN=C(C2=CC3=C(C=C2C1)OCO3)C4=CC=C(C=C4)N,Unspecified,,,,Inhibition,=,18.67,%,
186,103167522,4431,COC1=CC=CC=C1N2CCN(CC2)CCCCN3C(=O)C4=CC=CC=C4C3=O,Unspecified,,,,Inhibition,=,10.55,%,
187,103167534,5282375,CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C(=C(C=C1C)OC)C)C,Unspecified,,,,Inhibition,=,-12,%,Outside typical range
188,103167539,73737,C1CCN(C1)C#N,Unspecified,,,,Inhibition,=,12.12,%,
189,103167540,127293,CCCCCC(=O)CC(=O)N[C@H]1CCOC1=O,Unspecified,,,,Inhibition,=,3.78,%,
190,103167682,4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,Unspecified,,,,Inhibition,=,13.05,%,
191,103167682,4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,Unspecified,,,,Inhibition,=,16.23,%,
192,103167682,4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,Unspecified,,,,Inhibition,=,-36.16,%,Outside typical range
193,103167716,4380,CN(CCCOC1=C(C=C(C=C1)Cl)Cl)CC#C,Unspecified,,,,Inhibition,=,16.46,%,
194,103167733,105007,CCCC1=C(C=CC(=C1O)C(=O)C)OCC(COC2=C(C3=C(C=C2)C(=O)C=C(O3)C(=O)O)CCC)O,Unspecified,,,,Inhibition,=,16.5,%,
195,103167812,213056,C1C[C@]([C@H]2[C@@H]1[C@@H]2C(=O)O)(C(=O)O)N,Unspecified,,,,Inhibition,=,29.99,%,
196,103167812,213056,C1C[C@]([C@H]2[C@@H]1[C@@H]2C(=O)O)(C(=O)O)N,Unspecified,,,,Inhibition,=,15.76,%,
197,103167816,5311479,CCCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)S(=O)(=O)O,Unspecified,,,,Inhibition,=,108.88,%,
198,103167833,4212,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,Unspecified,,,,Inhibition,=,14.55,%,
199,103167841,5312542,CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O,Unspecified,,,,Inhibition,=,-11.79,%,Outside typical range
200,103167911,681,C1=CC(=C(C=C1CCN)O)O,Unspecified,,,,Inhibition,=,-7.49,%,
201,103167959,5265,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,Unspecified,,,,Inhibition,=,-20.59,%,Outside typical range
202,103167962,53001,C1=CC(=CC=C1C(=O)O)OCCN2C=CN=C2,Unspecified,,,,Inhibition,=,15.92,%,
203,103167993,3033769,CCN1CCC[C@H]1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O,Unspecified,,,,Inhibition,=,16.39,%,
204,103168044,3657,C(=O)(N)NO,Unspecified,,,,Inhibition,=,32.2,%,
205,103168084,10607,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,Unspecified,,,,Inhibition,=,33.23,%,
206,103168084,10607,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,Unspecified,,,,Inhibition,=,10.65,%,
207,103168084,10607,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,Unspecified,,,,Inhibition,=,5.475,%,
208,103168087,3036864,CN1CCC2=CC(=C(C=C2[C@H](C1)C3=CC=CC=C3)O)Cl,Unspecified,,,,Inhibition,=,22.69,%,
209,103168167,5092,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3,Unspecified,,,,Inhibition,=,8.44,%,
210,103168167,5092,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3,Unspecified,,,,Inhibition,=,1.454,%,
211,103168211,59693,C1CC(N2C=NC=C2C1)C3=CC=C(C=C3)C#N,Unspecified,,,,Inhibition,=,19.31,%,
212,103168211,59693,C1CC(N2C=NC=C2C1)C3=CC=C(C=C3)C#N,Unspecified,,,,Inhibition,=,12.49,%,
213,103168230,3767,C1=CN=CC=C1C(=O)NN,Unspecified,,,,Inhibition,=,12.72,%,
214,103168313,5426,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,Unspecified,,,,Inhibition,=,17.51,%,
215,103168388,24360,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,Unspecified,,,,Inhibition,=,106.22,%,
216,103168388,24360,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,Unspecified,,,,Inhibition,=,-49.62,%,Outside typical range
217,103168437,132981,CC1(C(=O)N(C(=O)N1CCCCO)C2=CC(=C(C=C2)C#N)C(F)(F)F)C,Unspecified,,,,Inhibition,=,20.05,%,
218,103168452,439246,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,Unspecified,,,,Inhibition,=,3.132,%,
219,103168476,159594,CCCCN(CCCC)C(=O)CN1C[C@@H]([C@H]([C@@H]1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,Unspecified,,,,Inhibition,=,11.27,%,
220,103168531,439533,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,Unspecified,,,,Inhibition,=,-4.46,%,
221,103168531,439533,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,Unspecified,,,,Inhibition,=,24.64,%,
222,103168561,5351344,COC1=C(C=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)OC)O,Unspecified,,,,Inhibition,=,15.82,%,
223,103168561,5351344,COC1=C(C=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)OC)O,Unspecified,,,,Inhibition,=,14.66,%,
224,103168613,5311201,CC1=CC(=CC=C1)NC(=O)N[C@H]2C(=O)N(C3=CC=CC=C3C(=N2)C4=CC=CC=C4)C,Unspecified,,,,Inhibition,=,0.259,%,
225,103168678,54747,CC(=O)N(C(=O)NC)OC(=O)NC,Unspecified,,,,Inhibition,=,77.57,%,
226,103168744,5253,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,Unspecified,,,,Inhibition,=,12.58,%,
227,103168755,12124,CC(=O)NC1=CC(=CC=C1)O,Unspecified,,,,Inhibition,=,7.023,%,
228,103168783,4122,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,Unspecified,,,,Inhibition,=,15.03,%,
229,103168783,4122,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,Unspecified,,,,Inhibition,=,27.45,%,
230,103168790,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,Unspecified,,,,Inhibition,=,7.89,%,
231,103168790,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,Unspecified,,,,Inhibition,=,13.62,%,
232,103168826,192197,CC[C@H](C1=CC=C(C=C1)O)[C@@H](CC)C2=CC=C(C=C2)O,Unspecified,,,,Inhibition,=,1.953,%,
233,103168841,71329,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,Unspecified,,,,Inhibition,=,-0.24,%,
234,103168841,71329,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,Unspecified,,,,Inhibition,=,-1.93,%,
235,103168962,135398738,CN(C)/N=N/C1=C(NC=N1)C(=O)N,Unspecified,,,,Inhibition,=,20.79,%,
236,103168965,6604453,CCN[C@@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C,Unspecified,,,,Inhibition,=,14.29,%,
237,103168984,60961,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Unspecified,,,,Inhibition,=,31.99,%,
238,103168984,60961,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Unspecified,,,,Inhibition,=,13.7,%,
239,103169038,23606,CN(C)N=NC1=CC=C(C=C1)C(=O)O,Unspecified,,,,Inhibition,=,22.21,%,
240,103169070,1355,C1CN(CCN1)C2=CC(=CC=C2)Cl,Unspecified,,,,Inhibition,=,18.46,%,
241,103169156,3883,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,Unspecified,,,,Inhibition,=,103.13,%,
242,103169156,3883,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,Unspecified,,,,Inhibition,=,99.94,%,
243,103169156,3883,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,Unspecified,,,,Inhibition,=,98.98,%,
244,103169165,60838,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,Unspecified,,,,Inhibition,=,121.15,%,
245,103169192,464205,C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,Unspecified,,,,Inhibition,=,18.78,%,
246,103169192,464205,C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,Unspecified,,,,Inhibition,=,34.82,%,
247,103169255,60172,C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(O)O)N,Unspecified,,,,Inhibition,=,41.81,%,
248,103169255,60172,C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(O)O)N,Unspecified,,,,Inhibition,=,14.69,%,
249,103169318,9839644,CC(C)OC1=CC=C(C=C1)CC2=CC=C(C=C2)NC3=NCCN3,Unspecified,,,,Inhibition,=,10.78,%,
250,103169414,2995,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,Unspecified,,,,Inhibition,=,16.09,%,
251,103169451,9953357,CC1=C(C=NN1C2=NC(=CS2)C3=CC(=CC=C3)C(F)(F)F)C(=O)NCCCO,Unspecified,,,,Inhibition,=,21.5,%,
252,103169457,3033767,CC/C(=C(/C1=CC=C(C=C1)OCCN(C)C)\C2=CC(=CC=C2)O)/C3=CC=CC=C3,Unspecified,,,,Inhibition,=,11.1,%,
253,103169484,2145,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,Unspecified,,,,Inhibition,=,17.79,%,
254,103169566,449459,CC/C(=C(\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,Unspecified,,,,Inhibition,=,0.28,%,
255,103169566,449459,CC/C(=C(\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,Unspecified,,,,Inhibition,=,12.96,%,
256,103169637,27503,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+].[Na+],Unspecified,,,,Inhibition,=,28.47,%,
257,103169746,643606,COC(=O)[C@@H]1[C@H](CC[C@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O,Unspecified,,,,Inhibition,=,10.85,%,
258,103169829,108094,COC1(COC2=CC=CC=C2O1)C3=NCCN3,Unspecified,,,,Inhibition,=,11.83,%,
259,103169846,6604858,COC(=O)[C@@H](C1=CC=CC=C1)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4,Unspecified,,,,Inhibition,=,4.857,%,
260,103169851,123619,CC1=NC=C(C=C1)C2=C(C=C(C=N2)Cl)C3=CC=C(C=C3)S(=O)(=O)C,Unspecified,,,,Inhibition,=,22.4,%,
261,103169903,5311424,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)O,Unspecified,,,,Inhibition,=,-12.49,%,Outside typical range
262,103169903,5311424,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)O,Unspecified,,,,Inhibition,=,-8.124,%,
263,103169913,4848,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4,Unspecified,,,,Inhibition,=,13.1,%,
264,103169927,91649,CC(C)(C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F)O,Unspecified,,,,Inhibition,=,4.853,%,
265,103169954,3132,C1=CC=C(C=C1)CC(CS)C(=O)NCC(=O)O,Unspecified,,,,Inhibition,=,8.647,%,
266,103170008,21847,C1CN(CCC1C2(CCC(=O)NC2=O)C3=CC=CC=C3)CC4=CC=CC=C4,Unspecified,,,,Inhibition,=,-0.7,%,
267,103170049,5035,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,Unspecified,,,,Inhibition,=,-0.42,%,
268,103170089,14479846,C1CN(CCC1C2(CCC(=O)NC2=O)C3=CC=CC=C3)CC4=CC=C(C=C4)I,Unspecified,,,,Inhibition,=,15.76,%,
269,103170197,31101,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,Unspecified,,,,Inhibition,=,10.39,%,
270,103170203,356759,COC1=C(C=C(C=C1)CCC2=CC(=C(C(=C2)OC)OC)OC)O,Unspecified,,,,Inhibition,=,-4.55,%,
271,103170209,6604009,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)C,Unspecified,,,,Inhibition,=,21.43,%,
272,103170209,6604009,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)C,Unspecified,,,,Inhibition,=,2.07,%,
273,103170416,4413,C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,Unspecified,,,,Inhibition,=,9.58,%,
274,103170467,72402,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)N)O,Unspecified,,,,Inhibition,=,1.64,%,
275,103170467,72402,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)N)O,Unspecified,,,,Inhibition,=,7.6,%,
276,103170545,97226,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)O)O,Unspecified,,,,Inhibition,=,-10.86,%,Outside typical range
277,103170612,5311181,CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)O,Unspecified,,,,Inhibition,=,17.06,%,
278,103170620,1613,C1=CC=C2C(=C1)C(=NN(C2=O)CC3=NC4=C(S3)C=CC(=C4)C(F)(F)F)CC(=O)O,Unspecified,,,,Inhibition,=,0.1255,%,
279,103170825,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,Unspecified,,,,Inhibition,=,14.83,%,
280,103170825,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,Unspecified,,,,Inhibition,=,14.66,%,
281,103170845,4168,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,Unspecified,,,,Inhibition,=,15.65,%,
282,103171219,5280723,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,Unspecified,,,,Inhibition,=,14.92,%,
283,103171219,5280723,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,Unspecified,,,,Inhibition,=,8.93,%,
284,103171219,5280723,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,Unspecified,,,,Inhibition,=,0.4467,%,
285,103171247,3598,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,Unspecified,,,,Inhibition,=,22.43,%,
286,103171247,3598,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,Unspecified,,,,Inhibition,=,29.72,%,
287,103171270,2788,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,Unspecified,,,,Inhibition,=,-4.07,%,
288,103171270,2788,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,Unspecified,,,,Inhibition,=,4.018,%,
289,103171284,82148,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC,Unspecified,,,,Inhibition,=,21.04,%,
290,103171284,82148,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC,Unspecified,,,,Inhibition,=,14.2,%,
291,103171284,82148,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC,Unspecified,,,,Inhibition,=,-4.536,%,
292,103171472,2907,C1CNP(=O)(OC1)N(CCCl)CCCl,Unspecified,,,,Inhibition,=,24.47,%,
293,103171565,2727,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,Unspecified,,,,Inhibition,=,13.38,%,
294,103171565,2727,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,Unspecified,,,,Inhibition,=,27.14,%,
295,103171590,4828,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,Unspecified,,,,Inhibition,=,11.03,%,
296,103171718,95783,C1=CC(=C(C=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl)Cl,Unspecified,,,,Inhibition,=,0.04,%,
297,103171745,123686,C1=CC=C(C=C1)NC(=O)NCCNCC(COC2=CC=CC=C2C#N)O,Unspecified,,,,Inhibition,=,30.65,%,
298,103171825,3637,C1=CC=C2C(=C1)C=NN=C2NN,Unspecified,,,,Inhibition,=,14.82,%,
299,103171825,3637,C1=CC=C2C(=C1)C=NN=C2NN,Unspecified,,,,Inhibition,=,13.72,%,
300,103171853,54676478,CN1C2=CC=CC=C2C(=C(C1=O)C(=O)N(C)C3=CC=CC=C3)O,Unspecified,,,,Inhibition,=,17.31,%,
301,103171902,5280965,C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O,Unspecified,,,,Inhibition,=,9.29,%,
302,103171935,774,C1=C(NC=N1)CCN,Unspecified,,,,Inhibition,=,19.79,%,
303,103171935,774,C1=C(NC=N1)CCN,Unspecified,,,,Inhibition,=,12.67,%,
304,103171942,4189,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,14.26,%,
305,103172016,9822753,CC1([C@@H]([C@H](C2=C(O1)C=CC(=C2)C#N)N(CC3=NC=CN3)C4=CC=C(C=C4)Cl)O)C,Unspecified,,,,Inhibition,=,-0.4115,%,
306,103172070,5610,C1=CC(=CC=C1CCN)O,Unspecified,,,,Inhibition,=,7.67,%,
307,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Unspecified,,,,Inhibition,=,9.14,%,
308,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Unspecified,,,,Inhibition,=,18.01,%,
309,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Unspecified,,,,Inhibition,=,11.76,%,
310,103172284,5960,C([C@@H](C(=O)O)N)C(=O)O,Unspecified,,,,Inhibition,=,1.012,%,
311,103172304,1935,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,Unspecified,,,,Inhibition,=,14.07,%,
312,103172342,3152,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,Unspecified,,,,Inhibition,=,18.24,%,
313,103172426,12456,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],Unspecified,,,,Inhibition,=,18.85,%,
314,103172427,73442,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC.[Cl-],Unspecified,,,,Inhibition,=,3.998,%,
315,103172458,53232,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,Unspecified,,,,Inhibition,=,6.32,%,
316,103172458,53232,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,Unspecified,,,,Inhibition,=,5.696,%,
317,103172582,5282440,C1=CC(=CC=C1CN2C=CN=C2)/C=C/C(=O)O,Unspecified,,,,Inhibition,=,26.77,%,
318,103172582,5282440,C1=CC(=CC=C1CN2C=CN=C2)/C=C/C(=O)O,Unspecified,,,,Inhibition,=,13.17,%,
319,103172786,5281404,CC1=NC=CC2=C1NC3=CC=CC=C23,Unspecified,,,,Inhibition,=,71.52,%,
320,103172894,904,CC(=O)NC1=CC=CC=C1,Unspecified,,,,Inhibition,=,23.77,%,
321,103173052,182585,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCNCC3COC4=CC=CC=C4O3,Unspecified,,,,Inhibition,=,2.651,%,
322,103173154,42574,CC1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)I)I)O)Cl)C(C#N)C3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition,=,18.38,%,
323,103173154,42574,CC1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)I)I)O)Cl)C(C#N)C3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition,=,10.09,%,
324,103173203,17595,CCN1CCCC1=O,Unspecified,,,,Inhibition,=,10.58,%,
325,103173276,2725,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,Unspecified,,,,Inhibition,=,27.49,%,
326,103173300,912,CNCCC1=CN=CN1,Unspecified,,,,Inhibition,=,24.62,%,
327,103173300,912,CNCCC1=CN=CN1,Unspecified,,,,Inhibition,=,14.78,%,
328,103173306,1493,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,Unspecified,,,,Inhibition,=,22.99,%,
329,103173326,37463,CC1=C(N=CN1)CCN,Unspecified,,,,Inhibition,=,20.36,%,
330,103173326,37463,CC1=C(N=CN1)CCN,Unspecified,,,,Inhibition,=,14.51,%,
331,103173361,3614,CN1C=C(N=C1)CCN,Unspecified,,,,Inhibition,=,27.43,%,
332,103173420,3077,CN(C)CCCSC(=N)N,Unspecified,,,,Inhibition,=,16.26,%,
333,103173420,3077,CN(C)CCCSC(=N)N,Unspecified,,,,Inhibition,=,5.55,%,
334,103173431,4037,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,Unspecified,,,,Inhibition,=,11.41,%,
335,103173444,5280567,CC1=CC(=O)OC2=C1C=CC(=C2)O,Unspecified,,,,Inhibition,=,106.47,%,
336,103173444,5280567,CC1=CC(=O)OC2=C1C=CC(=C2)O,Unspecified,,,,Inhibition,=,106.81,%,
337,103173478,50287,CN=C(NCCSCC1=CSC(=N1)N=C(N)N)NC#N,Unspecified,,,,Inhibition,=,10.69,%,
338,103173626,5074,CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,Unspecified,,,,Inhibition,=,25,%,
339,103173691,60149,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O,Unspecified,,,,Inhibition,=,12.54,%,
340,103173691,60149,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O,Unspecified,,,,Inhibition,=,6.021,%,
341,103173757,5198,CC1CCC(CC1)NC(=O)N(CCCl)N=O,Unspecified,,,,Inhibition,=,-4.217,%,
342,103173774,3950,C1CCC(CC1)NC(=O)N(CCCl)N=O,Unspecified,,,,Inhibition,=,21.68,%,
343,103173784,119,C(CC(=O)O)CN,Unspecified,,,,Inhibition,=,4.81,%,
