PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Activity Comment
629,103400985,2794,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,Unspecified,,,,Hit score,=,0.5936,
630,103401015,44112,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C3=CC=CC=C3,Unspecified,,,,Hit score,=,0.2339,
631,103401016,68770,CC(C)(C)NCC(COC1=CC=C(C=C1)NC(=O)NC2CCCCC2)O,Unspecified,,,,Hit score,=,0.1441,
632,103401109,441074,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,Unspecified,,,,Hit score,=,0.3909,
633,103401140,43708,CN(C)CCN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O,Unspecified,,,,Hit score,=,0.003068,
634,103401161,5161,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,Unspecified,,,,Hit score,=,0.2499,
635,103401163,3342,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,Unspecified,,,,Hit score,=,0.3412,
636,103401177,5310993,CC1=CN=C(C=[N+]1[O-])C(=O)O,Unspecified,,,,Hit score,=,0.138,
637,103401195,65814,CC(C)(C)NCC(COC1=C(C=CC(=C1)Cl)Cl)O,Unspecified,,,,Hit score,=,0.4962,
638,103401394,5037,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C,Unspecified,,,,Hit score,=,0.01431,
639,103401513,65777,CC(C)(C(=O)OCCOC(=O)C1=CN=CC=C1)OC2=CC=C(C=C2)Cl,Unspecified,,,,Hit score,=,0.05283,
640,103401537,37175,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,Unspecified,,,,Hit score,=,0.1595,
641,103401549,3034034,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,Unspecified,,,,Hit score,=,0.1408,"N=2 (0.19059612,0.091009073)"
642,103401596,71821,CC1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)Cl,Unspecified,,,,Hit score,=,-0.04269,
643,103402505,5284571,C1=CC(=CC=C1/C=C/C2=C(C=C(C=C2)C(=N)N)O)C(=N)N,Unspecified,,,,Hit score,=,0.4886,
644,103403788,59227,CCCN(CCC1=CC=CS1)[C@H]2CCC3=C(C2)C=CC=C3O,Unspecified,,,,Hit score,=,0.1872,
645,103404067,4849,C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3,Unspecified,,,,Hit score,=,0.1486,
646,103404110,2200,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3,Unspecified,,,,Hit score,=,0.1577,
647,103405309,,,Unspecified,,,,Hit score,=,0.03816,
648,103406649,3406,CC1=CNN=C1,Unspecified,,,,Hit score,=,0.2114,
649,103407870,439280,C1=CC2=C(C=C1O)C(=CN2)C[C@@H](C(=O)O)N,Unspecified,,,,Hit score,=,0.1749,
650,103408641,27661,C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O,Unspecified,,,,Hit score,=,0.1018,
651,103409496,5483,CC(C(=O)NCC(=O)O)S,Unspecified,,,,Hit score,=,0.1099,
652,103409544,2581,CC(C1=CC2=C(C=C1)C3=C(N2)C=CC(=C3)Cl)C(=O)O,Unspecified,,,,Hit score,=,0.07462,
653,103412059,132441,C1C(CN(C1=O)CC(=O)N)C2=CC=CC=C2,Unspecified,,,,Hit score,=,0.1266,
654,103412193,51712,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,Unspecified,,,,Hit score,=,0.1027,
655,103412696,4659569,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],Unspecified,,,,Hit score,=,0.0005284,
656,103415182,4820,CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3,Unspecified,,,,Hit score,=,0.07632,
657,103416150,9853654,CC(C)(C)OC(=O)NCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N,Unspecified,,,,Hit score,=,0.1737,
658,103417111,222285,C([C@H]([C@H](CO)O)O)O,Unspecified,,,,Hit score,=,0.1573,
659,103418150,3747,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,Unspecified,,,,Hit score,=,0.1596,
660,103420820,216239,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,Unspecified,,,,Hit score,=,0.2484,
661,103425313,115355,C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],Unspecified,,,,Hit score,=,0.2981,
662,103426282,2966,C1CN(CC2=CC=CC=C21)C(=N)N,Unspecified,,,,Hit score,=,0.1524,
663,103426366,5918,C1=CN=CC(=C1N)N,Unspecified,,,,Hit score,=,0.1603,
664,103431211,6880,C1=CC=C(C(=C1)C(=O)OCCO)O,Unspecified,,,,Hit score,=,0.157,
665,103433469,3045,C1=CC(=C(C=C1C(=O)NO)O)O,Unspecified,,,,Hit score,=,0.1979,
666,103435149,444031,C1CN(C[C@@H]1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,Unspecified,,,,Hit score,=,0.15,"N=2 (0.219731851,0.080207687)"
667,103436426,4888,CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O,Unspecified,,,,Hit score,=,0.2215,
668,103436517,3034010,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Unspecified,,,,Hit score,=,0.2509,"N=2 (0.318337975,0.183461895)"
669,103437140,8546,C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,Unspecified,,,,Hit score,=,0.0734,
670,103439143,6451164,CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)/C=C/C#N,Unspecified,,,,Hit score,=,0.1167,
671,103440109,135398742,CC(C)[C@@H](C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N,Unspecified,,,,Hit score,=,0.03059,
672,103441767,9915743,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C,Unspecified,,,,Hit score,=,0.08739,
673,103441936,60937,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl,Unspecified,,,,Hit score,=,0.04613,
674,103443179,125564,CCN1CCN(CC1)C2=NC3=C(CCCCCC3)C(=C2)C4=CC=C(C=C4)F,Unspecified,,,,Hit score,=,0.05184,
675,103443357,2194,COC1=CC=C(C=C1)C2=CC(=S)SS2,Unspecified,,,,Hit score,=,0.1126,
676,103444835,123879,C1CC2=C(C[C@@H]1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O,Unspecified,,,,Hit score,=,0.05053,
677,103448745,3450,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,Unspecified,,,,Hit score,=,0.08324,
678,103448800,441289,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C,Unspecified,,,,Hit score,=,0.09762,
679,103450658,208898,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC,Unspecified,,,,Hit score,=,0.03796,
680,103450839,4486,CN1C(=CC(=O)N(C1=O)C)NCCN(CCCC2=CC=C(C=C2)[N+](=O)[O-])CCO,Unspecified,,,,Hit score,=,0.204,
681,103455044,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,Unspecified,,,,Hit score,=,0.1122,
682,103456563,1981,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,Unspecified,,,,Hit score,=,0.1062,
683,103457055,2733,C1=CC2=C(C=C1Cl)NC(=O)O2,Unspecified,,,,Hit score,=,0.18,
684,103457741,2472,CCCC(=O)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,Unspecified,,,,Hit score,=,0.02603,
685,103458417,2467,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC,Unspecified,,,,Hit score,=,0.1285,
686,103459194,5468,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,Unspecified,,,,Hit score,=,0.1568,
687,103459354,92337,C[C@H](C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,Unspecified,,,,Hit score,=,0.1438,
688,103459355,72099,C[C@@H](C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,Unspecified,,,,Hit score,=,0.1907,
689,103459707,39912,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,Unspecified,,,,Hit score,=,0.05761,
690,103460113,4410,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2N4CCC(CC4)O)F)C(=O)O,Unspecified,,,,Hit score,=,0.1702,
691,103461613,5330286,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C,Unspecified,,,,Hit score,=,0.007482,
692,103462237,6178111,CC(C)N=C(N)/N=C(\N)/NC1=CC=C(C=C1)Cl,Unspecified,,,,Hit score,=,0.102,
693,103463298,449193,C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F,Unspecified,,,,Hit score,=,0.1334,
694,103463336,3374,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,Unspecified,,,,Hit score,=,0.08092,
695,103463555,443879,CC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2,Unspecified,,,,Hit score,=,0.1793,
696,103469373,6231,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3CCC(=O)C4,Unspecified,,,,Hit score,=,0.09257,
697,103469393,10631,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C,Unspecified,,,,Hit score,=,0.2069,
698,103469795,9875401,C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl,Unspecified,,,,Hit score,=,0.01318,
699,103474747,9876378,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@@H]([C@@H](C4)OC)N5C=NN=N5)C)/C)O)OC)C)C)/C)OC,Unspecified,,,,Hit score,=,0.6315,
700,103475263,468595,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,Unspecified,,,,Hit score,=,0.1108,
701,103477782,30323,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,Unspecified,,,,Hit score,=,-0.08012,
702,103478231,2187,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,Unspecified,,,,Hit score,=,0.2057,
703,103479736,41684,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],Unspecified,,,,Hit score,=,0.4584,
704,103481427,5277135,CC(C)[C@@H](CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O,Unspecified,,,,Hit score,=,0.1404,
705,103482101,56959,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,Unspecified,,,,Hit score,=,0.1142,
706,103482309,6451149,CC1=CC=CC=C1C2=CC(=NC=C2N(C)C(=O)C(C)(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CCN(CC4)C,Unspecified,,,,Hit score,=,0.1649,
707,103482960,16105421,C[C@]12CCCC([C@@H]1C[C@@H]([C@@]3([C@@H]2CC(=O)O3)C)O)(C)C,Unspecified,,,,Hit score,=,0.05012,
708,103484622,221493,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,Unspecified,,,,Hit score,=,0.1604,
709,103487489,3475,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,Unspecified,,,,Hit score,=,0.08068,
710,103489280,92786,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,Unspecified,,,,Hit score,=,0.07305,
711,103489280,92786,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,Unspecified,,,,Hit score,=,0.1505,
712,103489960,31402,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,Unspecified,,,,Hit score,=,0.1546,
713,103490242,455041,C1[C@@H](S[C@@H](O1)CO)N2C=CC(=NC2=O)N,Unspecified,,,,Hit score,=,0.02649,
714,103490783,4633677,COC(=O)CC1CC(=NO1)C2=CC=C(C=C2)O,Unspecified,,,,Hit score,=,0.2758,
715,103493338,4837,C1CNCCN1,Unspecified,,,,Hit score,=,0.1799,
716,103493432,2749,CC1=CC(=O)N(C(=C1)C2CCCCC2)O,Unspecified,,,,Hit score,=,0.151,
717,103493687,11499245,B1(C2=C(CO1)C=C(C=C2)F)O,Unspecified,,,,Hit score,=,0.2238,
718,103496971,9915886,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,Unspecified,,,,Hit score,=,0.1984,
719,103498411,5210,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C,Unspecified,,,,Hit score,=,0.2623,
720,103499982,4884,C[N+]1=CC=CC=C1C=NO,Unspecified,,,,Hit score,=,0.02154,
721,103500429,135409409,C1=C(C2=C(N1)C(=O)NC=N2)[C@H]3[C@@H]([C@@H]([C@H](N3)CO)O)O,Unspecified,,,,Hit score,=,0.3013,
722,103500851,124093,C[C@@H]1C2=C(CN1)C=C(C=C2)C3=C(C4=C(C=C3)C(=O)C(=CN4C5CC5)C(=O)O)OC(F)F,Unspecified,,,,Hit score,=,0.1309,
723,103500897,10324367,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,Unspecified,,,,Hit score,=,0.1287,
724,103502876,4369359,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N,Unspecified,,,,Hit score,=,0.1962,
725,103503415,16362,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,Unspecified,,,,Hit score,=,0.09909,
726,103503926,667490,C1=NC2=C(N1)C(=S)N=CN2,Unspecified,,,,Hit score,=,0.2212,
727,103503975,3151,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,Unspecified,,,,Hit score,=,0.1608,
728,103504084,3019,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,Unspecified,,,,Hit score,=,0.1379,
729,103504405,6480466,C[C@@]1(CN2C=C(N=C2O1)[N+](=O)[O-])COC3=CC=C(C=C3)N4CCC(CC4)OC5=CC=C(C=C5)OC(F)(F)F,Unspecified,,,,Hit score,=,0.07377,
730,103504457,4497,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,Unspecified,,,,Hit score,=,0.09541,
731,103504490,135398740,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,Unspecified,,,,Hit score,=,0.1061,
732,103504725,135398513,C1=NC2=C(N1COCCO)N=C(NC2=O)N,Unspecified,,,,Hit score,=,0.1075,
733,103506442,9867642,CS(=O)(=O)C1=CC(=CC2=C1N(C3=C2CC[C@@H]3CC(=O)O)CC4=CC=C(C=C4)Cl)F,Unspecified,,,,Hit score,=,0.2186,
734,103507426,3218,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,Unspecified,,,,Hit score,=,0.1645,
735,103507642,3385,C1=C(C(=O)NC(=O)N1)F,Unspecified,,,,Hit score,=,0.2369,
736,103508547,4091,CN(C)C(=N)N=C(N)N,Unspecified,,,,Hit score,=,-0.02581,
737,103510607,54671203,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,Unspecified,,,,Hit score,=,-0.02175,
738,103510704,5479529,CO/N=C(/C1=CC=CO1)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O,Unspecified,,,,Hit score,=,0.29,
739,103511405,5479537,C[N+]1(CCCC1)CC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-],Unspecified,,,,Hit score,=,0.1073,
740,103511436,3000226,C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\C(=O)O)OC(=O)C)C)O)C,Unspecified,,,,Hit score,=,0.09513,
741,103511444,54682461,CCC[C@]1(CC(=C(C(=O)O1)[C@H](CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4,Unspecified,,,,Hit score,=,0.04844,
742,103511532,6035,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)O,Unspecified,,,,Hit score,=,0.06259,
743,103512718,492405,C1=C(N=C(C(=O)N1)C(=O)N)F,Unspecified,,,,Hit score,=,0.1191,"N=2 (0.168936343,0.069304257)"
744,103512839,6301,CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl,Unspecified,,,,Hit score,=,0.2863,
745,103512855,54686904,CC(C)(C)NCC(=O)NC1=CC(=C2C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C,Unspecified,,,,Hit score,=,0.1712,
746,103512882,2761171,CCC1=NC=CC(=C1)C(=S)N,Unspecified,,,,Hit score,=,0.1784,
747,103512884,135400182,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)N1,Unspecified,,,,Hit score,=,0.07535,
748,103512885,135410875,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Unspecified,,,,Hit score,=,0.2782,
749,103512891,5282165,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,Unspecified,,,,Hit score,=,0.08039,
750,103513368,3902,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Unspecified,,,,Hit score,=,0.07947,
751,103516453,11450633,CN1C(=O)C=C(N(C1=O)CC2=CC=CC=C2C#N)N3CCC[C@H](C3)N,Unspecified,,,,Hit score,=,0.1721,
752,103516894,4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,Hit score,=,0.443,
753,103516975,74989,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,Unspecified,,,,Hit score,=,0.1017,
754,103518989,4059,CC1=CC=CC=C1OCC(CO)O,Unspecified,,,,Hit score,=,0.0981,
755,103519121,4197,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,Unspecified,,,,Hit score,=,0.05941,
756,103520217,2153,CN1C2=C(C(=O)N(C1=O)C)NC=N2,Unspecified,,,,Hit score,=,0.2338,
757,103523408,26879,C1CSC2=N[C@H](CN21)C3=CC=CC=C3,Unspecified,,,,Hit score,=,0.1084,
758,103523526,3830,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,Unspecified,,,,Hit score,=,0.2348,
759,103524636,7405,C1CC(=O)N[C@@H]1C(=O)O,Unspecified,,,,Hit score,=,0.1555,
760,103524762,2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,Unspecified,,,,Hit score,=,0.1959,
761,103524891,5281078,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)O,Unspecified,,,,Hit score,=,0.08086,
762,103525173,104762,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N,Unspecified,,,,Hit score,=,0.1019,
763,103525989,10114,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)O,Unspecified,,,,Hit score,=,0.1505,
764,103526952,131682,C[C@@H](C(=O)N)NCC1=CC=C(C=C1)OCC2=CC(=CC=C2)F,Unspecified,,,,Hit score,=,0.04637,
765,103527157,6918248,C1CN(CCN1CCN2C3=CC=CC=C3NC2=O)C4=CC=CC(=C4)C(F)(F)F,Unspecified,,,,Hit score,=,0.2785,
766,103527296,2159,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC,Unspecified,,,,Hit score,=,0.2622,
767,103529091,135398739,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2N=CNC3=O,Unspecified,,,,Hit score,=,0.1328,
768,103531615,5281613,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Unspecified,,,,Hit score,=,0.0775,
769,103532317,54678486,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,Unspecified,,,,Hit score,=,0.06756,
770,103532358,54676537,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,Unspecified,,,,Hit score,=,0.2854,
771,103532381,54680692,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,Unspecified,,,,Hit score,=,0.1829,
772,103533130,3010818,CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5,Unspecified,,,,Hit score,=,0.1221,
773,103533730,135401907,C1=NNC2=C1C(=O)NC=N2,Unspecified,,,,Hit score,=,0.02121,
774,103535612,10182969,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N,Unspecified,,,,Hit score,=,0.2748,
775,103535957,4775,C1=CC=C(C=C1)CCCC(=O)O,Unspecified,,,,Hit score,=,0.1706,
776,103536526,6324616,C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,Unspecified,,,,Hit score,=,0.1815,
777,103537350,6323266,C1CC(=N)N(C1)CC2=C(C(=O)NC(=O)N2)Cl,Unspecified,,,,Hit score,=,0.09228,
778,103537416,135413536,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F,Unspecified,,,,Hit score,=,-0.045,
779,103537922,10096344,CC#CCN1C2=C(N=C1N3CCC[C@H](C3)N)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C,Unspecified,,,,Hit score,=,0.0767,
780,103538380,638678,C1C[C@H](N(C1)C(=O)[C@H](CC2=CN=CN2)NC(=O)[C@@H]3CCC(=O)N3)C(=O)N,Unspecified,,,,Hit score,=,0.04354,
781,103540543,5585,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C,Unspecified,,,,Hit score,=,0.006457,
782,103542516,10133,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,Unspecified,,,,Hit score,=,-0.02497,
783,103542516,10133,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,Unspecified,,,,Hit score,=,0.2031,
784,103542924,65957,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2C4(CC4)N)F)C(=O)O,Unspecified,,,,Hit score,=,0.1099,
785,103543149,28417,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5,Unspecified,,,,Hit score,=,0.2899,
786,103543150,3333,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,Unspecified,,,,Hit score,=,0.04552,
787,103543151,3476,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,Unspecified,,,,Hit score,=,0.2439,
