PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
410,103319395,23668834,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.[Na+],Unspecified,,,,Inhibition index,=,0.6496
411,103319938,8307,CC[N+](C)(C)C1=CC(=CC=C1)O.[Cl-],Unspecified,,,,Inhibition index,=,0.1419
412,103321204,6256,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,Unspecified,,,,Inhibition index,=,0.3826
413,103321496,5284513,CC1=CC(=C(C(=C1/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C)C)C)OC,Unspecified,,,,Inhibition index,=,0.2609
414,103322146,91505,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.Cl,Unspecified,,,,Inhibition index,=,0.513
415,103322668,10921,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],Unspecified,,,,Inhibition index,=,-0.07136
416,103326446,150311,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O,Unspecified,,,,Inhibition index,=,0.873
417,103326781,936,C1=CC(=CN=C1)C(=O)N,Unspecified,,,,Inhibition index,=,-0.01634
418,103330746,5282230,COC1=C(C=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2C(=O)O)OC,Unspecified,,,,Inhibition index,=,0.02625
419,103331451,41781,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C,Unspecified,,,,Inhibition index,=,0.01037
420,103331481,71739,CC(C)NCC(COC1=CC=CC2=C1C3=CC=CC=C3N2)O,Unspecified,,,,Inhibition index,=,0.7194
421,103333099,5753,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,Unspecified,,,,Inhibition index,=,0.2124
422,103333480,15478,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2C[C@H]([C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O)O,Unspecified,,,,Inhibition index,=,0.2712
423,103333818,9324,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)CC[C@]34C)Cl)C)OC(=O)C,Unspecified,,,,Inhibition index,=,0.8914
424,103336654,71773,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O.CC1=CC=C(C=C1)S(=O)(=O)[O-],Unspecified,,,,Inhibition index,=,0.1244
425,103337287,4567,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,Unspecified,,,,Inhibition index,=,1.263
426,103338371,19266,CC(=O)NC1=CC=C(C=C1)C(=O)O,Unspecified,,,,Inhibition index,=,0.2572
427,103338373,441336,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,Unspecified,,,,Inhibition index,=,-0.02194
428,103338617,6230,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,Unspecified,,,,Inhibition index,=,0.3949
429,103339072,23667627,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)[O-])C.[Na+],Unspecified,,,,Inhibition index,=,0.2792
430,103339406,92722,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C,Unspecified,,,,Inhibition index,=,0.1056
431,103339774,5362129,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,Unspecified,,,,Inhibition index,=,0.7518
432,103340993,4649,C1=CC(=C(C=C1N)O)C(=O)O,Unspecified,,,,Inhibition index,=,0.4727
433,103341118,5995,CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,Unspecified,,,,Inhibition index,=,0.01108
434,103341726,124087,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,Unspecified,,,,Inhibition index,=,-0.2461
435,103343581,5917,C1CCC2=NN=NN2CC1,Unspecified,,,,Inhibition index,=,0.04287
436,103346351,60857,CN(C)CCC1=CNC2=C1C=C(C=C2)C[C@H]3COC(=O)N3,Unspecified,,,,Inhibition index,=,0.4913
437,103348651,6197,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,Unspecified,,,,Inhibition index,=,0.3911
438,103349381,610479,CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O,Unspecified,,,,Inhibition index,=,0.4812
439,103351070,10649,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-],Unspecified,,,,Inhibition index,=,0.01137
440,103353701,5324,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N,Unspecified,,,,Inhibition index,=,0.02043
441,103353725,5328,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,Unspecified,,,,Inhibition index,=,0.01199
442,103358260,4621,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,Unspecified,,,,Inhibition index,=,-0.1233
443,103358748,2480,CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N,Unspecified,,,,Inhibition index,=,0.3837
444,103359097,2482,CCCCOC(=O)C1=CC=C(C=C1)N,Unspecified,,,,Inhibition index,=,0.03014
445,103359154,15723,C1CNCCC1C(C2=CC=CC=C2)(C3=CC=CC=C3)O,Unspecified,,,,Inhibition index,=,0.8837
446,103359590,15443,C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3,Unspecified,,,,Inhibition index,=,0.6959
447,103362448,64142,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,-0.2198
448,103363597,2762,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,Unspecified,,,,Inhibition index,=,0.01038
449,103366083,11273,C[C@]12CCC(=O)C(=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,Unspecified,,,,Inhibition index,=,1.365
450,103370789,5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,Unspecified,,,,Inhibition index,=,-0.006621
451,103371622,5531,CCN(CC)C1=CC(=NC2=NC=NN12)C,Unspecified,,,,Inhibition index,=,0.2156
452,103372219,5735,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,Unspecified,,,,Inhibition index,=,0.09849
453,103375472,4641,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,Unspecified,,,,Inhibition index,=,0.1208
454,103376383,15250,CC(C)CC1=CC=C(C=C1)CC(=O)O,Unspecified,,,,Inhibition index,=,0.1002
455,103377629,2576,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,Unspecified,,,,Inhibition index,=,0.07221
456,103377816,62881,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,-0.0003225
457,103378350,9279,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-],Unspecified,,,,Inhibition index,=,0.2396
458,103379225,2898,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,Unspecified,,,,Inhibition index,=,1.162
459,103380771,11033,C1=CC(=CC=C1N)S(=O)(=O)NC(=O)N,Unspecified,,,,Inhibition index,=,0.3788
460,103380806,5319,C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N,Unspecified,,,,Inhibition index,=,0.01299
461,103387517,3607,CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,Unspecified,,,,Inhibition index,=,-0.1045
462,103388340,9934,C1C(NCS1)C(=O)O,Unspecified,,,,Inhibition index,=,0.2679
463,103389223,5152,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,Unspecified,,,,Inhibition index,=,-0.03697
464,103389463,175540,CC(C)NC[C@@H](COC1=CC=C(C=C1)CC(=O)N)O,Unspecified,,,,Inhibition index,=,0.1033
465,103394568,65935,CCOC(=O)CC(=O)N1CCSC1COC2=CC=CC=C2OC,Unspecified,,,,Inhibition index,=,0.383
466,103394824,65981,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,Unspecified,,,,Inhibition index,=,0.4307
467,103395114,3169,C1CN(CCN1CC(CO)O)C2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.1311
468,103395493,4493,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,Unspecified,,,,Inhibition index,=,0.7276
469,103395859,47812,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,1.047
470,103396465,62969,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl,Unspecified,,,,Inhibition index,=,0.7099
471,103396795,57469,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Unspecified,,,,Inhibition index,=,0.6799
472,103397964,5284583,CC[C@@H](C(=O)N)N1CCCC1=O,Unspecified,,,,Inhibition index,=,0.008913
473,103399575,3561,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI,Unspecified,,,,Inhibition index,=,-0.09794
474,103400197,6093,C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,0.078
475,103400985,2794,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,Unspecified,,,,Inhibition index,=,-0.1058
476,103401177,5310993,CC1=CN=C(C=[N+]1[O-])C(=O)O,Unspecified,,,,Inhibition index,=,-0.01207
477,103401187,2309,CC(C)NCC(COC1=CC=CC2=C1OC(=C2)C(=O)C)O,Unspecified,,,,Inhibition index,=,0.1215
478,103401537,37175,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,Unspecified,,,,Inhibition index,=,0.3962
479,103401596,71821,CC1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition index,=,-0.02569
480,103404067,4849,C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3,Unspecified,,,,Inhibition index,=,0.4345
481,103404136,104981,CC[N+](C)(CC)CCC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[I-].[I-],Unspecified,,,,Inhibition index,=,0.2273
482,103405309,,,Unspecified,,,,Inhibition index,=,-0.112
483,103406649,3406,CC1=CNN=C1,Unspecified,,,,Inhibition index,=,0.03421
484,103408641,27661,C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O,Unspecified,,,,Inhibition index,=,0.4835
485,103408740,28864,CCN(CC)C(=O)N[C@@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,Unspecified,,,,Inhibition index,=,0.5044
486,103409544,2581,CC(C1=CC2=C(C=C1)C3=C(N2)C=CC(=C3)Cl)C(=O)O,Unspecified,,,,Inhibition index,=,0.1404
487,103412696,4659569,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,-0.09274
488,103415518,10745,CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=CC=C2C(=O)O,Unspecified,,,,Inhibition index,=,0.08688
489,103418150,3747,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,Unspecified,,,,Inhibition index,=,0.6927
490,103426685,9853053,C1CN(CCC1NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F)CCCCC4(C5=CC=CC=C5C6=CC=CC=C64)C(=O)NCC(F)(F)F,Unspecified,,,,Inhibition index,=,-0.295
491,103427582,288,C[N+](C)(C)CC(CC(=O)[O-])O,Unspecified,,,,Inhibition index,=,0.2355
492,103434626,3293,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,Unspecified,,,,Inhibition index,=,0.6516
493,103436426,4888,CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O,Unspecified,,,,Inhibition index,=,-0.005143
494,103443357,2194,COC1=CC=C(C=C1)C2=CC(=S)SS2,Unspecified,,,,Inhibition index,=,1.029
495,103447197,104741,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,Unspecified,,,,Inhibition index,=,0.187
496,103450839,4486,CN1C(=CC(=O)N(C1=O)C)NCCN(CCCC2=CC=C(C=C2)[N+](=O)[O-])CCO,Unspecified,,,,Inhibition index,=,0.5554
497,103451136,,,Unspecified,,,,Inhibition index,=,-0.279
498,103455384,5281004,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,Unspecified,,,,Inhibition index,=,0.726
499,103456563,1981,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,Unspecified,,,,Inhibition index,=,0.3777
500,103456780,35935,CC(C1=CC(=C(C=C1)N2CC=CC2)Cl)C(=O)O,Unspecified,,,,Inhibition index,=,0.2333
501,103457055,2733,C1=CC2=C(C=C1Cl)NC(=O)O2,Unspecified,,,,Inhibition index,=,0.06344
502,103458646,65359,C(CC(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,Unspecified,,,,Inhibition index,=,1.297
503,103458965,4236,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,Unspecified,,,,Inhibition index,=,-0.02223
504,103459194,5468,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,Unspecified,,,,Inhibition index,=,0.07411
505,103459707,39912,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,Unspecified,,,,Inhibition index,=,0.505
506,103460113,4410,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2N4CCC(CC4)O)F)C(=O)O,Unspecified,,,,Inhibition index,=,0.03204
507,103461989,104845,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,Unspecified,,,,Inhibition index,=,0.7131
508,103462873,5573,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C,Unspecified,,,,Inhibition index,=,0.9988
509,103463336,3374,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,Unspecified,,,,Inhibition index,=,0.1356
510,103465724,102175,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition index,=,0.1073
511,103466521,439318,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)N)N,Unspecified,,,,Inhibition index,=,0.03088
512,103469357,5756,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O,Unspecified,,,,Inhibition index,=,0.6126
513,103469373,6231,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3CCC(=O)C4,Unspecified,,,,Inhibition index,=,0.5082
514,103469378,7638,C1=CC=C(C=C1)COC2=CC=C(C=C2)O,Unspecified,,,,Inhibition index,=,0.1402
515,103469384,13109,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,Unspecified,,,,Inhibition index,=,0.1377
516,103469419,5833,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,Unspecified,,,,Inhibition index,=,0.4829
517,103470697,9399,C[N+]1(CCOC(C1)(C2=CC=C(C=C2)C3=CC=C(C=C3)C4(C[N+](CCO4)(C)C)O)O)C.[Br-].[Br-],Unspecified,,,,Inhibition index,=,0.2338
518,103471638,2912,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,Unspecified,,,,Inhibition index,=,0.8293
519,103478231,2187,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,Unspecified,,,,Inhibition index,=,0.4525
520,103479736,41684,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,0.6122
521,103481945,91610,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C,Unspecified,,,,Inhibition index,=,0.3137
522,103482101,56959,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,Unspecified,,,,Inhibition index,=,1.095
523,103483583,5870,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,Unspecified,,,,Inhibition index,=,0.9303
524,103486223,9560989,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.3539
525,103487489,3475,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,Unspecified,,,,Inhibition index,=,0.09396
526,103496971,9915886,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,Unspecified,,,,Inhibition index,=,0.1277
527,103503415,16362,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,Unspecified,,,,Inhibition index,=,-0.1667
528,103503926,667490,C1=NC2=C(N1)C(=S)N=CN2,Unspecified,,,,Inhibition index,=,0.04283
529,103503953,135403646,C12=NNN=C1N=C(NC2=O)N,Unspecified,,,,Inhibition index,=,-0.08084
530,103503975,3151,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,Unspecified,,,,Inhibition index,=,0.39
531,103504084,3019,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,Unspecified,,,,Inhibition index,=,0.02926
532,103504457,4497,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,Unspecified,,,,Inhibition index,=,0.4876
533,103504490,135398740,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,Unspecified,,,,Inhibition index,=,0.1348
534,103504725,135398513,C1=NC2=C(N1COCCO)N=C(NC2=O)N,Unspecified,,,,Inhibition index,=,0.1444
535,103507191,8478,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],Unspecified,,,,Inhibition index,=,0.6042
536,103507642,3385,C1=C(C(=O)NC(=O)N1)F,Unspecified,,,,Inhibition index,=,0.2123
537,103512839,6301,CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl,Unspecified,,,,Inhibition index,=,0.7109
538,103512855,54686904,CC(C)(C)NCC(=O)NC1=CC(=C2C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C,Unspecified,,,,Inhibition index,=,0.08555
539,103512856,2453,C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1,Unspecified,,,,Inhibition index,=,0.5902
540,103512882,2761171,CCC1=NC=CC(=C1)C(=S)N,Unspecified,,,,Inhibition index,=,0.1212
541,103512884,135400182,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)N1,Unspecified,,,,Inhibition index,=,-0.0783
542,103512891,5282165,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,Unspecified,,,,Inhibition index,=,0.1589
543,103513016,2333,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,Unspecified,,,,Inhibition index,=,0.1837
544,103513368,3902,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Unspecified,,,,Inhibition index,=,0.7695
545,103516823,441374,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.2053
546,103516894,4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,Inhibition index,=,0.1323
547,103518989,4059,CC1=CC=CC=C1OCC(CO)O,Unspecified,,,,Inhibition index,=,0.04425
548,103519121,4197,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,Unspecified,,,,Inhibition index,=,0.7062
549,103520216,31307,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@H]([C@@]2(C(=O)CO)O)O)CCC4=CC(=O)C=C[C@@]43C)F)O,Unspecified,,,,Inhibition index,=,0.1187
550,103521343,4369270,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O,Unspecified,,,,Inhibition index,=,0.2572
551,103523526,3830,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,Unspecified,,,,Inhibition index,=,0.01403
552,103523527,62389,C1=CC=C(C=C1)CNC2=NC=NC3=C2NC=N3,Unspecified,,,,Inhibition index,=,0.04989
553,103524762,2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,Unspecified,,,,Inhibition index,=,0.322
554,103525173,104762,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N,Unspecified,,,,Inhibition index,=,0.08581
555,103526952,131682,C[C@@H](C(=O)N)NCC1=CC=C(C=C1)OCC2=CC(=CC=C2)F,Unspecified,,,,Inhibition index,=,0.3615
556,103527296,2159,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC,Unspecified,,,,Inhibition index,=,0.09462
557,103527962,5337997,C1=CC(=CC=C1C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])O,Unspecified,,,,Inhibition index,=,0.775
558,103528187,38911,CC1=CC(=O)N(C(=C1)C2CCCCC2)O.C(CO)N,Unspecified,,,,Inhibition index,=,0.2225
559,103529091,135398739,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2N=CNC3=O,Unspecified,,,,Inhibition index,=,0.1324
560,103531615,5281613,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Unspecified,,,,Inhibition index,=,0.02052
561,103532096,3366,C1=NC(=O)NC(=C1F)N,Unspecified,,,,Inhibition index,=,0.5646
562,103532317,54678486,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,Unspecified,,,,Inhibition index,=,-0.02382
563,103532358,54676537,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,Unspecified,,,,Inhibition index,=,0.06193
564,103532383,54676038,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O,Unspecified,,,,Inhibition index,=,0.5496
565,103533730,135401907,C1=NNC2=C1C(=O)NC=N2,Unspecified,,,,Inhibition index,=,0.1167
566,103533730,135401907,C1=NNC2=C1C(=O)NC=N2,Unspecified,,,,Inhibition index,=,0.2503
567,103534066,6237,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)O)I,Unspecified,,,,Inhibition index,=,0.2585
568,103535182,135415564,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)/C,Unspecified,,,,Inhibition index,=,0.5969
569,103537416,135413536,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F,Unspecified,,,,Inhibition index,=,-0.1334
570,103537922,10096344,CC#CCN1C2=C(N=C1N3CCC[C@H](C3)N)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C,Unspecified,,,,Inhibition index,=,0.1346
571,103538380,638678,C1C[C@H](N(C1)C(=O)[C@H](CC2=CN=CN2)NC(=O)[C@@H]3CCC(=O)N3)C(=O)N,Unspecified,,,,Inhibition index,=,0.1003
572,103539175,444036,CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF,Unspecified,,,,Inhibition index,=,0.5757
573,103540543,5585,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C,Unspecified,,,,Inhibition index,=,0.03124
